YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,N-102,A,0.576,C005205,A,C005205A,007+0.845,008+0.422,7.831,8.407,07-2A-065,nan,nan,A,10275.666666666666,62.0,nan,35.0,496.0,235.0,6.0,nan,3.0,46.0,22.0,UPA,7097.0,10.0,107.0,231.0,231.0,331.0,331.0,nan,4.0,nan,CASCADE,nan,nan,3.128,1.611,C005205_007+0.845_008+0.422_N-102,7.845,8.422,RIVER DR,,Urban,3,6,CASCADE,6.0,5918.784,1.2,8563.055555555555,4932.32,,RIVER DR
2023.0,N-102,A,0.376,C005205,A,C005205A,007+0.469,007+0.845,7.455,7.831,07-2A-064,nan,nan,E,10133.0,62.0,nan,35.0,496.0,235.0,6.0,nan,3.0,50.0,23.0,UPA,7097.0,10.0,107.0,230.0,230.0,330.0,330.0,nan,4.0,nan,CASCADE,JCT U-5210/N-105 (2ND AVE N),JCT U-5210/N-105 (2ND AVE N),3.128,1.611,C005205_007+0.469_007+0.845_N-102,7.469,7.845,RIVER DR,,Urban,4,11,CASCADE,11.0,3810.008,2.2,4605.909090909091,1731.821818181818,,RIVER DR
2023.0,N-102,A,0.005,C005205,A,C005205A,007+0.464,007+0.469,7.45,7.455,07-2A-063,nan,nan,A,6966.75,62.0,nan,35.0,496.0,235.0,10.0,nan,5.0,76.0,36.0,UPA,7097.0,10.0,107.0,228.0,228.0,328.0,328.0,nan,4.0,nan,CASCADE,nan,BEGIN 4 LANES,3.128,1.611,C005205_007+0.464_007+0.469_N-102,7.464,7.469,RIVER DR,,Urban,4,0,CASCADE,,34.83375,0.0,None,None,,RIVER DR
2023.0,N-102,A,0.657,C005205,A,C005205A,006+0.797,007+0.464,6.793,7.45,07-2A-063,nan,nan,A,6966.75,62.0,nan,35.0,496.0,235.0,10.0,nan,5.0,76.0,36.0,UPA,7097.0,10.0,107.0,228.0,228.0,328.0,328.0,nan,2.0,nan,CASCADE,nan,nan,3.128,1.611,C005205_006+0.797_007+0.464_N-102,6.797,7.464,RIVER DR,,Urban,4,4,CASCADE,4.0,4577.154750000001,0.8,8708.4375,5721.4434375,,RIVER DR
2023.0,N-102,A,0.228,C005205,A,C005205A,005+0.201,005+0.429,5.198,5.426,07-2A-060,nan,nan,A,11407.0,9.0,nan,133.0,809.0,401.0,1.0,nan,11.0,70.0,35.0,UPA,7073.0,10.0,106.0,398.0,398.0,567.0,567.0,nan,2.0,nan,CASCADE,JCT U-5221(GIANT SPRINGS RD),JCT U-5221(GIANT SPRINGS RD),3.176,1.815,C005205_005+0.201_005+0.429_N-102,5.201,5.429,RIVER DR,,Urban,5,11,CASCADE,11.0,2600.7960000000003,2.2,5185.0,1182.18,,RIVER DR
2023.0,N-102,A,0.927,C005205,A,C005205A,004+0.274,005+0.201,4.271,5.198,07-2A-059,nan,nan,A,11799.0,8.0,nan,124.0,756.0,375.0,1.0,nan,10.0,62.0,31.0,UPA,7073.0,10.0,106.0,373.0,373.0,530.0,530.0,nan,2.0,nan,CASCADE,JCT U-5217(25TH ST N),JCT U-5217(25TH ST N),3.155,1.665,C005205_004+0.274_005+0.201_N-102,4.274,5.201,RIVER DR,,Urban,5,19,CASCADE,19.0,10937.673,3.8,3105.0,2878.3350000000005,,RIVER DR
2023.0,N-102,A,0.851,C005205,A,C005205A,003+0.421,004+0.274,3.42,4.271,07-2A-058,nan,nan,A,15016.25,9.0,nan,138.0,838.0,416.0,1.0,nan,9.0,53.0,27.0,UPA,7073.0,10.0,106.0,415.0,415.0,590.0,590.0,nan,2.0,nan,CASCADE,JCT N-10(15TH ST N),JCT N-10(15TH ST N),2.269,2.343,C005205_003+0.421_004+0.274_N-102,3.421,4.274,RIVER DR,,Urban,4,50,CASCADE,50.0,12778.82875,10.0,1501.625,1277.882875,,RIVER DR
2023.0,N-102,A,0.504,C005205,A,C005205A,002+0.912,003+0.418,2.913,3.417,07-2A-057,nan,nan,E,10766.5,6.0,nan,66.0,634.0,315.0,1.0,nan,6.0,57.0,28.0,UPA,8142.0,10.0,110.0,302.0,302.0,432.0,432.0,nan,4.0,nan,CASCADE,JCT N-104/U-5242(9TH ST),ENT N-102A/BEGIN 4 LANES/JCT N-104/U-5242(9TH ST),2.186,2.992,C005205_002+0.912_003+0.418_N-102,2.912,3.418,RIVER DR,,Urban,4,10,CASCADE,10.0,5426.316,2.0,5383.25,2713.158,,RIVER DR
2023.0,U-5205,A,0.162,C005205,A,C005205A,002+0.750,002+0.912,2.751,2.913,07-2A-056,nan,nan,A,6831.75,7.0,nan,70.0,669.0,332.0,1.0,nan,10.0,98.0,49.0,UMA_UC,8142.0,10.0,110.0,302.0,302.0,438.0,438.0,nan,3.0,nan,CASCADE,nan,BEGIN 3 LANES,0.0,0.0,C005205_002+0.750_002+0.912_U-5205,2.75,2.912,RIVER DR,,Urban,4,1,CASCADE,1.0,1106.7435,0.2,34158.75,5533.7175,,RIVER DR
2023.0,U-5205,A,0.204,C005205,A,C005205A,002+0.546,002+0.750,2.547,2.751,07-2A-056,nan,nan,A,6831.75,7.0,nan,70.0,669.0,332.0,1.0,nan,10.0,98.0,49.0,UMA_UC,8142.0,10.0,110.0,302.0,302.0,438.0,438.0,nan,2.0,nan,CASCADE,JCT U-5209(6TH ST N),JCT U-5209(6TH ST N),0.0,0.0,C005205_002+0.546_002+0.750_U-5205,2.5460000000000003,2.75,RIVER DR,,Urban,4,5,CASCADE,5.0,1393.677,1.0,6831.75,1393.677,,RIVER DR
2023.0,U-5205,A,0.852,C005205,A,C005205A,001+0.692,002+0.546,1.695,2.547,07-2A-055,nan,nan,E,6868.0,5.0,nan,56.0,533.0,265.0,1.0,nan,9.0,83.0,41.0,UMA_UC,8142.0,10.0,110.0,241.0,241.0,349.0,349.0,nan,2.0,nan,CASCADE,JCT N-103(CENTRAL AVE),JCT N-103(CENTRAL AVE),0.0,0.0,C005205_001+0.692_002+0.546_U-5205,1.692,2.5460000000000003,RIVER DR,,Urban,4,20,CASCADE,20.0,5851.536,4.0,1717.0,1462.884,,RIVER DR
2023.0,U-5205,A,0.452,C005205,A,C005205A,001+0.240,001+0.692,1.243,1.695,07-2A-233,nan,nan,A,8512.2,0.0,nan,8.0,217.0,62.0,0.0,nan,1.0,26.0,7.0,UMA_UC,8046.0,13.0,105.0,75.0,75.0,106.0,106.0,nan,2.0,nan,CASCADE,JCT U-5232(3RD AVE S),JCT U-5232(3RD AVE S),0.0,0.0,C005205_001+0.240_001+0.692_U-5205,1.24,1.692,RIVER DR,,Urban,5,24,CASCADE,24.0,3847.5144000000005,4.8,1773.3750000000002,801.5655000000002,,RIVER DR
2023.0,U-5205,A,0.685,C005205,A,C005205A,000+0.558,001+0.240,0.558,1.243,07-2A-232,nan,nan,A,5470.0,0.0,nan,9.0,232.0,67.0,0.0,nan,2.0,44.0,13.0,UMA_UC,8046.0,13.0,105.0,79.0,79.0,113.0,113.0,nan,2.0,nan,CASCADE,JCT U-5207(LOWER RIVER DR),JCT U-5207(LOWER RIVER DR),0.0,0.0,C005205_000+0.558_001+0.240_U-5205,0.558,1.24,RIVER DR,,Urban,4,17,CASCADE,17.0,3746.9500000000003,3.4,1608.8235294117646,1102.044117647059,,RIVER DR
2023.0,U-5205,A,0.558,C005205,A,C005205A,000+0.000,000+0.558,0.0,0.558,07-2A-053,nan,nan,A,5082.5,0.0,nan,8.0,214.0,61.0,0.0,nan,2.0,42.0,12.0,UMA_UC,8046.0,13.0,105.0,73.0,73.0,104.0,104.0,nan,2.0,nan,CASCADE,JCT N-60(10TH AVE S),ENT U-5205A/,0.0,0.0,C005205_000+0.000_000+0.558_U-5205,0.0,0.558,RIVER DR,,Urban,4,37,CASCADE,37.0,2836.0350000000003,7.4,686.8243243243243,383.247972972973,,RIVER DR
2023.0,N-102,A,0.003,C005205,A,C005205A,003+0.418,003+0.421,3.417,3.42,07-2A-057,nan,nan,E,10766.5,6.0,nan,66.0,634.0,315.0,1.0,nan,6.0,57.0,28.0,UPA,8142.0,10.0,110.0,302.0,302.0,432.0,432.0,nan,2.0,nan,CASCADE,nan,BEGIN 2 LANES,2.186,2.992,C005205_003+0.418_003+0.421_N-102,3.418,3.421,RIVER DR,,Urban,4,0,CASCADE,,32.2995,0.0,None,None,,RIVER DR
2023.0,N-102,A,0.882,C005205,A,C005205A,005+0.429,006+0.312,5.426,6.308,07-2A-061,nan,nan,E,8420.75,62.0,nan,35.0,496.0,235.0,8.0,nan,4.0,60.0,29.0,UPA,7097.0,10.0,107.0,228.0,228.0,328.0,328.0,nan,2.0,nan,CASCADE,JCT U-5219 (38TH ST),JCT U-5219 (38TH ST),3.128,1.611,C005205_005+0.429_006+0.312_N-102,5.429,6.312,RIVER DR,,Urban,4,8,CASCADE,8.0,7427.1015,1.6,5262.96875,4641.9384375,,RIVER DR
2023.0,N-102,A,0.485,C005205,A,C005205A,006+0.312,006+0.797,6.308,6.793,07-2A-062,nan,nan,A,6615.0,62.0,nan,35.0,496.0,235.0,10.0,nan,5.0,76.0,36.0,UPA,7097.0,10.0,107.0,227.0,227.0,327.0,327.0,nan,2.0,nan,CASCADE,nan,nan,3.128,1.611,C005205_006+0.312_006+0.797_N-102,6.312,6.797,RIVER DR,,Urban,4,1,CASCADE,1.0,3208.275,0.2,33075.0,16041.375,,RIVER DR
