SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000345_001+0.024_003+0.030_S-345,C000345,D,001+0.976,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2023,SUN,475056.52405,157596.23105,45.656529999999997,-111.10369,1.976
C000345_000+0.000_000+0.503_U-1216,C000345,A,000+0.497,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2019,SAT,475030.11265,158427.86631,,,0.497
C000345_000+0.513_001+0.024_S-345,C000345,A,000+0.604,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2022,FRI,475022.54213,158255.44250,45.662455573661902,-111.104299327731,0.604
C000345_000+0.513_001+0.024_S-345,C000345,A,000+0.643,NOT IN CITY LIMITS,GALLATIN,JULY,2021,FRI,475023.22512,158198.31883,45.6619416786901,-111.104275545891,0.643
C000345_000+0.513_001+0.024_S-345,C000345,A,000+0.824,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2019,SUN,474988.39263,157903.55024,,,0.824
C000345_000+0.513_001+0.024_S-345,C000345,A,001+0.002,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2020,WED,475015.00000,157612.62300,45.6565540322639,-111.104204182229,1.002
C000345_000+0.513_001+0.024_S-345,C000345,A,001+0.008,NOT IN CITY LIMITS,GALLATIN,JANUARY,2022,TUE,475015.11128,157602.51905,45.6565540322639,-111.104204182229,1.008
C000345_000+0.513_001+0.024_S-345,C000345,A,001+0.008,NOT IN CITY LIMITS,GALLATIN,MAY,2019,TUE,475014.87914,157602.67387,45.6565540322639,-111.104204182229,1.008
C000345_001+0.024_003+0.030_S-345,C000345,A,001+0.185,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2022,MON,475014.49310,157318.53613,45.654023451579398,-111.10415634141,1.185
C000345_001+0.024_003+0.030_S-345,C000345,A,001+0.468,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2023,MON,474997.42035,156863.02148,45.6499214172363,-111.10425567627,1.468
C000345_001+0.024_003+0.030_S-345,C000345,A,001+0.499,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2023,WED,474995.58703,156813.48185,45.649475303796301,-111.1042661779,1.499
C000345_001+0.024_003+0.030_S-345,C000345,A,001+0.543,NOT IN CITY LIMITS,GALLATIN,APRIL,2022,SAT,474999.30457,156742.10028,45.648833671962699,-111.104199721711,1.5430000000000001
C000345_001+0.024_003+0.030_S-345,C000345,A,001+0.552,NOT IN CITY LIMITS,GALLATIN,AUGUST,2020,WED,474995.85746,156728.66690,45.648712158203097,-111.10424041748,1.552
C000345_001+0.024_003+0.030_S-345,C000345,A,001+0.576,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2020,WED,474997.13700,156688.75800,45.745940365897397,-111.165624670383,1.576
C000345_001+0.024_003+0.030_S-345,C000345,A,001+0.907,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2019,SUN,474978.73076,156157.46286,,,1.907
C000345_001+0.024_003+0.030_S-345,C000345,A,001+0.914,NOT IN CITY LIMITS,GALLATIN,MAY,2022,TUE,474982.21681,156145.60976,45.643463089655803,-111.104262188273,1.9140000000000001
C000345_001+0.024_003+0.030_S-345,C000345,A,001+0.922,NOT IN CITY LIMITS,GALLATIN,MAY,2019,TUE,474978.62318,156133.57313,,,1.9220000000000002
C000345_001+0.024_003+0.030_S-345,C000345,A,001+0.974,NOT IN CITY LIMITS,GALLATIN,APRIL,2023,SUN,474959.39024,156049.83154,45.642597036111397,-111.104529849133,1.974
C000345_001+0.024_003+0.030_S-345,C000345,A,002+0.006,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2020,FRI,474980.73400,156000.11300,45.6420000030079,-111.104236751703,2.006
C000345_001+0.024_003+0.030_S-345,C000345,A,002+0.009,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2023,SAT,474980.96156,155984.94483,45.642017139635001,-111.1042360707,2.009
C000345_001+0.024_003+0.030_S-345,C000345,A,002+0.535,,GALLATIN,AUGUST,2021,SAT,474956.00910,155149.00160,45.634490441409199,-111.104336485692,2.535
C000345_001+0.024_003+0.030_S-345,C000345,A,002+0.538,NOT IN CITY LIMITS,GALLATIN,APRIL,2021,MON,474953.41626,155148.60124,45.6344863608552,-111.10436963784,2.5380000000000003
C000345_001+0.024_003+0.030_S-345,C000345,A,002+0.563,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2022,SAT,474967.70748,155103.68979,45.634084867147102,-111.10417453048299,2.5629999999999997
C000345_001+0.024_003+0.030_S-345,C000345,A,002+0.618,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2021,FRI,474968.75128,155014.93281,45.6332863952249,-111.104137823293,2.618
C000345_001+0.024_003+0.030_S-345,C000345,A,002+0.781,NOT IN CITY LIMITS,GALLATIN,JUNE,2023,TUE,474942.28696,154753.99320,45.630933498032398,-111.104408696417,2.781
C000345_001+0.024_003+0.030_S-345,C000345,A,002+0.930,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2022,MON,474958.76522,154513.66070,45.628773946955,-111.104134212151,2.93
