YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,P-69,A,0.068,C000069,A,C000069A,038+0.780,038+0.848,38.285,38.354,22-2-012,nan,nan,E,3949.6666666666665,11.0,nan,7.0,154.0,115.0,3.0,nan,2.0,36.0,27.0,RMA_RMC_12,4087.0,12.0,135.0,73.0,73.0,109.0,109.0,nan,2.0,nan,JEFFERSON,JCT I-15 ON RAMP BOULDER INTERCHANGE,JCT I-15 ON RAMP BOULDER INTERCHANGE,1.52,8.207,C000069_038+0.780_038+0.848_P-69,38.78,38.848,LEGION ST,MT-2/MT-69,Primary,3,0,JEFFERSON,,268.57733333333334,0.0,None,None,,MT-2/MT-69
2023.0,P-69,A,0.227,C000069,A,C000069A,038+0.171,038+0.398,37.677,37.904,22-2-010,nan,nan,E,4054.8,11.0,nan,7.0,154.0,115.0,3.0,nan,2.0,40.0,30.0,RMA_RMC_12,4087.0,12.0,135.0,73.0,73.0,109.0,109.0,nan,2.0,nan,JEFFERSON,nan,nan,6.723,2.521,C000069_038+0.171_038+0.398_P-69,38.171,38.398,LEGION ST,MT-2/MT-69,Primary,5,3,JEFFERSON,3.0,920.4396,0.6,6758.000000000001,1534.066,,MT-2/MT-69
2023.0,P-69,A,8.332,C000069,A,C000069A,006+0.174,014+0.440,6.094,14.425,22-4-004,nan,nan,E,1280.2,11.0,nan,7.0,154.0,115.0,9.0,nan,6.0,123.0,92.0,RMA_RMC_12,4087.0,12.0,135.0,70.0,70.0,107.0,107.0,nan,2.0,nan,JEFFERSON,JCT S-359,JCT S-359,6.723,2.521,C000069_006+0.174_014+0.440_P-69,6.174,14.44,LEGION ST,MT-2/MT-69,Primary,5,22,JEFFERSON,22.0,10666.626400000001,4.4,290.95454545454544,2424.233272727273,,MT-2/MT-69
2023.0,P-69,A,1.887,C000069,A,C000069A,004+0.259,006+0.174,4.206,6.094,22-4-003,nan,nan,E,1008.0,7.0,nan,1.0,153.0,131.0,7.0,nan,1.0,150.0,128.0,RMA_RMC_12,4086.0,10.0,117.0,73.0,73.0,116.0,116.0,nan,2.0,nan,JEFFERSON,nan,nan,0.826,6.612,C000069_004+0.259_006+0.174_P-69,4.259,6.174,LEGION ST,MT-2/MT-69,Primary,5,9,JEFFERSON,9.0,1902.096,1.8,560.0,1056.72,,MT-2/MT-69
2023.0,P-69,A,0.151,C000069,A,C000069A,000+0.000,000+0.151,0.0,0.151,22-3-016,nan,nan,E,3615.4,7.0,nan,1.0,153.0,131.0,2.0,nan,0.0,45.0,39.0,RMA_RMC_12,4086.0,10.0,117.0,76.0,76.0,118.0,118.0,nan,2.0,nan,JEFFERSON,JCT N-55 IN WHITEHALL,ENT P-69A/,0.826,6.612,C000069_000+0.000_000+0.151_P-69,0.0,0.151,LEGION ST,MT-2/MT-69,Primary,5,6,JEFFERSON,6.0,545.9254,1.2,3012.8333333333335,454.93783333333334,,MT-2/MT-69
2023.0,P-69,A,3.594,C000069,A,C000069A,000+0.613,004+0.259,0.613,4.206,22-3-017,nan,nan,E,1581.6,7.0,nan,1.0,153.0,131.0,5.0,nan,1.0,108.0,92.0,RMA_RMC_12,4086.0,10.0,117.0,74.0,74.0,116.0,116.0,nan,2.0,nan,JEFFERSON,nan,nan,0.826,6.612,C000069_000+0.613_004+0.259_P-69,0.613,4.259,LEGION ST,MT-2/MT-69,Primary,5,19,JEFFERSON,19.0,5684.270399999999,3.8,416.2105263157895,1495.8606315789473,,MT-2/MT-69
2023.0,P-69,A,0.382,C000069,A,C000069A,038+0.398,038+0.780,37.904,38.285,22-2-012,nan,nan,E,4009.5,11.0,nan,7.0,154.0,115.0,3.0,nan,2.0,36.0,27.0,RMA_RMC_12,4087.0,12.0,135.0,73.0,73.0,109.0,109.0,nan,2.0,nan,JEFFERSON,nan,nan,1.52,8.207,C000069_038+0.398_038+0.780_P-69,38.398,38.78,LEGION ST,MT-2/MT-69,Primary,4,3,JEFFERSON,3.0,1531.6290000000001,0.6,6682.5,2552.715,,MT-2/MT-69
2023.0,P-69,A,0.416,C000069,A,C000069A,037+0.219,037+0.635,36.806,37.222,22-2-008,nan,nan,E,2312.0,11.0,nan,7.0,154.0,115.0,5.0,nan,3.0,67.0,50.0,RMA_RMC_12,4087.0,12.0,135.0,71.0,71.0,108.0,108.0,nan,2.0,nan,JEFFERSON,JCT S-399,JCT S-399,6.723,2.521,C000069_037+0.219_037+0.635_P-69,37.219,37.635,LEGION ST,MT-2/MT-69,Primary,1,4,JEFFERSON,4.0,961.7919999999999,0.8,2890.0,1202.2399999999998,,MT-2/MT-69
2023.0,P-69,A,22.381,C000069,A,C000069A,014+0.440,037+0.219,14.425,36.806,W-128,Yes,nan,A,913.0,11.0,nan,7.0,154.0,115.0,12.0,nan,8.0,169.0,126.0,RMA_RMC_12,4087.0,12.0,135.0,71.0,71.0,109.0,109.0,nan,2.0,nan,JEFFERSON,nan,nan,6.723,2.521,C000069_014+0.440_037+0.219_P-69,14.44,37.219,LEGION ST,MT-2/MT-69,Primary,1,43,JEFFERSON,43.0,20433.853,8.6,106.16279069767442,2376.0294186046513,,MT-2/MT-69
2023.0,P-69,A,0.454,C000069,A,C000069A,037+0.635,038+0.171,37.222,37.677,22-2-009,nan,nan,E,3102.25,11.0,nan,7.0,154.0,115.0,4.0,nan,2.0,51.0,38.0,RMA_RMC_12,4087.0,12.0,135.0,72.0,72.0,108.0,108.0,nan,2.0,nan,JEFFERSON,nan,nan,6.723,2.521,C000069_037+0.635_038+0.171_P-69,37.635,38.171,LEGION ST,MT-2/MT-69,Primary,4,2,JEFFERSON,2.0,1408.4215000000002,0.4,7755.625,3521.05375,,MT-2/MT-69
2023.0,P-69,A,0.461,C000069,A,C000069A,000+0.151,000+0.613,0.151,0.613,22-3-019,nan,nan,E,2692.2,7.0,nan,1.0,153.0,131.0,3.0,nan,0.0,61.0,53.0,RMA_RMC_12,4086.0,10.0,117.0,75.0,75.0,117.0,117.0,nan,2.0,nan,JEFFERSON,nan,nan,0.826,6.612,C000069_000+0.151_000+0.613_P-69,0.151,0.613,LEGION ST,MT-2/MT-69,Primary,5,1,JEFFERSON,1.0,1241.1042,0.2,13460.999999999998,6205.521,,MT-2/MT-69
