SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,NOT IN CITY LIMITS,FLATHEAD,AUGUST,2022,FRI,242141.57400,469794.57400,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,AUGUST,2021,THU,242141.06020,469794.93250,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,AUGUST,2022,MON,242141.60500,469795.06700,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,DECEMBER,2019,SUN,242141.06020,469794.93250,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,DECEMBER,2019,MON,242141.06020,469794.93250,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,FEBRUARY,2021,SAT,242141.06020,469794.93250,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,FEBRUARY,2021,TUE,242141.06020,469794.93250,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,JANUARY,2019,SUN,242141.06019,469794.93249,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,JANUARY,2021,THU,242141.45100,469794.92000,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,MARCH,2021,WED,242141.06020,469794.93250,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,MAY,2021,FRI,242141.06020,469794.93250,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,MAY,2023,FRI,242141.82800,469794.80400,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,SEPTEMBER,2021,MON,242141.06020,469794.93250,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.000,WHITEFISH,FLATHEAD,SEPTEMBER,2021,WED,242141.06020,469794.93250,48.3783105435826,-114.335457304221,0.0
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.001,WHITEFISH,FLATHEAD,APRIL,2023,WED,242142.73800,469794.38800,48.3783105435826,-114.335457304221,0.001
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.002,WHITEFISH,FLATHEAD,MARCH,2023,SAT,242143.63300,469793.47600,48.3783105435826,-114.335457304221,0.002
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.008,NOT IN CITY LIMITS,FLATHEAD,MARCH,2019,FRI,242153.93691,469802.01771,48.3783105435826,-114.335457304221,0.008
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.011,NOT IN CITY LIMITS,FLATHEAD,DECEMBER,2023,SAT,242158.77076,469792.79926,48.3783105435826,-114.335457304221,0.011
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.011,NOT IN CITY LIMITS,FLATHEAD,JANUARY,2019,FRI,242158.73400,469794.17000,48.3783105435826,-114.335457304221,0.011
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.011,NOT IN CITY LIMITS,FLATHEAD,MAY,2020,SUN,242157.93600,469794.10600,48.3783105435826,-114.335457304221,0.011
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.014,WHITEFISH,FLATHEAD,DECEMBER,2023,FRI,242163.74300,469794.06000,48.3783105435826,-114.335457304221,0.014
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.046,WHITEFISH,FLATHEAD,SEPTEMBER,2023,THU,242215.24900,469791.47600,0,0,0.046
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.069,NOT IN CITY LIMITS,FLATHEAD,JANUARY,2019,SAT,242252.93586,469795.45672,,,0.069
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.095,NOT IN CITY LIMITS,FLATHEAD,SEPTEMBER,2021,THU,242293.87965,469781.91517,48.3782784621243,-114.333386778033,0.095
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.127,NOT IN CITY LIMITS,FLATHEAD,FEBRUARY,2022,FRI,242343.82792,469770.06938,48.37793760169,-114.331091929844,0.127
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.142,NOT IN CITY LIMITS,FLATHEAD,MARCH,2021,THU,242370.86416,469773.34190,48.3783105435826,-114.335457304221,0.142
C000038_000+0.000_001+0.067_N-38,C000038,A,000+0.229,NOT IN CITY LIMITS,FLATHEAD,OCTOBER,2023,TUE,242498.19726,469718.23402,48.3777052948733,-114.330227002082,0.229
