SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000006_000+0.000_003+0.717_P-6,C000006,A,000+0.079,NOT IN CITY LIMITS,SANDERS,MARCH,2022,THU,113041.72424,447306.11763,48.092182563318602,-116.047457183655,0.079
C000006_000+0.000_003+0.717_P-6,C000006,A,000+0.492,NOT IN CITY LIMITS,SANDERS,AUGUST,2019,SUN,113699.65499,447228.49112,,,0.492
C000006_000+0.000_003+0.717_P-6,C000006,A,000+0.532,NOT IN CITY LIMITS,SANDERS,APRIL,2023,FRI,113763.47503,447219.67491,48.0919493219724,-116.03770105126,0.532
C000006_000+0.000_003+0.717_P-6,C000006,A,001+0.069,NOT IN CITY LIMITS,SANDERS,NOVEMBER,2023,SUN,114607.05917,447075.69346,48.091290610216099,-116.02625016748,1.069
C000006_000+0.000_003+0.717_P-6,C000006,A,001+0.330,NOT IN CITY LIMITS,SANDERS,SEPTEMBER,2022,SAT,114999.90760,446926.54502,48.090247371166598,-116.020826023487,1.33
C000006_000+0.000_003+0.717_P-6,C000006,A,001+0.810,NOT IN CITY LIMITS,SANDERS,NOVEMBER,2022,SUN,115725.18317,446662.82080,48.088424990028102,-116.010825523413,1.81
C000006_000+0.000_003+0.717_P-6,C000006,A,001+0.943,NOT IN CITY LIMITS,SANDERS,JUNE,2023,MON,115917.84623,446567.95814,48.087718322943303,-116.008141447827,1.943
C000006_000+0.000_003+0.717_P-6,C000006,A,003+0.282,NOT IN CITY LIMITS,SANDERS,JANUARY,2021,SUN,117984.63945,446066.27161,48.0847599916519,-115.979925042558,3.282
C000006_000+0.000_003+0.717_P-6,C000006,A,003+0.326,NOT IN CITY LIMITS,SANDERS,DECEMBER,2023,SUN,118041.41007,446011.92387,48.084314885288997,-115.97910503045,3.326
C000006_000+0.000_003+0.717_P-6,C000006,A,003+0.348,NOT IN CITY LIMITS,SANDERS,DECEMBER,2023,SAT,118054.13125,445977.40448,48.084014821290097,-115.978896497354,3.348
C000006_000+0.000_003+0.717_P-6,C000006,A,003+0.546,NOT IN CITY LIMITS,SANDERS,JUNE,2023,FRI,118221.09749,445705.99709,48.081705316743502,-115.976361159471,3.5460000000000003
C000006_000+0.000_003+0.717_P-6,C000006,A,003+0.713,NOT IN CITY LIMITS,SANDERS,AUGUST,2020,THU,118391.36600,445501.22200,48.0799505877318,-115.97378268629,3.713
C000006_003+0.717_010+0.438_P-6,C000006,A,003+0.935,NOT IN CITY LIMITS,SANDERS,OCTOBER,2020,SUN,118687.53261,445302.67528,,,3.935
C000006_003+0.717_010+0.438_P-6,C000006,A,004+0.014,NOT IN CITY LIMITS,SANDERS,APRIL,2021,SAT,118789.70385,445258.31895,48.0781134044831,-115.968256496393,4.014
C000006_003+0.717_010+0.438_P-6,C000006,A,004+0.465,NOT IN CITY LIMITS,SANDERS,OCTOBER,2020,THU,119416.26654,444888.68451,,,4.465
C000006_003+0.717_010+0.438_P-6,C000006,A,004+0.527,NOT IN CITY LIMITS,SANDERS,MAY,2021,TUE,119500.17059,444849.31755,48.0749728687036,-115.958297639645,4.527
C000006_003+0.717_010+0.438_P-6,C000006,A,005+0.420,NOT IN CITY LIMITS,SANDERS,FEBRUARY,2023,THU,120839.23383,444482.99134,48.072678938899898,-115.939976774722,5.42
C000006_003+0.717_010+0.438_P-6,C000006,A,005+0.431,NOT IN CITY LIMITS,SANDERS,JULY,2023,WED,120857.57143,444485.08251,48.072711240372001,-115.93973373,5.431
