SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000291_000+0.000_000+0.067_N-291,C000291,D,000+0.005,NOT IN CITY LIMITS,GALLATIN,AUGUST,2023,SUN,468968.79961,170146.63501,45.768313156745002,-111.185269874189,0.005
C000291_000+0.000_000+0.067_N-291,C000291,D,000+0.013,BELGRADE,GALLATIN,MARCH,2023,THU,468966.73696,170159.66430,45.768430000000002,-111.1853,0.013
C000291_000+0.000_000+0.067_N-291,C000291,D,000+0.023,BELGRADE,GALLATIN,MAY,2021,SAT,468967.07162,170175.21543,45.768569999999997,-111.1853,0.023
C000291_000+0.000_000+0.067_N-291,C000291,D,000+0.048,BELGRADE,GALLATIN,JUNE,2019,TUE,468965.19000,170215.20500,45.7691560996274,-111.185335170049,0.048
C000291_000+0.000_000+0.067_N-291,C000291,D,000+0.052,BELGRADE,GALLATIN,MARCH,2020,THU,468965.52100,170222.61300,45.7691560996274,-111.185335170049,0.052
C000291_000+0.000_000+0.067_N-291,C000291,D,000+0.055,BELGRADE,GALLATIN,SEPTEMBER,2021,FRI,468965.54400,170226.57900,45.7691560996274,-111.185335170049,0.055
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.085,BELGRADE,GALLATIN,AUGUST,2022,FRI,468967.57100,170275.86100,45.7691560996274,-111.185335170049,0.085
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.109,BELGRADE,GALLATIN,AUGUST,2020,FRI,468970.03573,170312.95396,45.76981,-111.1853,0.109
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.155,BELGRADE,GALLATIN,NOVEMBER,2023,MON,468979.41088,170387.20991,45.770479999999999,-111.18519999999999,0.155
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.166,BELGRADE,GALLATIN,DECEMBER,2021,THU,468979.79332,170404.98262,45.77064,-111.18519999999999,0.166
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.177,BELGRADE,GALLATIN,OCTOBER,2020,WED,468980.17577,170422.75533,45.770800000000001,-111.18519999999999,0.177
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.177,BELGRADE,GALLATIN,SEPTEMBER,2019,SAT,468980.17577,170422.75533,45.770800000000001,-111.18519999999999,0.177
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.178,BELGRADE,GALLATIN,JULY,2021,MON,468980.19967,170423.86612,45.770809999999997,-111.18519999999999,0.178
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.191,BELGRADE,GALLATIN,APRIL,2022,FRI,468972.88031,170445.13850,45.771000000000001,-111.1853,0.191
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.193,BELGRADE,GALLATIN,JANUARY,2023,THU,468957.42893,170449.91626,45.771039999999999,-111.1855,0.193
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.198,BELGRADE,GALLATIN,OCTOBER,2021,THU,468980.91675,170457.18995,45.77111,-111.18519999999999,0.198
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.211,BELGRADE,GALLATIN,AUGUST,2020,FRI,468982.28549,170476.91024,,,0.211
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.226,BELGRADE,GALLATIN,FEBRUARY,2021,MON,468950.80303,170503.40169,45.771520000000002,-111.18559999999999,0.226
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.226,BELGRADE,GALLATIN,OCTOBER,2023,THU,468966.34989,170503.06708,45.771520000000002,-111.1854,0.226
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.232,BELGRADE,GALLATIN,JUNE,2019,SAT,468935.49528,170514.84427,45.771619999999999,-111.1858,0.232
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.238,BELGRADE,GALLATIN,NOVEMBER,2020,WED,468935.71048,170524.84142,45.771709999999999,-111.1858,0.238
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.255,BELGRADE,GALLATIN,DECEMBER,2022,FRI,468967.35392,170549.72043,45.771940000000001,-111.1854,0.255
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.255,BELGRADE,GALLATIN,JULY,2022,FRI,468985.13200,170547.98600,45.772039126507,-111.185022205673,0.255
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.267,BELGRADE,GALLATIN,JULY,2020,MON,468959.98697,170568.77123,45.772109999999998,-111.1855,0.267
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.291,BELGRADE,GALLATIN,SEPTEMBER,2019,WED,468953.05041,170607.81632,45.772460000000002,-111.18559999999999,0.291
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.293,BELGRADE,GALLATIN,SEPTEMBER,2022,TUE,468987.43600,170608.84300,45.7729292329355,-111.185137902274,0.293
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.302,BELGRADE,GALLATIN,SEPTEMBER,2023,TUE,468968.95559,170624.14363,45.77261,-111.1854,0.302
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.304,BELGRADE,GALLATIN,JANUARY,2022,MON,468988.36200,170627.49700,45.7729292329355,-111.185137902274,0.304
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.310,BELGRADE,GALLATIN,FEBRUARY,2022,SAT,468989.28900,170637.15400,45.7729292329355,-111.185137902274,0.31
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.311,BELGRADE,GALLATIN,JANUARY,2020,THU,468984.81288,170638.24939,45.772739999999999,-111.18519999999999,0.311
C000291_000+0.067_000+0.328_N-291,C000291,D,000+0.324,BELGRADE,GALLATIN,JULY,2022,SUN,468990.08500,170658.43200,45.7729292329355,-111.185137902274,0.324
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.328,BELGRADE,GALLATIN,OCTOBER,2022,SAT,468990.28100,170665.53100,45.7729292329355,-111.185137902274,0.328
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.328,BELGRADE,GALLATIN,OCTOBER,2022,FRI,468990.28100,170665.53100,45.7729292329355,-111.185137902274,0.328
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.332,BELGRADE,GALLATIN,JULY,2021,THU,468985.52996,170671.57321,45.773040000000002,-111.18519999999999,0.332
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.334,BELGRADE,GALLATIN,AUGUST,2020,WED,468990.94200,170675.71700,45.7729292329355,-111.185137902274,0.334
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.334,BELGRADE,GALLATIN,AUGUST,2020,SAT,468990.94200,170675.71700,45.7729292329355,-111.185137902274,0.334
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.334,BELGRADE,GALLATIN,AUGUST,2021,MON,468985.60167,170674.90559,45.773069999999997,-111.18519999999999,0.334
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.334,BELGRADE,GALLATIN,JUNE,2020,THU,468990.94200,170675.71700,45.7729292329355,-111.185137902274,0.334
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.336,BELGRADE,GALLATIN,JANUARY,2020,THU,468991.07400,170678.23100,45.7729292329355,-111.185137902274,0.336
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.356,BELGRADE,GALLATIN,AUGUST,2021,WED,468994.13972,170710.28373,45.773389999999999,-111.18510000000001,0.356
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.368,BELGRADE,GALLATIN,FEBRUARY,2023,FRI,468947.93110,170731.28173,45.773569999999999,-111.1857,0.368
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.371,BELGRADE,GALLATIN,JANUARY,2020,WED,468994.66555,170734.72119,45.773609999999998,-111.18510000000001,0.371
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.382,BELGRADE,GALLATIN,DECEMBER,2021,SAT,468995.04797,170752.49389,45.773769999999999,-111.18510000000001,0.382
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.398,BELGRADE,GALLATIN,JUNE,2019,SUN,468995.63900,170778.77200,0,0,0.398
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.416,BELGRADE,GALLATIN,NOVEMBER,2020,TUE,468949.60478,170809.03728,45.774270000000001,-111.1857,0.416
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.443,BELGRADE,GALLATIN,OCTOBER,2019,WED,468997.15128,170850.24373,45.774650000000001,-111.18510000000001,0.443
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.459,BELGRADE,GALLATIN,MAY,2020,FRI,468989.92805,170875.95924,45.774880000000003,-111.18519999999999,0.459
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.472,NOT IN CITY LIMITS,GALLATIN,JULY,2019,TUE,469002.98672,170896.68333,,,0.472
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.474,BELGRADE,GALLATIN,JANUARY,2021,THU,469000.46400,170900.84400,45.7749017235438,-111.185070693605,0.474
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.522,BELGRADE,GALLATIN,OCTOBER,2019,MON,468999.87602,170976.87418,45.775790000000001,-111.18510000000001,0.522
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.524,BELGRADE,GALLATIN,SEPTEMBER,2022,FRI,468999.97162,170981.31735,45.775829999999999,-111.18510000000001,0.524
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.529,BELGRADE,GALLATIN,AUGUST,2021,FRI,469000.13893,170989.09290,45.7759,-111.18510000000001,0.529
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.551,BELGRADE,GALLATIN,JANUARY,2022,TUE,469004.49700,171024.14900,45.7760005873969,-111.185057678645,0.551
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.559,BELGRADE,GALLATIN,MAY,2021,TUE,469008.93943,171036.68977,45.776330000000002,-111.185,0.559
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.631,BELGRADE,GALLATIN,JANUARY,2020,MON,468988.13111,171153.82479,45.777380000000001,-111.1853,0.631
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.655,BELGRADE,GALLATIN,SEPTEMBER,2020,FRI,469012.26151,171191.09000,45.777720000000002,-111.185,0.655
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.662,BELGRADE,GALLATIN,MAY,2019,THU,469004.72796,171202.36517,45.777819999999998,-111.18510000000001,0.662
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.676,BELGRADE,GALLATIN,MAY,2019,FRI,469005.20599,171224.58102,45.778019999999998,-111.18510000000001,0.676
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.680,BELGRADE,GALLATIN,JULY,2021,WED,469013.14580,171232.18933,45.778089999999999,-111.185,0.68
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.701,BELGRADE,GALLATIN,MAY,2021,TUE,469006.09033,171265.68035,45.778390000000002,-111.18510000000001,0.701
C000291_000+0.328_000+0.722_N-291,C000291,D,000+0.702,BELGRADE,GALLATIN,DECEMBER,2023,THU,469013.12000,171266.96400,45.7786616520416,-111.185004886959,0.702
C000291_000+0.722_000+0.829_N-291,C000291,D,000+0.724,BELGRADE,GALLATIN,OCTOBER,2019,TUE,469014.01300,171302.35700,45.7786616520416,-111.185004886959,0.724
C000291_000+0.722_000+0.829_N-291,C000291,D,000+0.726,BELGRADE,GALLATIN,JULY,2022,FRI,469013.64900,171305.39500,45.7786616520416,-111.185004886959,0.726
C000291_000+0.722_000+0.829_N-291,C000291,D,000+0.727,BELGRADE,GALLATIN,JULY,2021,TUE,469014.50900,171307.71000,45.7786616520416,-111.185004886959,0.727
C000291_000+0.722_000+0.829_N-291,C000291,D,000+0.732,BELGRADE,GALLATIN,AUGUST,2023,WED,469007.14199,171314.55523,45.778829999999999,-111.18510000000001,0.732
C000291_000+0.722_000+0.829_N-291,C000291,D,000+0.747,BELGRADE,GALLATIN,DECEMBER,2023,SAT,469007.69171,171340.10346,45.779060000000001,-111.18510000000001,0.747
C000291_000+0.722_000+0.829_N-291,C000291,D,000+0.760,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,MON,469016.26341,171359.59227,45.779237027971902,-111.184995159314,0.76
C000291_000+0.722_000+0.829_N-291,C000291,D,000+0.813,BELGRADE,GALLATIN,APRIL,2020,WED,469016.11900,171446.08300,45.7802562373743,-111.185004860405,0.813
C000291_000+0.722_000+0.829_N-291,C000291,D,000+0.816,BELGRADE,GALLATIN,JUNE,2019,TUE,469015.92000,171450.44900,45.7802562373743,-111.185004860405,0.816
C000291_000+0.722_000+0.829_N-291,C000291,D,000+0.817,BELGRADE,GALLATIN,NOVEMBER,2021,MON,469016.64800,171452.43300,45.7802562373743,-111.185004860405,0.817
C000291_000+0.829_001+0.842_U-606,C000291,D,000+0.840,BELGRADE,GALLATIN,DECEMBER,2021,WED,469018.23500,171488.54900,45.7802562373743,-111.185004860405,0.84
C000291_000+0.829_001+0.842_U-606,C000291,D,000+0.841,BELGRADE,GALLATIN,MAY,2020,TUE,469018.23500,171490.26800,45.7802562373743,-111.185004860405,0.841
C000291_000+0.829_001+0.842_U-606,C000291,D,000+0.843,BELGRADE,GALLATIN,SEPTEMBER,2022,FRI,469018.03700,171492.98000,45.7802562373743,-111.185004860405,0.843
C000291_000+0.829_001+0.842_U-606,C000291,D,000+0.848,BELGRADE,GALLATIN,MAY,2021,WED,469011.18129,171502.27915,45.780520000000003,-111.18510000000001,0.848
C000291_000+0.829_001+0.842_U-606,C000291,D,000+0.876,BELGRADE,GALLATIN,AUGUST,2021,SAT,469004.36524,171546.87808,45.780920000000002,-111.18519999999999,0.876
C000291_000+0.829_001+0.842_U-606,C000291,D,000+0.926,BELGRADE,GALLATIN,JANUARY,2021,MON,469019.45100,171627.63900,45.7816586892517,-111.185027369927,0.926
C000291_000+0.829_001+0.842_U-606,C000291,D,001+0.329,BELGRADE,GALLATIN,FEBRUARY,2020,THU,469037.10800,172275.52000,45.787367925089,-111.184984478926,1.329
C000291_000+0.829_001+0.842_U-606,C000291,D,001+0.361,BELGRADE,GALLATIN,JUNE,2020,TUE,469038.76000,172327.54900,0,0,1.361
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.003,BELGRADE,GALLATIN,JANUARY,2022,TUE,468981.78278,170136.00304,45.768219999999999,-111.18510000000001,0.003
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.009,BELGRADE,GALLATIN,FEBRUARY,2019,MON,468974.22400,170146.16747,45.76831,-111.18519999999999,0.009
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.009,BELGRADE,GALLATIN,JANUARY,2022,SAT,468974.22400,170146.16747,45.76831,-111.18519999999999,0.009
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.009,BELGRADE,GALLATIN,OCTOBER,2021,TUE,468974.22400,170146.16747,45.76831,-111.18519999999999,0.009
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.009,BELGRADE,GALLATIN,SEPTEMBER,2021,MON,468974.22400,170146.16747,45.76831,-111.18519999999999,0.009
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.020,BELGRADE,GALLATIN,JANUARY,2023,FRI,468982.38031,170163.77291,45.768470000000001,-111.18510000000001,0.02
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.023,NOT IN CITY LIMITS,GALLATIN,MAY,2020,THU,468976.96500,170168.01300,45.7691560996274,-111.185335170049,0.023
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.035,BELGRADE,GALLATIN,FEBRUARY,2021,THU,468977.89000,170187.09300,45.7691560996274,-111.185335170049,0.035
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.035,BELGRADE,GALLATIN,MAY,2021,TUE,468977.89000,170187.09300,45.7691560996274,-111.185335170049,0.035
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.040,BELGRADE,GALLATIN,AUGUST,2022,THU,468975.27572,170195.04245,45.768749999999997,-111.18519999999999,0.04
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.044,BELGRADE,GALLATIN,JUNE,2021,FRI,468977.97900,170202.50200,45.7691560996274,-111.185335170049,0.044
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.047,BELGRADE,GALLATIN,MARCH,2019,SUN,468991.08627,170206.92665,45.768859999999997,-111.185,0.047
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.051,BELGRADE,GALLATIN,SEPTEMBER,2021,FRI,468978.24400,170214.14300,45.7691560996274,-111.185335170049,0.051
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.052,BELGRADE,GALLATIN,MAY,2022,MON,468978.22100,170215.20500,45.7691560996274,-111.185335170049,0.052
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.052,BELGRADE,GALLATIN,SEPTEMBER,2020,WED,468978.35300,170214.54400,45.7691560996274,-111.185335170049,0.052
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.052,BELGRADE,GALLATIN,SEPTEMBER,2022,WED,468978.02200,170215.13900,45.7691560996274,-111.185335170049,0.052
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.053,BELGRADE,GALLATIN,FEBRUARY,2019,TUE,468978.41900,170215.93300,45.7691560996274,-111.185335170049,0.053
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.053,BELGRADE,GALLATIN,FEBRUARY,2019,TUE,468978.41900,170215.93300,45.7691560996274,-111.185335170049,0.053
C000291_000+0.000_000+0.067_N-291,C000291,A,000+0.053,BELGRADE,GALLATIN,FEBRUARY,2019,WED,468983.50367,170215.98027,45.768940000000001,-111.18510000000001,0.053
