SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000271_000+0.000_001+0.489_S-271,C000271,A,000+0.754,NOT IN CITY LIMITS,GRANITE,DECEMBER,2021,SUN,322504.51569,273789.24125,46.656010985160499,-113.128797398316,0.754
C000271_000+0.000_001+0.489_S-271,C000271,A,001+0.000,NOT IN CITY LIMITS,GRANITE,OCTOBER,2021,MON,322740.00299,273471.25719,46.65325,-113.12553,1.0
C000271_001+0.489_007+0.379_S-271,C000271,A,004+0.747,NOT IN CITY LIMITS,GRANITE,AUGUST,2019,THU,325587.93063,277129.00417,,,4.747
C000271_001+0.489_007+0.379_S-271,C000271,A,005+0.233,NOT IN CITY LIMITS,GRANITE,MARCH,2022,MON,325703.72920,277793.79332,46.693344055587801,-113.089418403823,5.233
C000271_001+0.489_007+0.379_S-271,C000271,A,005+0.445,NOT IN CITY LIMITS,GRANITE,AUGUST,2019,THU,325673.22672,278115.76456,,,5.445
C000271_001+0.489_007+0.379_S-271,C000271,A,005+0.475,NOT IN CITY LIMITS,GRANITE,NOVEMBER,2023,TUE,325679.70644,278166.82475,46.6966882704208,-113.08995590140201,5.475
C000271_007+0.379_013+0.774_S-271,C000271,A,009+0.849,NOT IN CITY LIMITS,POWELL,NOVEMBER,2019,SUN,326486.67830,284670.46532,,,9.849
C000271_007+0.379_013+0.774_S-271,C000271,A,010+0.928,NOT IN CITY LIMITS,POWELL,AUGUST,2021,MON,326671.82241,286275.91977,46.770009999999999,-113.08184,10.928
C000271_007+0.379_013+0.774_S-271,C000271,A,011+0.485,NOT IN CITY LIMITS,POWELL,NOVEMBER,2020,TUE,326853.22027,287073.59230,,,11.485
C000271_007+0.379_013+0.774_S-271,C000271,A,011+1.027,NOT IN CITY LIMITS,POWELL,JULY,2019,FRI,327295.50822,287823.03794,,,12.027
C000271_013+0.774_020+0.566_S-271,C000271,A,013+0.918,NOT IN CITY LIMITS,POWELL,OCTOBER,2022,THU,328929.73671,290287.81531,46.807008727733098,-113.054676161853,13.918
C000271_013+0.774_020+0.566_S-271,C000271,A,017+0.961,NOT IN CITY LIMITS,POWELL,DECEMBER,2021,SAT,333807.66827,293068.89685,46.83399,-112.99242,17.961
C000271_013+0.774_020+0.566_S-271,C000271,A,019+0.308,NOT IN CITY LIMITS,POWELL,JULY,2019,FRI,334809.92280,294844.52960,,,19.308
C000271_020+0.566_022+0.317_S-271,C000271,A,021+0.096,NOT IN CITY LIMITS,POWELL,JUNE,2019,TUE,336811.94973,296870.37943,,,21.096
C000271_020+0.566_022+0.317_S-271,C000271,A,021+0.426,NOT IN CITY LIMITS,POWELL,SEPTEMBER,2022,SUN,337290.88927,297097.48034,46.871603799734402,-112.949105818295,21.426
C000271_020+0.566_022+0.317_S-271,C000271,A,021+0.564,NOT IN CITY LIMITS,POWELL,MAY,2022,THU,337493.79088,297188.25755,46.872500440619099,-112.946497771457,21.564
