SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000346_000+0.000_000+0.083_S-346,C000346,A,000+0.007,NOT IN CITY LIMITS,GALLATIN,AUGUST,2019,TUE,457288.69400,179460.99200,,,0.007
C000346_000+0.000_000+0.083_S-346,C000346,A,000+0.032,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2020,SAT,457289.73285,179501.20772,,,0.032
C000346_000+0.000_000+0.083_S-346,C000346,A,000+0.081,MANHATTAN,GALLATIN,FEBRUARY,2020,THU,457299.18700,179578.46000,45.8508502295673,-111.338142112731,0.081
C000346_000+0.000_000+0.083_S-346,C000346,A,000+0.082,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2021,THU,457300.46300,179579.81300,45.8508502295673,-111.338142112731,0.082
C000346_000+0.083_000+0.370_S-346,C000346,A,000+0.087,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2020,THU,457296.03900,179588.82400,45.8508502295673,-111.338142112731,0.087
C000346_000+0.083_000+0.370_S-346,C000346,A,000+0.246,NOT IN CITY LIMITS,GALLATIN,JULY,2019,TUE,457419.04544,179810.65634,45.8530857702295,-111.336619658584,0.246
C000346_000+0.083_000+0.370_S-346,C000346,A,000+0.268,MANHATTAN,GALLATIN,MAY,2019,FRI,457420.83853,179854.52173,,,0.268
C000346_000+0.370_000+0.545_S-346,C000346,A,000+0.542,BELGRADE,GALLATIN,MARCH,2022,THU,457713.40500,180184.22000,45.8564018237454,-111.332955963899,0.542
C000346_000+0.545_000+0.691_S-346,C000346,A,000+0.687,MANHATTAN,GALLATIN,OCTOBER,2023,FRI,457876.45608,180216.79099,45.856686603588997,-111.330912228,0.687
C000346_000+0.691_000+1.019_S-346,C000346,A,000+0.704,MANHATTAN,GALLATIN,AUGUST,2019,SAT,457888.53832,180230.37133,45.8566236824913,-111.330856151506,0.704
C000346_000+0.691_000+1.019_S-346,C000346,A,000+0.745,MANHATTAN,GALLATIN,OCTOBER,2021,FRI,457932.86831,180278.54711,45.857254160967898,-111.330204346171,0.745
C000346_000+1.019_002+0.941_S-346,C000346,A,001+0.352,NOT IN CITY LIMITS,GALLATIN,MAY,2022,SAT,458831.19712,180602.19904,45.860354762925503,-111.31873244126101,1.3519999999999999
C000346_000+1.019_002+0.941_S-346,C000346,A,001+0.597,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2019,MON,459224.24855,180586.80804,,,1.597
C000346_000+1.019_002+0.941_S-346,C000346,A,001+0.659,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2021,SUN,459324.54064,180578.61901,45.860245501652997,-111.312371749647,1.659
