YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,U-1027,A,0.258,C001027,A,C001027A,002+0.356,002+0.614,2.356,2.614,56-4A-276,nan,nan,E,4044.75,25.0,nan,23.0,70.0,47.0,6.0,nan,6.0,17.0,12.0,UMA_UC,8022.0,10.0,116.0,25.0,25.0,31.0,31.0,nan,3.0,nan,YELLOWSTONE,JCT N-16(MAIN ST),JCT N-16(MAIN ST),13.319,0.873,C001027_002+0.356_002+0.614_U-1027,2.356,2.614,GOVERNORS BLVD,,Urban,4,21,YELLOWSTONE,21.0,1043.5455,4.2,963.0357142857142,248.46321428571426,,GOVERNORS BLVD
2023.0,U-1027,A,0.224,C001027,A,C001027A,002+0.011,002+0.235,2.011,2.235,56-4A-274,nan,nan,E,8274.0,25.0,nan,23.0,70.0,47.0,3.0,nan,3.0,8.0,6.0,UMA_UC,8022.0,10.0,116.0,28.0,28.0,34.0,34.0,nan,4.0,nan,YELLOWSTONE,nan,BEGIN 4 LANES,13.319,0.873,C001027_002+0.011_002+0.235_U-1027,2.011,2.235,GOVERNORS BLVD,,Urban,1,9,YELLOWSTONE,9.0,1853.376,1.8,4596.666666666667,1029.6533333333332,,GOVERNORS BLVD
2023.0,U-1027,A,0.432,C001027,A,C001027A,001+0.578,002+0.011,1.578,2.011,56-4A-274,nan,nan,E,7656.5,25.0,nan,23.0,70.0,47.0,3.0,nan,3.0,8.0,6.0,UMA_UC,8022.0,10.0,116.0,28.0,28.0,34.0,34.0,nan,2.0,nan,YELLOWSTONE,nan,nan,13.319,0.873,C001027_001+0.578_002+0.011_U-1027,1.5779999999999998,2.011,GOVERNORS BLVD,,Urban,4,4,YELLOWSTONE,4.0,3307.608,0.8,9570.625,4134.51,,GOVERNORS BLVD
2023.0,U-1027,A,0.91,C001027,A,C001027A,000+0.669,001+0.578,0.669,1.578,56-4A-273,nan,nan,E,4211.8,25.0,nan,23.0,70.0,47.0,5.0,nan,5.0,15.0,10.0,UMA_UC,8022.0,10.0,116.0,26.0,26.0,32.0,32.0,nan,2.0,nan,YELLOWSTONE,nan,nan,13.319,0.873,C001027_000+0.669_001+0.578_U-1027,0.669,1.5779999999999998,GOVERNORS BLVD,,Urban,5,22,YELLOWSTONE,22.0,3832.7380000000003,4.4,957.2272727272727,871.0768181818182,,GOVERNORS BLVD
2023.0,U-1027,A,0.533,C001027,A,C001027A,003+0.299,003+0.832,3.299,3.832,56-4A-278,nan,nan,A,4318.75,25.0,nan,23.0,70.0,47.0,6.0,nan,5.0,16.0,11.0,UMA_UC,8022.0,10.0,116.0,25.0,25.0,31.0,31.0,nan,2.0,nan,YELLOWSTONE,nan,nan,13.319,0.873,C001027_003+0.299_003+0.832_U-1027,3.299,3.832,GOVERNORS BLVD,,Urban,4,11,YELLOWSTONE,11.0,2301.89375,2.2,1963.0681818181818,1046.315340909091,,GOVERNORS BLVD
2023.0,U-1027,A,0.669,C001027,A,C001027A,000+0.000,000+0.669,0.0,0.669,56-4A-272,nan,nan,E,5556.6,25.0,nan,23.0,70.0,47.0,4.0,nan,4.0,12.0,8.0,UMA_UC,8022.0,10.0,116.0,26.0,26.0,32.0,32.0,nan,2.0,nan,YELLOWSTONE,JCT U-1012(W WICKS LN),ENT U-1027A/,11.377,0.299,C001027_000+0.000_000+0.669_U-1027,0.0,0.669,GOVERNORS BLVD,,Urban,5,9,YELLOWSTONE,9.0,3717.3654000000006,1.8,3087.0,2065.2030000000004,,GOVERNORS BLVD
2023.0,U-1027,A,0.008,C001027,A,C001027A,002+0.614,002+0.621,2.614,2.621,56-4A-276,nan,nan,E,4044.75,25.0,nan,23.0,70.0,47.0,6.0,nan,6.0,17.0,12.0,UMA_UC,8022.0,10.0,116.0,25.0,25.0,31.0,31.0,nan,2.0,nan,YELLOWSTONE,nan,BEGIN 2 LANES,13.319,0.873,C001027_002+0.614_002+0.621_U-1027,2.614,2.621,GOVERNORS BLVD,,Urban,4,0,YELLOWSTONE,,32.358000000000004,0.0,None,None,,GOVERNORS BLVD
2023.0,U-1027,A,0.568,C001027,A,C001027A,003+0.832,004+0.400,3.832,4.4,56-4A-279,nan,nan,E,3391.5,25.0,nan,23.0,70.0,47.0,7.0,nan,6.0,20.0,13.0,UMA_UC,8022.0,10.0,116.0,25.0,25.0,31.0,31.0,nan,2.0,nan,YELLOWSTONE,nan,nan,0.285,0.285,C001027_003+0.832_004+0.400_U-1027,3.832,4.4,GOVERNORS BLVD,,Urban,4,5,YELLOWSTONE,5.0,1926.3719999999998,1.0,3391.5,1926.3719999999998,,GOVERNORS BLVD
2023.0,U-1027,A,0.004,C001027,A,C001027A,002+0.352,002+0.356,2.352,2.356,56-4A-275,nan,nan,E,6244.5,25.0,nan,23.0,70.0,47.0,4.0,nan,4.0,12.0,8.0,UMA_UC,8022.0,10.0,116.0,26.0,26.0,32.0,32.0,nan,3.0,nan,YELLOWSTONE,nan,BEGIN 3 LANES,13.333,0.976,C001027_002+0.352_002+0.356_U-1027,2.352,2.356,GOVERNORS BLVD,,Urban,4,29,YELLOWSTONE,29.0,24.978,5.8,1076.6379310344828,4.306551724137932,,GOVERNORS BLVD
2023.0,U-1027,A,0.677,C001027,A,C001027A,002+0.621,003+0.299,2.621,3.299,56-4A-277,nan,nan,E,7559.25,25.0,nan,23.0,70.0,47.0,3.0,nan,3.0,9.0,6.0,UMA_UC,8022.0,10.0,116.0,28.0,28.0,34.0,34.0,nan,2.0,nan,YELLOWSTONE,JCT U-1036(BENCH BLVD) AT ROUNDABOUT,JCT U-1036(BENCH BLVD) AT ROUNDABOUT,13.319,0.873,C001027_002+0.621_003+0.299_U-1027,2.621,3.299,GOVERNORS BLVD,,Urban,4,8,YELLOWSTONE,8.0,5117.61225,1.6,4724.53125,3198.50765625,,GOVERNORS BLVD
