SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000035_000+0.049_003+0.361_P-35,C000035,A,000+0.056,NOT IN CITY LIMITS,MINERAL,JUNE,2023,SUN,177110.28225,353712.99689,47.297131218031197,-115.099411800613,0.056
C000035_000+0.049_003+0.361_P-35,C000035,A,000+0.101,NOT IN CITY LIMITS,MINERAL,JULY,2020,FRI,177155.14200,353768.40100,47.2976965754228,-115.098832320932,0.101
C000035_000+0.049_003+0.361_P-35,C000035,A,000+0.177,NOT IN CITY LIMITS,MINERAL,JUNE,2023,MON,177232.18122,353863.44585,47.298560161397099,-115.09794537883,0.177
C000035_000+0.049_003+0.361_P-35,C000035,A,000+0.429,NOT IN CITY LIMITS,MINERAL,DECEMBER,2022,THU,177503.90707,354166.45193,47.301454854341699,-115.09464572841,0.429
C000035_000+0.049_003+0.361_P-35,C000035,A,000+0.606,NOT IN CITY LIMITS,MINERAL,OCTOBER,2022,THU,177699.71611,354372.16659,47.303427317741502,-115.09225581075199,0.606
C000035_000+0.049_003+0.361_P-35,C000035,A,000+0.990,NOT IN CITY LIMITS,MINERAL,APRIL,2021,SAT,178070.67618,354867.47134,47.3081118015554,-115.087827208433,0.99
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.001,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,SUN,178125.53393,354944.96330,47.3088426476926,-115.087176242888,1.001
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.331,NOT IN CITY LIMITS,MINERAL,APRIL,2022,MON,178452.39800,355414.07800,47.313263584173,-115.08329859499,1.331
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.372,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2023,SUN,178487.30406,355469.38749,47.313782449009999,-115.082895495153,1.3719999999999999
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.376,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2023,MON,178488.81212,355477.58734,47.313857026955503,-115.082883316709,1.376
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.413,NOT IN CITY LIMITS,MINERAL,MAY,2019,WED,178525.28831,355523.46764,,,1.413
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.420,NOT IN CITY LIMITS,MINERAL,AUGUST,2022,MON,178532.87180,355533.16452,47.314384191194598,-115.082354098571,1.42
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.458,NOT IN CITY LIMITS,MINERAL,OCTOBER,2021,FRI,178559.64988,355588.47121,47.314897849741797,-115.08205273882901,1.458
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.471,NOT IN CITY LIMITS,MINERAL,OCTOBER,2021,WED,178572.83215,355604.36478,47.315048976835698,-115.081893704683,1.471
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.547,NOT IN CITY LIMITS,MINERAL,JUNE,2021,TUE,178626.34673,355666.91225,47.315644768218,-115.081246222612,1.5470000000000002
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.561,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,TUE,178656.88823,355721.99772,47.316158849171003,-115.08089495684899,1.561
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.583,NOT IN CITY LIMITS,MINERAL,SEPTEMBER,2023,FRI,178682.65010,355747.12797,47.316400953627202,-115.08057855767601,1.583
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.611,NOT IN CITY LIMITS,MINERAL,OCTOBER,2021,WED,178705.81301,355786.43506,47.316768660096699,-115.080309819847,1.611
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.673,NOT IN CITY LIMITS,MINERAL,SEPTEMBER,2019,THU,178754.08324,355874.87730,,,1.673
C000035_000+0.049_003+0.361_P-35,C000035,A,001+0.906,NOT IN CITY LIMITS,MINERAL,JANUARY,2021,FRI,178938.74038,356158.56979,47.3202585713401,-115.077585382376,1.9060000000000001
C000035_000+0.049_003+0.361_P-35,C000035,A,001+1.014,NOT IN CITY LIMITS,MINERAL,JULY,2020,FRI,179086.11333,356310.90940,,,2.0140000000000002
