YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,U-1209,A,0.204,C001209,A,C001209A,003+0.063,003+0.267,3.063,3.267,16-3B-070,nan,nan,E,8510.0,21.0,nan,41.0,68.0,9.0,2.0,nan,5.0,8.0,1.0,UMA_UC,8033.0,10.0,100.0,40.0,40.0,55.0,55.0,nan,2.0,nan,GALLATIN,nan,nan,1.6,0.0,C001209_003+0.063_003+0.267_U-1209,3.063,3.267,S 3RD AVE,,Urban,1,0,GALLATIN,,1736.04,0.0,None,None,,S 3RD AVE
2023.0,U-1209,A,0.279,C001209,A,C001209A,002+0.784,003+0.063,2.784,3.063,16-3B-068,nan,nan,A,8422.0,21.0,nan,41.0,68.0,9.0,2.0,nan,5.0,8.0,1.0,UMA_UC,8033.0,10.0,100.0,40.0,40.0,55.0,55.0,nan,2.0,nan,GALLATIN,JCT U-1210(COLLEGE ST),JCT U-1210(COLLEGE ST),1.152,0.0,C001209_002+0.784_003+0.063_U-1209,2.784,3.063,S 3RD AVE,,Urban,1,0,GALLATIN,,2349.7380000000003,0.0,None,None,,S 3RD AVE
2023.0,U-1209,A,1.245,C001209,A,C001209A,000+0.000,001+0.245,0.0,1.245,16-3B-112,nan,nan,A,2739.0,19.0,nan,19.0,18.0,6.0,7.0,nan,7.0,7.0,2.0,UMA_UC,9008.0,10.0,164.0,13.0,13.0,16.0,16.0,nan,2.0,nan,GALLATIN,nan,ENT U-1209A,3.742,0.416,C001209_000+0.000_001+0.245_U-1209,0.0,1.245,S 3RD AVE,,Urban,1,0,GALLATIN,,3410.0550000000003,0.0,None,None,,S 3RD AVE
2023.0,U-1209,A,0.185,C001209,A,C001209A,003+0.411,003+0.595,3.411,3.595,16-3B-072,nan,nan,E,2530.0,0.0,nan,4.0,77.0,6.0,0.0,nan,2.0,30.0,2.0,UMA_UC,9009.0,10.0,120.0,17.0,17.0,23.0,23.0,nan,2.0,nan,GALLATIN,JCT U-1206(MENDENHALL ST),JCT U-1206(MENDENHALL ST),0.0,0.0,C001209_003+0.411_003+0.595_U-1209,3.411,3.5949999999999998,S 3RD AVE,,Urban,1,0,GALLATIN,,468.05,0.0,None,None,,S 3RD AVE
2023.0,U-1209,A,0.172,C001209,A,C001209A,003+0.595,003+0.767,3.595,3.767,16-3B-073,nan,nan,E,1483.0,0.0,nan,3.0,63.0,6.0,0.0,nan,2.0,42.0,4.0,UMA_UC,9009.0,10.0,120.0,14.0,14.0,19.0,19.0,nan,2.0,nan,GALLATIN,nan,nan,0.0,0.0,C001209_003+0.595_003+0.767_U-1209,3.5949999999999998,3.767,S 3RD AVE,,Urban,1,0,GALLATIN,,255.076,0.0,None,None,,S 3RD AVE
2023.0,U-1209,A,0.36,C001209,A,C001209A,002+0.006,002+0.367,2.006,2.367,16-3B-066,nan,nan,E,7389.0,21.0,nan,41.0,68.0,9.0,3.0,nan,6.0,9.0,1.0,UMA_UC,8033.0,10.0,100.0,40.0,40.0,55.0,55.0,nan,2.0,nan,GALLATIN,JCT U-1212(KAGY BLVD),JCT U-1212(KAGY BLVD),3.014,23.288,C001209_002+0.006_002+0.367_U-1209,2.006,2.367,S 3RD AVE,,Urban,1,0,GALLATIN,,2660.04,0.0,None,None,,S 3RD AVE
2023.0,U-1209,A,0.072,C001209,A,C001209A,003+0.339,003+0.411,3.339,3.411,16-3B-071,nan,nan,E,3971.0,21.0,nan,41.0,68.0,9.0,5.0,nan,10.0,17.0,2.0,UMA_UC,8033.0,10.0,100.0,39.0,39.0,54.0,54.0,nan,2.0,nan,GALLATIN,JCT N-50(W MAIN ST),JCT N-50(W MAIN ST),3.014,23.288,C001209_003+0.339_003+0.411_U-1209,3.339,3.411,S 3RD AVE,,Urban,1,0,GALLATIN,,285.912,0.0,None,None,,S 3RD AVE
2023.0,U-1209,A,0.761,C001209,A,C001209A,001+0.245,002+0.006,1.245,2.006,16-3B-108,nan,nan,A,6139.0,19.0,nan,19.0,18.0,6.0,3.0,nan,3.0,3.0,1.0,UMA_UC,9008.0,10.0,164.0,16.0,16.0,19.0,19.0,nan,2.0,nan,GALLATIN,nan,nan,0.635,0.0,C001209_001+0.245_002+0.006_U-1209,1.245,2.006,S 3RD AVE,,Urban,1,0,GALLATIN,,4671.779,0.0,None,None,,S 3RD AVE
2023.0,U-1209,A,0.072,C001209,A,C001209A,003+0.267,003+0.339,3.267,3.339,16-3B-071,nan,nan,E,3971.0,21.0,nan,41.0,68.0,9.0,5.0,nan,10.0,17.0,2.0,UMA_UC,8033.0,10.0,100.0,39.0,39.0,54.0,54.0,nan,2.0,nan,GALLATIN,JCT U-1208(BABCOCK ST),JCT U-1208(BABCOCK ST),3.014,23.288,C001209_003+0.267_003+0.339_U-1209,3.267,3.339,S 3RD AVE,,Urban,1,0,GALLATIN,,285.912,0.0,None,None,,S 3RD AVE
2023.0,U-1209,A,0.342,C001209,A,C001209A,002+0.367,002+0.708,2.367,2.708,16-3B-067,nan,nan,E,7640.0,21.0,nan,41.0,68.0,9.0,3.0,nan,5.0,9.0,1.0,UMA_UC,8033.0,10.0,100.0,40.0,40.0,55.0,55.0,nan,2.0,nan,GALLATIN,nan,nan,0.908,0.0,C001209_002+0.367_002+0.708_U-1209,2.367,2.708,S 3RD AVE,,Urban,1,0,GALLATIN,,2612.88,0.0,None,None,,S 3RD AVE
