SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000053_000+0.053_000+0.277_N-53,C000053,D,000+0.053,BILLINGS,YELLOWSTONE,AUGUST,2020,WED,678680.69700,169187.77500,45.767789512639,-108.488082292354,0.053
C000053_000+0.053_000+0.277_N-53,C000053,D,000+0.053,BILLINGS,YELLOWSTONE,DECEMBER,2020,SAT,678680.02410,169187.55660,45.767789512639,-108.488082292354,0.053
C000053_000+0.053_000+0.277_N-53,C000053,D,000+0.053,BILLINGS,YELLOWSTONE,MAY,2020,TUE,678680.02410,169187.55660,45.767789512639,-108.488082292354,0.053
C000053_000+0.053_000+0.277_N-53,C000053,D,000+0.070,BILLINGS,YELLOWSTONE,APRIL,2019,SAT,678653.78400,169194.50600,45.767789512639,-108.488082292354,0.07
C000053_000+0.053_000+0.277_N-53,C000053,D,000+0.159,BILLINGS,YELLOWSTONE,DECEMBER,2019,SUN,678523.74200,169250.51300,,,0.159
C000053_000+0.277_001+0.156_N-53,C000053,D,000+0.278,BILLINGS,YELLOWSTONE,JUNE,2019,WED,678398.73500,169393.23500,45.7697921929447,-108.491888926041,0.278
C000053_000+0.277_001+0.156_N-53,C000053,D,000+0.279,BILLINGS,YELLOWSTONE,APRIL,2019,MON,678397.52200,169393.83400,45.7697921929447,-108.491888926041,0.279
C000053_000+0.277_001+0.156_N-53,C000053,D,000+0.290,BILLINGS,YELLOWSTONE,APRIL,2021,MON,678383.28280,169405.70000,45.7697921929447,-108.491888926041,0.29
C000053_000+0.277_001+0.156_N-53,C000053,D,000+0.290,BILLINGS,YELLOWSTONE,APRIL,2021,WED,678383.28280,169405.70000,45.7697921929447,-108.491888926041,0.29
C000053_000+0.277_001+0.156_N-53,C000053,D,000+0.290,BILLINGS,YELLOWSTONE,FEBRUARY,2022,SAT,678383.28280,169405.70000,45.7697921929447,-108.491888926041,0.29
