YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,U-5802,A,0.238,C005802,A,C005802A,002+0.104,002+0.342,2.104,2.342,25-7C-030,nan,nan,E,16396.0,49.0,nan,21.0,160.0,47.0,3.0,nan,1.0,10.0,3.0,UMA_UC,8146.0,10.0,101.0,74.0,74.0,105.0,105.0,nan,4.0,nan,LEWIS AND CLARK,nan,nan,0.88,0.22,C005802_002+0.104_002+0.342_U-5802,2.104,2.342,CUSTER AVE,,Urban,1,34,LEWIS AND CLARK,34.0,3902.248,6.8,2411.176470588235,573.86,,CUSTER AVE
2023.0,U-5802,A,0.243,C005802,A,C005802A,001+0.861,002+0.104,1.861,2.104,25-7C-029,nan,nan,E,16988.0,49.0,nan,21.0,160.0,47.0,3.0,nan,1.0,9.0,3.0,UMA_UC,8146.0,10.0,101.0,74.0,74.0,105.0,105.0,nan,4.0,nan,LEWIS AND CLARK,JCT I-15 ON RAMP CUSTER AVE INTERCHANGE,JCT I-15 ON RAMP CUSTER AVE INTERCHANGE,0.88,0.22,C005802_001+0.861_002+0.104_U-5802,1.861,2.104,CUSTER AVE,,Urban,1,14,LEWIS AND CLARK,14.0,4128.084,2.8,6067.142857142858,1474.3157142857144,,CUSTER AVE
2023.0,U-5802,A,0.004,C005802,A,C005802A,001+0.591,001+0.595,1.591,1.595,25-7C-028,nan,nan,E,13541.25,25.0,nan,69.0,391.0,83.0,2.0,nan,6.0,33.0,7.0,UMA_UC,8073.0,10.0,108.0,94.0,94.0,125.0,125.0,nan,4.0,nan,LEWIS AND CLARK,nan,BEGIN 4 LANES,0.783,0.235,C005802_001+0.591_001+0.595_U-5802,1.591,1.595,CUSTER AVE,,Urban,4,29,LEWIS AND CLARK,29.0,54.165,5.8,2334.698275862069,9.338793103448277,,CUSTER AVE
2023.0,U-5802,A,0.476,C005802,A,C005802A,000+0.610,001+0.086,0.61,1.086,25-7C-027,nan,nan,A,15747.2,25.0,nan,69.0,391.0,83.0,2.0,nan,4.0,25.0,5.0,UMA_UC,8073.0,10.0,108.0,97.0,97.0,128.0,128.0,nan,2.0,nan,LEWIS AND CLARK,JCT U-5805(BENTON AVE),JCT U-5805(BENTON AVE),1.207,0.302,C005802_000+0.610_001+0.086_U-5802,0.61,1.086,CUSTER AVE,,Urban,5,51,LEWIS AND CLARK,51.0,7495.6672,10.2,1543.843137254902,734.8693333333333,,CUSTER AVE
2023.0,U-5802,A,0.254,C005802,A,C005802A,000+0.356,000+0.610,0.356,0.61,25-7C-026,nan,nan,A,9772.4,25.0,nan,69.0,391.0,83.0,3.0,nan,7.0,41.0,9.0,UMA_UC,8073.0,10.0,108.0,92.0,92.0,124.0,124.0,nan,2.0,nan,LEWIS AND CLARK,JCT U-5820(GREEN MEADOW DR),JCT U-5820(GREEN MEADOW DR),0.299,2.092,C005802_000+0.356_000+0.610_U-5802,0.356,0.61,CUSTER AVE,,Urban,5,11,LEWIS AND CLARK,11.0,2482.1896,2.2,4441.999999999999,1128.268,,CUSTER AVE
2023.0,U-5802,A,0.144,C005802,A,C005802A,001+0.448,001+0.591,1.448,1.591,25-7C-028,nan,nan,E,13541.25,25.0,nan,69.0,391.0,83.0,2.0,nan,6.0,33.0,7.0,UMA_UC,8073.0,10.0,108.0,94.0,94.0,125.0,125.0,nan,3.0,nan,LEWIS AND CLARK,nan,BEGIN 3 LANES,0.783,0.235,C005802_001+0.448_001+0.591_U-5802,1.448,1.591,CUSTER AVE,,Urban,4,19,LEWIS AND CLARK,19.0,1949.9399999999998,3.8,3563.4868421052633,513.1421052631579,,CUSTER AVE
2023.0,U-5802,A,0.362,C005802,A,C005802A,001+0.086,001+0.448,1.086,1.448,25-7C-028,nan,nan,E,13541.25,25.0,nan,69.0,391.0,83.0,2.0,nan,6.0,33.0,7.0,UMA_UC,8073.0,10.0,108.0,94.0,94.0,125.0,125.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.783,0.235,C005802_001+0.086_001+0.448_U-5802,1.086,1.448,CUSTER AVE,,Urban,4,13,LEWIS AND CLARK,13.0,4901.9325,2.6,5208.173076923077,1885.3586538461536,,CUSTER AVE
2023.0,U-5802,A,0.356,C005802,A,C005802A,000+0.000,000+0.356,0.0,0.356,25-7C-025,nan,nan,A,8577.8,25.0,nan,69.0,391.0,83.0,3.0,nan,8.0,45.0,10.0,UMA_UC,8073.0,10.0,108.0,92.0,92.0,123.0,123.0,nan,2.0,nan,LEWIS AND CLARK,JCT U-5810(HENDERSON ST),ENT U-5802A/,0.607,0.708,C005802_000+0.000_000+0.356_U-5802,0.0,0.356,CUSTER AVE,,Urban,5,10,LEWIS AND CLARK,10.0,3053.6967999999997,2.0,4288.9,1526.8483999999999,,CUSTER AVE
2023.0,U-5802,A,0.266,C005802,A,C005802A,001+0.595,001+0.861,1.595,1.861,25-7C-029,nan,nan,E,18600.25,49.0,nan,21.0,160.0,47.0,3.0,nan,1.0,9.0,3.0,UMA_UC,8146.0,10.0,101.0,74.0,74.0,105.0,105.0,nan,4.0,nan,LEWIS AND CLARK,JCT U-5809(MONTANA AVE),JCT U-5809(MONTANA AVE),0.88,0.22,C005802_001+0.595_001+0.861_U-5802,1.595,1.861,CUSTER AVE,,Urban,4,93,LEWIS AND CLARK,93.0,4947.6665,18.6,1000.0134408602149,266.0035752688172,,CUSTER AVE
2023.0,U-5802,A,0.725,C005802,A,C005802A,002+0.342,003+0.068,2.342,3.068,25-7C-031,nan,nan,A,13226.0,60.0,nan,27.0,928.0,321.0,4.0,nan,2.0,63.0,22.0,UMA_UC,8156.0,10.0,101.0,385.0,385.0,561.0,561.0,nan,4.0,nan,LEWIS AND CLARK,JCT U-5807(WASHINGTON ST),JCT U-5807(WASHINGTON ST),0.0,0.0,C005802_002+0.342_003+0.068_U-5802,2.342,3.068,CUSTER AVE,,Urban,4,14,LEWIS AND CLARK,14.0,9588.85,2.8,4723.571428571428,3424.5892857142862,,CUSTER AVE
