SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.014,NOT IN CITY LIMITS,GALLATIN,MARCH,2020,MON,468696.39000,159376.91500,45.671089473653,-111.18578217351,0.014
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.022,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2019,TUE,468697.60400,159389.43400,46.8123045012806,-114.029636994809,0.022
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.079,NOT IN CITY LIMITS,GALLATIN,JULY,2020,SUN,468697.98500,159481.04000,45.672436621298601,-111.185642042857,0.079
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.089,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2020,WED,468682.39757,159498.35226,,,0.089
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.109,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2022,MON,468678.22333,159530.57348,45.672730314391103,-111.18606726012401,0.109
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.126,NOT IN CITY LIMITS,GALLATIN,JANUARY,2020,TUE,468684.70348,159557.41718,,,0.126
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.138,BOZEMAN,GALLATIN,NOVEMBER,2023,FRI,468698.02158,159576.32976,45.673145874273501,-111.18582578718799,0.138
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.303,NOT IN CITY LIMITS,GALLATIN,MAY,2019,WED,468704.67330,159842.84863,45.6753892723605,-111.185865045906,0.303
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.464,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2019,TUE,468697.47761,160101.33330,,,0.464
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.522,NOT IN CITY LIMITS,GALLATIN,JANUARY,2022,WED,468707.92283,160194.08602,45.6787064977798,-111.185869391975,0.522
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.524,NOT IN CITY LIMITS,GALLATIN,APRIL,2019,SAT,468709.94165,160197.50354,45.6788776426111,-111.185911891815,0.524
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.549,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2020,TUE,468703.19300,160237.92100,45.6788776426111,-111.185911891815,0.549
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.601,BELGRADE,GALLATIN,MAY,2023,THU,468710.94323,160322.16790,45.679859592348897,-111.185866013704,0.601
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.765,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2021,WED,468713.18900,160586.22200,45.6822644568518,-111.185948000592,0.765
C000085_000+0.000_001+0.990_N-85,C000085,D,000+0.783,NOT IN CITY LIMITS,GALLATIN,MAY,2023,THU,468706.61814,160614.65968,45.682490662457298,-111.186002368358,0.783
C000085_000+0.000_001+0.990_N-85,C000085,D,001+0.112,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2021,THU,468717.20108,161143.81993,45.687254221284199,-111.18601275773599,1.112
C000085_000+0.000_001+0.990_N-85,C000085,D,001+0.269,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2021,WED,468727.62161,161395.87436,45.689524286826199,-111.18594863811499,1.2690000000000001
C000085_000+0.000_001+0.990_N-85,C000085,D,001+0.290,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2023,TUE,468732.01015,161430.41794,45.689835968558697,-111.18590184049501,1.29
C000085_000+0.000_001+0.990_N-85,C000085,D,001+0.422,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2022,MON,468753.18600,161641.80516,45.691742184922298,-111.18568837811399,1.422
C000085_000+0.000_001+0.990_N-85,C000085,D,001+0.494,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2023,WED,468749.55060,161757.75613,45.692784836760403,-111.185767102442,1.494
C000085_000+0.000_001+0.990_N-85,C000085,D,001+0.935,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2020,FRI,468784.37786,162467.29276,,,1.935
C000085_001+0.990_003+0.021_N-85,C000085,D,002+0.002,NOT IN CITY LIMITS,GALLATIN,MAY,2020,WED,468790.44600,162575.38300,45.700119999999998,-111.18534,2.002
C000085_001+0.990_003+0.021_N-85,C000085,D,002+0.004,NOT IN CITY LIMITS,GALLATIN,JULY,2020,FRI,468797.55500,162577.57700,45.700107814388,-111.185459464656,2.004
C000085_001+0.990_003+0.021_N-85,C000085,D,002+0.005,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2023,TUE,468796.65823,162579.25863,45.700186053219902,-111.18538924745801,2.005
C000085_001+0.990_003+0.021_N-85,C000085,D,002+0.011,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2023,WED,468781.44627,162588.85108,45.700269422686702,-111.185587245618,2.011
