SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000287_000+0.000_000+0.279_S-287,C000287,A,000+0.006,THREE FORKS,GALLATIN,FEBRUARY,2021,MON,440790.00600,184568.42800,45.8921123693927,-111.552372401914,0.006
C000287_000+0.000_000+0.279_S-287,C000287,A,000+0.007,THREE FORKS,GALLATIN,APRIL,2021,MON,440792.57700,184566.36500,45.8921123693927,-111.552372401914,0.007
C000287_000+0.000_000+0.279_S-287,C000287,A,000+0.216,THREE FORKS,GALLATIN,JUNE,2023,TUE,440783.67509,184229.53061,45.888979466668403,-111.552369584395,0.216
C000287_000+0.279_003+0.409_S-287,C000287,A,000+0.561,NOT IN CITY LIMITS,GALLATIN,JANUARY,2021,THU,440763.44573,183677.71693,45.8840097081154,-111.552443881836,0.561
C000287_000+0.279_003+0.409_S-287,C000287,A,002+0.388,NOT IN CITY LIMITS,GALLATIN,JANUARY,2020,FRI,438516.13851,181797.37461,45.866557663065898,-111.58075281751501,2.388
C000287_000+0.279_003+0.409_S-287,C000287,A,002+0.574,NOT IN CITY LIMITS,GALLATIN,JANUARY,2022,SAT,438278.75350,181615.15807,45.864861383231101,-111.583747682652,2.574
C000287_000+0.279_003+0.409_S-287,C000287,A,002+0.885,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2020,FRI,437880.22625,181311.63807,,,2.885
C000287_000+0.279_003+0.409_S-287,C000287,A,003+0.005,NOT IN CITY LIMITS,GALLATIN,AUGUST,2021,SAT,437733.59324,181184.98199,45.860860162223702,-111.590620731469,3.005
C000287_000+0.279_003+0.409_S-287,C000287,A,003+0.007,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2020,FRI,437736.30098,181176.88114,,,3.007
C000287_000+0.279_003+0.409_S-287,C000287,A,003+0.319,THREE FORKS,GALLATIN,SEPTEMBER,2023,SAT,437348.57508,180857.70717,45.857822942129502,-111.595466115262,3.319
C000287_003+0.409_007+0.143_S-287,C000287,A,003+0.911,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2023,WED,436588.30882,180281.49654,45.852455086584698,-111.605056589569,3.911
C000287_003+0.409_007+0.143_S-287,C000287,A,004+0.375,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2021,SAT,436029.35587,179792.69180,45.8479217189396,-111.612083740973,4.375
C000287_003+0.409_007+0.143_S-287,C000287,A,004+0.969,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2023,FRI,435294.95153,179184.02619,45.842266747785402,-111.621326603753,4.969
C000287_003+0.409_007+0.143_S-287,C000287,A,005+0.265,NOT IN CITY LIMITS,GALLATIN,JANUARY,2020,TUE,434917.03039,178888.89718,,,5.265
C000287_003+0.409_007+0.143_S-287,C000287,A,006+0.482,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2021,WED,433423.12490,177646.50566,45.827974521089999,-111.644880760503,6.482
