SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000022_000+0.276_001+0.781_P-22,C000022,A,000+0.651,PLENTYWOOD,DANIELS,OCTOBER,2023,THU,900569.41200,512816.58500,48.799779999999998,104.90391,0.651
C000022_001+0.781_006+0.587_P-22,C000022,A,002+0.298,NOT IN CITY LIMITS,DANIELS,SEPTEMBER,2021,SAT,903186.94197,513100.38141,48.795321999999999,-105.370983,2.298
C000022_001+0.781_006+0.587_P-22,C000022,A,004+0.168,SCOBEY,DANIELS,MAY,2020,SUN,906016.93767,514082.63646,,,4.168
C000022_001+0.781_006+0.587_P-22,C000022,A,005+0.004,NOT IN CITY LIMITS,DANIELS,JANUARY,2021,THU,907357.64800,514119.85800,48.7947347403958,-104.42720584142,5.004
C000022_001+0.781_006+0.587_P-22,C000022,A,005+0.225,NOT IN CITY LIMITS,DANIELS,JANUARY,2023,SUN,907713.11130,514123.79660,48.802351999999999,-105.30871399999999,5.225
C000022_001+0.781_006+0.587_P-22,C000022,A,005+0.538,NOT IN CITY LIMITS,DANIELS,JUNE,2022,MON,908215.54187,514161.64238,48.80245,-105.301856,5.538
C000022_001+0.781_006+0.587_P-22,C000022,A,005+0.706,NOT IN CITY LIMITS,DANIELS,MAY,2019,SUN,908486.28946,514166.03824,,,5.7059999999999995
C000022_006+0.587_011+0.427_P-22,C000022,A,007+0.233,SCOBEY,DANIELS,JANUARY,2023,MON,910929.01569,514296.16988,48.802345000000003,-105.264869,7.233
C000022_006+0.587_011+0.427_P-22,C000022,A,010+0.106,NOT IN CITY LIMITS,DANIELS,APRIL,2023,THU,915530.93734,514535.92121,48.802244706912397,-105.202132529712,10.106
C000022_006+0.587_011+0.427_P-22,C000022,A,011+0.321,FLAXVILLE,DANIELS,JUNE,2020,SAT,917480.30871,514600.27495,,,11.321
C000022_006+0.587_011+0.427_P-22,C000022,A,011+0.426,NOT IN CITY LIMITS,DANIELS,DECEMBER,2022,FRI,917649.89700,514593.01200,48.8017117729564,-105.173272376794,11.426
C000022_017+0.855_022+0.259_P-22,C000022,A,017+0.970,NOT IN CITY LIMITS,SHERIDAN,JANUARY,2023,FRI,927637.76094,516857.81554,48.817006700711403,-105.035774257611,17.97
C000022_017+0.855_022+0.259_P-22,C000022,A,020+0.134,NOT IN CITY LIMITS,SHERIDAN,AUGUST,2022,TUE,931028.32583,517356.26281,48.819735999999999,-104.989287,20.134
C000022_017+0.855_022+0.259_P-22,C000022,A,021+0.580,NOT IN CITY LIMITS,SHERIDAN,DECEMBER,2019,SUN,933249.74932,518027.62026,,,21.58
C000022_017+0.855_022+0.259_P-22,C000022,A,021+0.654,NOT IN CITY LIMITS,SHERIDAN,APRIL,2021,SUN,933424.89928,518052.68295,48.8247435340181,-104.95615346389,21.654
C000022_017+0.855_022+0.259_P-22,C000022,A,021+0.839,NOT IN CITY LIMITS,SHERIDAN,FEBRUARY,2020,FRI,933663.52615,518005.42136,,,21.839
C000022_017+0.855_022+0.259_P-22,C000022,A,022+0.140,NOT IN CITY LIMITS,SHERIDAN,JANUARY,2023,TUE,934050.96784,517705.97254,48.821303999999998,-104.94791499999999,22.14
C000022_022+0.259_030+0.309_P-22,C000022,A,022+0.859,NOT IN CITY LIMITS,SHERIDAN,DECEMBER,2019,MON,934876.14300,516894.15000,,,22.859
C000022_022+0.259_030+0.309_P-22,C000022,A,023+0.025,NOT IN CITY LIMITS,SHERIDAN,FEBRUARY,2020,MON,935067.28826,516731.62871,,,23.025
C000022_022+0.259_030+0.309_P-22,C000022,A,023+0.161,PLENTYWOOD,SHERIDAN,AUGUST,2021,MON,935257.55427,516625.43122,48.810971496646502,-104.932367830567,23.161
C000022_022+0.259_030+0.309_P-22,C000022,A,025+0.371,NOT IN CITY LIMITS,SHERIDAN,SEPTEMBER,2020,SUN,938516.24175,515401.23167,,,25.371
C000022_022+0.259_030+0.309_P-22,C000022,A,025+0.737,NOT IN CITY LIMITS,SHERIDAN,AUGUST,2022,TUE,939099.09359,515479.43425,48.798658000000003,-104.88106999999999,25.737
