SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C005210_000+0.000_000+0.041_N-103,C005210,D,000+0.040,GREAT FALLS,CASCADE,JUNE,2021,FRI,461258.66030,363641.67070,47.5078943791368,-111.342945614166,0.04
C005210_000+0.159_000+0.230_N-103,C005210,D,000+0.222,GREAT FALLS,CASCADE,JANUARY,2020,TUE,461551.41324,363632.51027,,,0.222
C005210_000+0.230_000+0.779_N-103,C005210,D,000+0.232,GREAT FALLS,CASCADE,JANUARY,2022,THU,461567.80410,363631.63400,47.5078694612926,-111.338837539169,0.232
C005210_000+0.230_000+0.779_N-103,C005210,D,000+0.232,GREAT FALLS,CASCADE,MARCH,2022,TUE,461567.80410,363631.63400,47.5078694612926,-111.338837539169,0.232
C005210_004+0.720_004+0.792_U-5210,C005210,D,004+0.783,GREAT FALLS,CASCADE,DECEMBER,2021,TUE,468747.11960,363390.93250,47.5071811944443,-111.243433679787,4.783
C005210_004+0.720_004+0.792_U-5210,C005210,D,004+0.783,GREAT FALLS,CASCADE,FEBRUARY,2022,MON,468747.11960,363390.93250,47.5071811944443,-111.243433679787,4.783
C005210_004+0.720_004+0.792_U-5210,C005210,D,004+0.783,GREAT FALLS,CASCADE,JULY,2019,FRI,468746.93600,363390.70600,47.5071811944443,-111.243433679787,4.783
C005210_004+0.792_004+0.873_U-5210,C005210,D,004+0.861,GREAT FALLS,CASCADE,OCTOBER,2019,MON,468864.54700,363393.40700,,,4.861
C005210_004+0.873_005+0.528_U-5210,C005210,D,004+0.878,GREAT FALLS,CASCADE,DECEMBER,2023,SAT,468892.40300,363396.27000,47.5071718201837,-111.241527604405,4.878
C005210_004+0.873_005+0.528_U-5210,C005210,D,004+0.878,GREAT FALLS,CASCADE,DECEMBER,2023,WED,468891.68800,363396.19100,47.5071718201837,-111.241527604405,4.878
