CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000038A,15-4A-010,000+0.000,001+0.067,N-38,73,1.055,13300.0,14031.5,,FLATHEAD,,MT-40,NI-NHS,14.6,910.9589041095892,961.0616438356165,"['', 15, '-', 4, 'A-', 10, '']"
C000038A,15-4A-011,001+0.067,004+0.135,N-38,113,3.088,12451.25,38449.46,,FLATHEAD,,MT-40,NI-NHS,22.6,550.9402654867256,1701.3035398230088,"['', 15, '-', 4, 'A-', 11, '']"
C000038A,15-4A-011,004+0.135,004+0.445,N-38,9,0.31,12451.25,3859.8875,,FLATHEAD,,MT-40,NI-NHS,1.8,6917.361111111111,2144.3819444444443,"['', 15, '-', 4, 'A-', 11, '']"
C000038A,15-4A-011,004+0.445,004+0.498,N-38,6,0.053,12478.333333333334,661.3516666666667,,FLATHEAD,,MT-40,NI-NHS,1.2,10398.611111111111,551.126388888889,"['', 15, '-', 4, 'A-', 11, '']"
