CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000210A,A-035,003+0.190,010+0.095,S-210,46,6.866,1118.0,7676.187999999999,,MISSOULA,HWY 210,S-210,Urban,9.2,121.5217391304348,834.3682608695652,"['A-', 35, '']"
C000210A,A-035,010+0.095,010+0.150,S-210,1,0.055,1077.6666666666667,59.27166666666667,,MISSOULA,HWY 210,S-210,Urban,0.2,5388.333333333333,296.35833333333335,"['A-', 35, '']"
