CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000203A,41-1-016,000+0.000,001+0.249,S-203,25,1.259,4202.6,5291.0734,,RAVALLI,STEVENSVILLE RD,S-203,Secondary,5.0,840.5200000000001,1058.21468,"['', 41, '-', 1, '-', 16, '']"
C000203A,41-1-005,001+0.249,005+0.634,S-203,58,4.211,4617.5,19444.2925,,RAVALLI,STEVENSVILLE RD,S-203,Secondary,11.6,398.0603448275862,1676.2321120689655,"['', 41, '-', 1, '-', 5, '']"
C000203A,41-1-004,005+0.634,010+0.497,S-203,66,4.756,5903.5,28077.046,,RAVALLI,STEVENSVILLE RD,S-203,Secondary,13.2,447.2348484848485,2127.0489393939397,"['', 41, '-', 1, '-', 4, '']"
C000203A,41-1-004,010+0.497,010+0.517,S-203,2,0.02,5903.5,118.07,,RAVALLI,STEVENSVILLE RD,S-203,Secondary,0.4,14758.75,295.175,"['', 41, '-', 1, '-', 4, '']"
C000203A,41-1-006,010+0.517,011+1.354,S-203,24,1.765,7710.0,13608.15,,RAVALLI,STEVENSVILLE RD,S-203,Secondary,4.8,1606.25,2835.03125,"['', 41, '-', 1, '-', 6, '']"
