CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C081016,A,000+0.378,NOT IN CITY LIMITS,YELLOWSTONE,NOVEMBER,2020,TUE,684486.77631,171563.21728,,,0.378
C081016,A,001+0.121,NOT IN CITY LIMITS,YELLOWSTONE,SEPTEMBER,2020,SAT,685281.39633,170722.78346,,,1.121
C081016,A,002+0.303,NOT IN CITY LIMITS,YELLOWSTONE,OCTOBER,2020,SAT,686237.43700,169189.53200,45.7668818809018,-108.390923315969,2.303
C081016,A,006+0.470,NOT IN CITY LIMITS,YELLOWSTONE,JUNE,2020,FRI,690207.60083,165540.39295,,,6.47
C081016,A,013+0.025,NOT IN CITY LIMITS,YELLOWSTONE,MAY,2020,THU,697605.57561,159239.76318,,,13.025
C081016,A,013+0.611,NOT IN CITY LIMITS,YELLOWSTONE,JANUARY,2020,THU,698457.40830,158883.49876,,,13.611
C081016,A,017+0.463,NOT IN CITY LIMITS,YELLOWSTONE,APRIL,2020,SAT,704129.39952,159926.82792,45.681018931241297,-108.162897740943,17.463
C081016,A,018+0.730,NOT IN CITY LIMITS,YELLOWSTONE,MARCH,2020,FRI,705908.27970,160794.04045,,,18.73
C081016,A,023+0.628,NOT IN CITY LIMITS,BIG HORN,JULY,2020,FRI,712880.93874,164085.78527,,,23.628
C081016,A,025+0.372,NOT IN CITY LIMITS,BIG HORN,OCTOBER,2020,FRI,715569.88329,164772.61565,,,25.372
C081016,A,029+0.277,NOT IN CITY LIMITS,BIG HORN,DECEMBER,2020,MON,721795.20154,166034.65962,,,29.277
C081016,A,031+0.848,NOT IN CITY LIMITS,BIG HORN,JUNE,2020,SUN,725808.62062,166450.37367,,,31.848
C081016,A,032+0.303,NOT IN CITY LIMITS,BIG HORN,MAY,2020,MON,726520.12885,166545.35695,,,32.303
C081016,A,039+0.155,NOT IN CITY LIMITS,BIG HORN,AUGUST,2020,FRI,736991.74051,166301.73622,,,39.155
C081016,A,043+0.964,NOT IN CITY LIMITS,BIG HORN,NOVEMBER,2020,TUE,744708.44988,166327.65199,,,43.964
