CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C001801,A,000+0.725,BUTTE,SILVER BOW,JULY,2020,WED,363993.36137,200225.33446,,,0.725
C001801,A,000+0.860,NOT IN CITY LIMITS,SILVER BOW,AUGUST,2020,SUN,364000.38200,200441.55300,46.0123747816042,-112.549409840929,0.86
C001801,A,001+0.125,BUTTE,SILVER BOW,MARCH,2020,SUN,364021.06700,200867.80900,46.0161367461124,-112.549383572503,1.125
C001801,A,001+0.839,BUTTE,SILVER BOW,APRIL,2020,THU,364225.82900,201966.72600,46.026153237872,-112.54727290405,1.839
C001801,A,001+0.839,BUTTE,SILVER BOW,MAY,2020,TUE,364225.82900,201966.72600,46.026153237872,-112.54727290405,1.839
C001801,A,003+0.112,BUTTE,SILVER BOW,SEPTEMBER,2020,SUN,365116.05800,201495.19600,46.0222383193806,-112.535618430597,3.112
C001801,A,003+0.638,BUTTE,SILVER BOW,FEBRUARY,2020,THU,365060.27695,200661.38363,,,3.638
C001801,A,003+0.704,BUTTE,SILVER BOW,DECEMBER,2020,TUE,365066.50600,200556.34700,46.0137258595305,-112.535733339114,3.7039999999999997
C001801,A,003+0.761,BUTTE,SILVER BOW,AUGUST,2020,SAT,365073.08000,200464.95600,46.012798435213,-112.535595016816,3.761
C001801,A,003+0.763,BUTTE,SILVER BOW,AUGUST,2020,FRI,365072.00500,200460.77700,46.012798435213,-112.535595016816,3.763
