CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000231,A,001+0.072,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2021,FRI,405102.93144,267851.20428,46.631906605525899,-112.047060250784,1.072
C000231,A,001+0.077,NOT IN CITY LIMITS,LEWIS AND CLARK,JUNE,2021,THU,405099.36254,267861.88457,46.632001643725,-112.047111396434,1.077
C000231,A,001+0.118,NOT IN CITY LIMITS,LEWIS AND CLARK,DECEMBER,2021,THU,405110.53760,267925.46675,46.632576915691402,-112.046992465865,1.1179999999999999
C000231,A,001+0.358,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2021,THU,405117.53700,268310.65200,46.636058878704,-112.047099273354,1.358
C000231,A,001+0.450,NOT IN CITY LIMITS,LEWIS AND CLARK,APRIL,2021,FRI,405112.62840,268460.39495,46.6373898777511,-112.04719242837,1.45
C000231,A,001+0.809,NOT IN CITY LIMITS,LEWIS AND CLARK,DECEMBER,2021,WED,405124.70826,269036.29007,46.642574310302699,-112.04727935791,1.8090000000000002
C000231,A,002+0.145,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2021,MON,405161.01439,269584.22369,46.647514282754699,-112.047037945084,2.145
C000231,A,002+0.809,NOT IN CITY LIMITS,LEWIS AND CLARK,MARCH,2021,FRI,405076.61814,270654.79211,46.6571206692842,-112.048595653406,2.809
C000231,A,003+0.060,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2021,TUE,405036.21873,271038.74806,46.660562995069299,-112.049286831649,3.06
C000231,A,003+0.301,NOT IN CITY LIMITS,LEWIS AND CLARK,DECEMBER,2021,WED,405007.84963,271424.75965,46.664027333496101,-112.04982176918701,3.301
C000231,A,003+0.450,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2021,MON,404988.52303,271664.55217,46.6661788986953,-112.050176371726,3.45
C000231,A,003+0.492,NOT IN CITY LIMITS,LEWIS AND CLARK,APRIL,2021,SUN,404978.23640,271759.56631,46.667030653079,-112.050351238227,3.492
C000231,A,005+0.032,NOT IN CITY LIMITS,LEWIS AND CLARK,JULY,2021,FRI,404713.83239,274124.22765,46.688226092879198,-112.05481476029399,5.032
C000231,A,005+0.431,NOT IN CITY LIMITS,LEWIS AND CLARK,JANUARY,2021,FRI,404378.49460,274678.15041,46.6931107589867,-112.059435381592,5.431
C000231,A,006+0.100,NOT IN CITY LIMITS,LEWIS AND CLARK,MAY,2021,FRI,404130.63085,275687.55645,46.7021185971586,-112.063108037137,6.1
