CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C002068,A,000+0.431,BUTTE,SILVER BOW,DECEMBER,2021,SUN,363975.97400,199847.15600,46.0069748193927,-112.549424720028,0.431
C002068,A,000+0.435,BUTTE,SILVER BOW,NOVEMBER,2021,TUE,363982.42499,199847.54528,46.006972387760598,-112.54937057155399,0.435
C002068,A,000+0.521,BUTTE,SILVER BOW,AUGUST,2021,THU,364119.48282,199837.22631,46.006927580334597,-112.547596373152,0.521
C002068,A,000+0.713,BUTTE,SILVER BOW,SEPTEMBER,2021,FRI,364428.01851,199816.09905,46.006845516872602,-112.54360347828801,0.713
C002068,A,000+0.799,BUTTE,SILVER BOW,FEBRUARY,2021,FRI,364561.97753,199810.31561,46.0068316585816,-112.541828300342,0.799
C002068,A,000+0.869,BUTTE,SILVER BOW,AUGUST,2021,MON,364677.56129,199805.95251,46.0068414692742,-112.540377524598,0.869
C002068,A,000+0.871,BUTTE,SILVER BOW,NOVEMBER,2021,FRI,364680.15800,199803.83100,46.006837433382,-112.540401271821,0.871
C002068,A,000+0.926,BUTTE,SILVER BOW,DECEMBER,2021,SUN,364769.08500,199806.30700,46.0068573483956,-112.539141663841,0.926
C002068,A,000+0.927,BUTTE,SILVER BOW,NOVEMBER,2021,TUE,364771.09318,199802.85892,46.006846309291099,-112.539168750622,0.927
C002068,A,000+0.930,BUTTE,SILVER BOW,DECEMBER,2021,FRI,364776.37603,199804.44153,46.0068573483956,-112.539141663841,0.93
C002068,A,000+0.930,BUTTE,SILVER BOW,MARCH,2021,WED,364775.15979,199804.20348,46.00685982226,-112.539116936261,0.93
C002068,A,000+0.930,BUTTE,SILVER BOW,MARCH,2021,MON,364777.02553,199800.12517,46.0068237931726,-112.539090811619,0.93
C002068,A,000+0.931,BUTTE,SILVER BOW,NOVEMBER,2021,SUN,364776.77300,199802.28100,46.0068573483956,-112.539141663841,0.931
C002068,A,000+0.937,BUTTE,SILVER BOW,FEBRUARY,2021,TUE,364788.51075,199801.07061,46.0068363064659,-112.538943044617,0.937
C002068,A,001+0.172,BUTTE,SILVER BOW,OCTOBER,2021,MON,365165.31101,199788.40942,46.006853878722801,-112.534073307201,1.172
C002068,A,001+0.194,BUTTE,SILVER BOW,NOVEMBER,2021,TUE,365198.98816,199791.18258,46.006890558829703,-112.53364001911299,1.194
C002068,A,001+0.196,BUTTE,SILVER BOW,NOVEMBER,2021,TUE,365203.08719,199792.65095,46.006905194062099,-112.533587846895,1.196
C002068,A,001+0.196,BUTTE,SILVER BOW,NOVEMBER,2021,TUE,365202.83818,199792.71111,46.006905648370697,-112.533591090965,1.196
C002068,A,001+0.285,BUTTE,SILVER BOW,DECEMBER,2021,MON,365323.91746,199867.72536,46.007622520286503,-112.53206580272,1.285
