CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000090,D,000+0.018,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,SUN,133632.27340,374499.10696,47.454242488272698,-115.69453988201199,0.018
C000090,D,000+0.134,NOT IN CITY LIMITS,MINERAL,JUNE,2021,SUN,133665.07541,374314.15838,47.4526065394368,-115.693912144106,0.134
C000090,D,000+0.158,NOT IN CITY LIMITS,MINERAL,JUNE,2021,SUN,133662.22874,374277.98648,47.4522799984698,-115.693911883139,0.158
C000090,D,000+0.189,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,FRI,133672.64368,374229.28416,47.4518504684347,-115.693723082376,0.189
C000090,D,001+0.080,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,FRI,133958.35710,373109.14649,47.442004116537902,-115.688770963937,1.08
C000090,D,001+0.083,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,FRI,133964.20440,373107.19011,47.441990718297198,-115.688691589409,1.083
C000090,D,001+0.832,NOT IN CITY LIMITS,MINERAL,JULY,2021,FRI,134837.43581,372314.81323,47.435501451194703,-115.67631562285401,1.8319999999999999
C000090,D,002+0.091,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,SUN,135231.16375,372087.22982,47.4337386290289,-115.670871836075,2.091
C000090,D,002+0.323,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2021,MON,135594.86816,372075.07696,47.433887108674703,-115.666050084251,2.323
C000090,D,003+0.077,NOT IN CITY LIMITS,MINERAL,MARCH,2021,SAT,136576.31959,371905.58656,47.4330603436032,-115.65289623654,3.077
C000090,D,003+0.156,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,SUN,136658.68927,371808.77857,47.4322499539478,-115.651706361308,3.156
C000090,D,004+0.844,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,SUN,138637.94817,370144.41116,47.4187114814815,-115.623811133333,4.844
C000090,D,004+0.887,NOT IN CITY LIMITS,MINERAL,JANUARY,2021,SAT,138705.75988,370112.42663,47.4184721704704,-115.62288158925,4.8870000000000005
C000090,D,005+0.005,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,WED,138774.09816,370113.96047,47.418533957787602,-115.621979794927,5.005
C000090,D,005+0.077,NOT IN CITY LIMITS,MINERAL,JANUARY,2021,SAT,138887.37640,370082.71630,47.4183332178257,-115.620449995201,5.077
C000090,D,005+0.742,NOT IN CITY LIMITS,MINERAL,JUNE,2021,THU,139891.02116,370407.44552,47.4219511457571,-115.607517794707,5.742
C000090,D,005+0.833,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,THU,140020.46543,370357.96826,47.421597949870602,-115.6057554028,5.833
C000090,D,006+0.040,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,MON,140373.14021,370054.95247,47.419126232208498,-115.60078027061699,6.04
C000090,D,006+0.278,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,THU,140747.81298,369996.05521,47.4188600451993,-115.595766460895,6.2780000000000005
C000090,D,006+0.334,NOT IN CITY LIMITS,MINERAL,JANUARY,2021,THU,140842.34679,369996.64947,47.4189315161572,-115.594517361958,6.334
C000090,D,006+0.735,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2021,TUE,141358.87550,369641.74523,47.4161082506984,-115.587323563271,6.735
C000090,D,006+0.975,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,FRI,141735.95050,369647.51208,47.416423363068297,-115.58234486313199,6.975
C000090,D,008+0.029,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,SUN,143414.46785,369645.73311,47.417577152159403,-115.560153754021,8.029
C000090,D,008+0.530,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,SAT,144204.94959,369536.37182,47.417145267548101,-115.549591698424,8.53
C000090,D,008+0.645,NOT IN CITY LIMITS,MINERAL,APRIL,2021,SUN,144362.39348,369507.60089,47.41699642035,-115.54748087789,8.645
C000090,D,008+0.849,NOT IN CITY LIMITS,MINERAL,MAY,2021,MON,144679.20873,369547.02119,47.4175699860997,-115.543332888889,8.849
C000090,D,010+0.114,NOT IN CITY LIMITS,MINERAL,AUGUST,2021,FRI,146501.49395,368823.15134,47.4123361610731,-115.518504753193,10.114
C000090,D,010+0.700,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,TUE,147285.04716,368375.54815,47.4088605379766,-115.507692042836,10.7
C000090,D,010+0.910,NOT IN CITY LIMITS,MINERAL,JUNE,2021,SUN,147590.25611,368233.36805,47.4077951129051,-115.503513324584,10.91
C000090,D,011+0.124,NOT IN CITY LIMITS,MINERAL,APRIL,2021,MON,147864.17029,368206.42092,47.4077420137723,-115.499865329814,11.124
C000090,D,011+0.563,NOT IN CITY LIMITS,MINERAL,MAY,2021,THU,148541.67392,368054.74803,47.4068472453239,-115.490756229301,11.563
C000090,D,011+0.826,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,SAT,148935.94825,367842.80745,47.405216409062,-115.485330151944,11.826
C000090,D,012+0.472,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2021,MON,149829.72301,367414.65135,47.401987764011103,-115.473083893685,12.472
C000090,D,012+0.472,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2021,MON,149830.32918,367414.24833,47.4019845630351,-115.473075474784,12.472
C000090,D,012+0.577,NOT IN CITY LIMITS,MINERAL,JANUARY,2021,SUN,149944.18781,367332.24458,47.4013267478815,-115.471487797344,12.577
C000090,D,013+0.786,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,SUN,151554.85422,366433.49605,47.394363615965901,-115.44929518721599,13.786
C000090,D,014+0.513,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,THU,152726.81470,366403.76533,47.394896138103398,-115.433777053583,14.513
C000090,D,015+0.925,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2021,FRI,154857.83032,365479.36339,47.388048428474498,-115.40469030840499,15.925
C000090,D,016+0.219,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2021,TUE,155109.07988,365223.79050,47.385925095558697,-115.401115223137,16.219
C000090,D,016+0.222,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,WED,155117.30345,365225.79671,47.385948670563899,-115.40100855759,16.222
C000090,D,016+0.293,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,SUN,155205.99072,365152.58839,47.385351746834502,-115.399763633354,16.293
C000090,D,016+0.298,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,SUN,155215.49174,365153.44461,47.385365865417299,-115.399638941424,16.298
C000090,D,017+0.398,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,SAT,156574.00969,364009.10487,47.376014651625297,-115.38054982491499,17.398
C000090,D,017+0.632,NOT IN CITY LIMITS,MINERAL,MAY,2021,SUN,156893.34780,363961.82733,47.375805851262903,-115.376283811272,17.632
C000090,D,018+0.303,NOT IN CITY LIMITS,MINERAL,JULY,2021,WED,157954.97901,364168.66025,47.3783773939564,-115.362462428494,18.303
C000090,D,018+0.541,NOT IN CITY LIMITS,MINERAL,AUGUST,2021,MON,158362.58860,364189.85893,47.378841834243602,-115.35709777631,18.541
C000090,D,019+0.232,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,THU,159247.60376,363531.73136,47.3735297289127,-115.344753969748,19.232
C000090,D,019+0.246,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,WED,159265.58099,363518.45858,47.373422669774399,-115.344503351189,19.246
C000090,D,019+0.493,NOT IN CITY LIMITS,MINERAL,JULY,2021,FRI,159558.23458,363295.41524,47.3716171718975,-115.340416759573,19.493
C000090,D,019+0.555,NOT IN CITY LIMITS,MINERAL,JUNE,2021,MON,159638.20272,363226.72289,47.3710542775099,-115.33929249644,19.555
C000090,D,019+0.785,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2021,WED,159946.26407,362981.43061,47.369059232294703,-115.33498077885299,19.785
C000090,D,020+0.484,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,WED,160793.42303,362223.85588,47.362826898858202,-115.323043670415,20.484
C000090,D,020+0.720,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,THU,161082.23509,361978.29385,47.3608159620835,-115.318987224312,20.72
C000090,D,022+0.319,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,TUE,163098.51210,360742.92264,47.351071924639598,-115.291145098393,22.319
C000090,D,022+0.365,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,SUN,163100.38346,360692.25583,47.3506184172159,-115.291070819745,22.365
C000090,D,022+0.371,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,MON,163104.54742,360658.48353,47.350318067765798,-115.290982791384,22.371
C000090,D,022+0.434,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,SAT,163114.68957,360560.70845,47.349447245796398,-115.290753207821,22.434
C000090,D,023+0.092,NOT IN CITY LIMITS,MINERAL,JANUARY,2021,TUE,163889.85411,359940.52694,47.3443957001104,-115.279910485344,23.092
C000090,D,023+0.109,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,THU,163936.72373,359932.10423,47.344351200234797,-115.27928333748601,23.109
C000090,D,023+0.660,NOT IN CITY LIMITS,MINERAL,JANUARY,2021,MON,164527.05146,359337.77802,47.3394082055376,-115.270908546751,23.66
C000090,D,023+0.791,NOT IN CITY LIMITS,MINERAL,MAY,2021,WED,164581.75490,359129.51115,47.3375751363498,-115.269983285557,23.791
C000090,D,024+0.382,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,FRI,165124.36369,358447.76421,47.3318152364492,-115.262155374407,24.382
C000090,D,026+0.099,NOT IN CITY LIMITS,MINERAL,JANUARY,2021,WED,166783.30844,356492.20678,47.3153577794519,-115.238357961783,26.099
C000090,D,026+0.444,NOT IN CITY LIMITS,MINERAL,OCTOBER,2021,TUE,167253.59335,356193.94267,47.312990228298602,-115.231862229005,26.444
C000090,D,026+0.495,NOT IN CITY LIMITS,MINERAL,JULY,2021,THU,167302.72064,356219.64448,47.313253251354801,-115.231238708055,26.495
C000090,D,026+0.532,NOT IN CITY LIMITS,MINERAL,JANUARY,2021,SUN,167359.36025,356232.39588,47.3134049711446,-115.230503504367,26.532
C000090,D,026+0.636,NOT IN CITY LIMITS,MINERAL,SEPTEMBER,2021,SAT,167553.70114,356265.73373,47.313832033496901,-115.227970783654,26.636
C000090,D,026+0.681,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,THU,167601.42434,356265.37826,47.3138602230875,-115.227340572897,26.681
C000090,D,027+0.432,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,THU,168795.41441,356002.78518,47.312287146114897,-115.211328470691,27.432
C000090,D,027+0.437,NOT IN CITY LIMITS,MINERAL,DECEMBER,2021,THU,168801.88261,355998.88576,47.312256385565199,-115.21123934303201,27.437
C000090,D,027+0.542,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2021,THU,168916.06311,355893.96240,47.3113894359763,-115.209631244468,27.542
C000090,D,027+0.765,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2021,WED,169060.36896,355548.18902,47.308380301033502,-115.20739357850201,27.765
