CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C005209,A,000+0.000,GREAT FALLS,CASCADE,NOVEMBER,2021,FRI,464654.40000,362041.19430,47.4942048549638,-111.297367187982,0.0
C005209,A,000+0.078,GREAT FALLS,CASCADE,DECEMBER,2021,WED,464656.09000,362167.03100,47.4953602564906,-111.297380308631,0.078
C005209,A,000+0.080,GREAT FALLS,CASCADE,FEBRUARY,2021,TUE,464656.35804,362169.56783,47.4953602564906,-111.297380308631,0.08
C005209,A,000+0.392,GREAT FALLS,CASCADE,MARCH,2021,WED,464671.85700,362671.47400,0,0,0.392
C005209,A,000+0.741,GREAT FALLS,CASCADE,APRIL,2021,FRI,464688.58700,363232.89100,0,0,0.741
C005209,A,000+0.753,GREAT FALLS,CASCADE,MARCH,2021,WED,464689.18300,363252.01500,0,0,0.753
C005209,A,000+0.831,GREAT FALLS,CASCADE,APRIL,2021,SUN,464693.52000,363377.95600,0,0,0.831
C005209,A,000+0.879,GREAT FALLS,CASCADE,SEPTEMBER,2021,TUE,464695.55700,363455.53800,0,0,0.879
C005209,A,000+0.896,GREAT FALLS,CASCADE,FEBRUARY,2021,SAT,464695.88000,363482.19100,0,0,0.896
C005209,A,000+0.916,GREAT FALLS,CASCADE,AUGUST,2021,SUN,464696.28500,363514.87670,47.5074724376685,-111.29726013576,0.916
C005209,A,000+0.916,GREAT FALLS,CASCADE,DECEMBER,2021,TUE,464696.28500,363514.87670,47.5074724376685,-111.29726013576,0.916
C005209,A,000+0.916,GREAT FALLS,CASCADE,FEBRUARY,2021,FRI,464696.34600,363514.73100,47.5074724376685,-111.29726013576,0.916
C005209,A,000+0.916,GREAT FALLS,CASCADE,MARCH,2021,THU,464696.28500,363514.87670,47.5074724376685,-111.29726013576,0.916
C005209,A,000+0.916,GREAT FALLS,CASCADE,MARCH,2021,WED,464696.28500,363514.87670,47.5074724376685,-111.29726013576,0.916
C005209,A,000+0.994,GREAT FALLS,CASCADE,DECEMBER,2021,THU,464698.21250,363639.75930,47.5085964198839,-111.297272598512,0.994
C005209,A,001+0.195,GREAT FALLS,CASCADE,MAY,2021,TUE,464706.53300,363963.46300,0,0,1.195
C005209,A,001+0.427,GREAT FALLS,CASCADE,MAY,2021,TUE,464639.70800,364295.40400,0,0,1.427
