CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000001A,15-4-001,150+0.456,151+0.277,N-1,2,0.803,5759.25,4624.67775,,FLATHEAD,,US-2,NI-NHS,0.4,14398.125,11561.694375
C000001A,15-4-002,153+0.255,163+0.186,N-1,39,9.91,2292.0,22713.72,,FLATHEAD,,US-2,NI-NHS,7.8,293.84615384615387,2912.015384615385
C000001A,15-4A-003,142+0.527,142+0.642,N-1,5,0.115,8527.0,980.605,,FLATHEAD,,US-2,NI-NHS,1.0,8527.0,980.605
C000001A,15-4A-003,142+0.642,143+0.380,N-1,17,0.773,8527.0,6591.371,,FLATHEAD,,US-2,NI-NHS,3.4,2507.9411764705883,1938.6385294117647
C000001A,15-4A-003,140+0.507,142+0.527,N-1,65,2.198,8527.0,18742.346,,FLATHEAD,,US-2,NI-NHS,13.0,655.9230769230769,1441.7189230769231
C000001A,15-4A-004,143+0.380,144+0.476,N-1,19,0.951,8714.25,8287.25175,,FLATHEAD,,US-2,NI-NHS,3.8,2293.2236842105262,2180.8557236842103
C000001A,15-4A-005,144+0.476,146+0.837,N-1,44,2.364,8472.75,20029.581,,FLATHEAD,,US-2,NI-NHS,8.8,962.8125,2276.088749999999
C000001A,15-4A-006,150+0.149,150+0.456,N-1,2,0.307,6953.75,2134.80125,,FLATHEAD,,US-2,NI-NHS,0.4,17384.375,5337.003124999999
C000001A,15-4A-006,149+0.728,150+0.149,N-1,3,0.435,6953.75,3024.88125,,FLATHEAD,,US-2,NI-NHS,0.6,11589.583333333334,5041.46875
C000001A,15-4A-006,149+0.475,149+0.728,N-1,2,0.253,6953.75,1759.29875,,FLATHEAD,,US-2,NI-NHS,0.4,17384.375,4398.246875
C000001A,15-4A-006,147+0.771,149+0.475,N-1,8,1.369,6953.75,9519.68375,,FLATHEAD,,US-2,NI-NHS,1.6,4346.09375,5949.80234375
C000001A,15-4A-006,147+0.033,147+0.771,N-1,8,0.738,6953.75,5131.8675,,FLATHEAD,,US-2,NI-NHS,1.6,4346.09375,3207.4171875
C000001A,15-4A-006,146+0.837,147+0.033,N-1,1,0.197,6953.75,1369.88875,,FLATHEAD,,US-2,NI-NHS,0.2,34768.75,6849.44375
C000001A,15-4A-012,133+0.919,134+0.887,N-1,50,1.0,21509.5,21509.5,,FLATHEAD,,US-2,NI-NHS,10.0,2150.95,2150.95
C000001A,15-4A-012,134+0.887,135+0.285,N-1,11,0.388,21509.5,8345.686,,FLATHEAD,,US-2,NI-NHS,2.2,9777.045454545454,3793.493636363636
C000001A,15-4A-013,137+0.413,138+0.231,N-1,27,0.847,13847.25,11728.62075,,FLATHEAD,,US-2,NI-NHS,5.4,2564.305555555555,2171.9668055555553
C000001A,15-4A-014,131+0.918,133+0.919,N-1,92,1.995,14561.0,29049.195000000003,,FLATHEAD,,US-2,NI-NHS,18.4,791.358695652174,1578.7605978260872
C000001A,15-4A-028,135+0.285,135+0.891,N-1,19,0.606,22015.75,13341.5445,,FLATHEAD,,US-2,NI-NHS,3.8,5793.618421052632,3510.932763157895
C000001A,15-4A-028,135+0.891,136+0.268,N-1,8,0.369,22015.75,8123.81175,,FLATHEAD,,US-2,NI-NHS,1.6,13759.84375,5077.38234375
C000001A,15-4A-029,136+0.268,136+0.398,N-1,3,0.131,20197.25,2645.83975,,FLATHEAD,,US-2,NI-NHS,0.6,33662.083333333336,4409.732916666667
C000001A,15-4A-030,136+0.398,136+0.641,N-1,7,0.243,19830.0,4818.69,,FLATHEAD,,US-2,NI-NHS,1.4,14164.285714285716,3441.9214285714284
C000001A,15-4A-031,136+0.641,137+0.413,N-1,25,0.755,19689.0,14865.195,,FLATHEAD,,US-2,NI-NHS,5.0,3937.8,2973.039
C000001A,15-4A-040,125+0.635,129+0.407,N-1,111,3.714,17441.25,64776.8025,,FLATHEAD,,US-2,NI-NHS,22.2,785.6418918918919,2917.8739864864865
C000001A,15-4A-041,129+0.407,131+0.918,N-1,56,2.529,17409.0,44027.361,,FLATHEAD,,US-2,NI-NHS,11.2,1554.375,3931.014375
C000001A,15-5-001,174+0.468,174+0.646,N-1,0,0.178,2058.75,366.4575,,FLATHEAD,,US-2,NI-NHS,0.0,,
C000001A,15-5-001,163+0.186,174+0.021,N-1,58,10.842,2058.75,22320.9675,,FLATHEAD,,US-2,NI-NHS,11.6,177.47844827586206,1924.221336206897
C000001A,15-5-001,174+0.646,179+0.857,N-1,15,5.166,2058.75,10635.5025,,FLATHEAD,,US-2,NI-NHS,3.0,686.25,3545.1675
C000001A,15-5-001,174+0.021,174+0.468,N-1,0,0.446,2058.75,918.2025,,FLATHEAD,,US-2,NI-NHS,0.0,,
C000001A,15-5-002,179+0.857,195+0.727,N-1,54,15.062,1813.5,27314.937,,FLATHEAD,,US-2,NI-NHS,10.8,167.91666666666666,2529.160833333333
C000001A,15-5-003,195+0.727,197+0.518,N-1,7,1.784,1946.0,3471.664,,FLATHEAD,,US-2,NI-NHS,1.4,1390.0,2479.76
C000001A,15-5-003,197+0.518,197+0.717,N-1,0,0.199,1946.0,387.254,,GLACIER,,US-2,NI-NHS,0.0,,
C000001A,15-6-001,080+0.304,081+0.331,N-1,7,0.93,1597.0,1485.21,,FLATHEAD,,US-2,NI-NHS,1.4,1140.7142857142858,1060.864285714286
C000001A,15-6-001,075+0.476,077+0.076,N-1,8,1.599,1597.0,2553.603,,LINCOLN,,US-2,NI-NHS,1.6,998.125,1596.001875
C000001A,15-6-001,077+0.076,077+0.242,N-1,2,0.166,1597.0,265.10200000000003,,LINCOLN,,US-2,NI-NHS,0.4,3992.5,662.755
C000001A,15-6-001,077+0.242,080+0.304,N-1,10,3.072,1597.0,4905.984,,LINCOLN,,US-2,NI-NHS,2.0,798.5,2452.992
C000001A,15-6-002,081+0.331,100+0.603,N-1,114,19.295,2164.75,41768.85125000001,,FLATHEAD,,US-2,NI-NHS,22.8,94.9451754385965,1831.9671600877195
C000001A,15-6-003,100+0.603,111+0.856,N-1,233,11.215,3534.75,39642.22125,,FLATHEAD,,US-2,NI-NHS,46.6,75.8530042918455,850.6914431330472
C000001A,15-7-001,111+0.856,115+0.321,N-1,64,3.504,6699.25,23474.172,,FLATHEAD,,US-2,NI-NHS,12.8,523.37890625,1833.9196875
C000001A,15-7B-005,121+0.744,122+0.115,N-1,35,0.38,23517.25,8936.555,,FLATHEAD,,US-2,NI-NHS,7.0,3359.6071428571427,1276.6507142857142
C000001A,15-7B-006,122+0.492,122+0.924,N-1,100,0.432,23855.0,10305.36,,FLATHEAD,,US-2,NI-NHS,20.0,1192.75,515.268
C000001A,15-7B-036,124+0.603,125+0.635,N-1,89,1.019,18115.0,18459.185,,FLATHEAD,,US-2,NI-NHS,17.8,1017.6966292134832,1037.032865168539
C000001A,15-7B-053,122+0.924,123+0.117,N-1,47,0.314,18674.75,5863.8715,,FLATHEAD,,US-2,NI-NHS,9.4,1986.6755319148936,623.8161170212766
C000001A,15-7B-054,123+0.117,123+0.616,N-1,47,0.499,20207.25,10083.41775,,FLATHEAD,,US-2,NI-NHS,9.4,2149.7074468085107,1072.704015957447
C000001A,15-7B-055,123+0.616,124+0.035,N-1,26,0.436,19090.5,8323.458,,FLATHEAD,,US-2,NI-NHS,5.2,3671.25,1600.665
C000001A,15-7B-056,124+0.035,124+0.603,N-1,43,0.567,17431.75,9883.80225,,FLATHEAD,,US-2,NI-NHS,8.6,2026.9476744186047,1149.279331395349
C000001A,15-7B-088,122+0.115,122+0.492,N-1,28,0.377,25571.75,9640.54975,,FLATHEAD,,US-2,NI-NHS,5.6,4566.383928571428,1721.526741071429
C000001A,15-7C-001,119+0.638,120+0.112,N-1,38,0.488,14947.5,7294.38,,FLATHEAD,,US-2,NI-NHS,7.6,1966.7763157894735,959.7868421052632
C000001A,15-7C-002,120+0.112,120+0.482,N-1,19,0.369,16268.75,6003.16875,,FLATHEAD,,US-2,NI-NHS,3.8,4281.25,1579.78125
C000001A,15-7C-003,120+0.482,120+0.687,N-1,5,0.205,16684.5,3420.3225,,FLATHEAD,,US-2,NI-NHS,1.0,16684.5,3420.3225
C000001A,15-7C-004,120+0.687,120+0.835,N-1,51,0.149,16702.75,2488.70975,,FLATHEAD,,US-2,NI-NHS,10.2,1637.5245098039218,243.99115196078432
C000001A,15-7C-005,120+0.835,120+0.904,N-1,5,0.069,22148.75,1528.26375,,FLATHEAD,,US-2,NI-NHS,1.0,22148.75,1528.26375
C000001A,15-7C-005,120+0.904,121+0.134,N-1,28,0.14,22148.75,3100.8250000000003,,FLATHEAD,,US-2,NI-NHS,5.6,3955.133928571429,553.7187500000001
C000001A,15-7C-006,121+0.202,121+0.411,N-1,23,0.209,21406.5,4473.9585,,FLATHEAD,,US-2,NI-NHS,4.6,4653.58695652174,972.5996739130436
C000001A,15-7C-006,121+0.134,121+0.202,N-1,11,0.068,21406.5,1455.642,,FLATHEAD,,US-2,NI-NHS,2.2,9730.227272727272,661.6554545454545
C000001A,15-7C-070,121+0.411,121+0.744,N-1,36,0.334,20059.25,6699.789500000001,,FLATHEAD,,US-2,NI-NHS,7.2,2786.0069444444443,930.5263194444444
C000001A,18-4-001,197+0.717,207+0.924,N-1,77,10.017,1828.25,18313.58025,,GLACIER,,US-2,NI-NHS,15.4,118.71753246753246,1189.1935227272727
C000001A,18-4-002,207+0.924,209+0.270,N-1,10,1.323,1814.25,2400.25275,,GLACIER,,US-2,NI-NHS,2.0,907.125,1200.126375
C000001A,18-4-003,210+0.728,210+0.899,N-1,2,0.17,1789.5,304.21500000000003,,GLACIER,,US-2,NI-NHS,0.4,4473.75,760.5375
C000001A,18-4-003,209+0.270,210+0.728,N-1,3,1.449,1789.5,2592.9855,,GLACIER,,US-2,NI-NHS,0.6,2982.5,4321.642500000001
C000001A,18-4-003,214+0.967,216+0.083,N-1,4,1.12,1789.5,2004.24,,GLACIER,,US-2,NI-NHS,0.8,2236.875,2505.3
C000001A,18-4-003,214+0.674,214+0.967,N-1,0,0.293,1789.5,524.3235,,GLACIER,,US-2,NI-NHS,0.0,,
C000001A,18-4-003,210+0.899,214+0.674,N-1,9,3.745,1789.5,6701.6775,,GLACIER,,US-2,NI-NHS,1.8,994.1666666666666,3723.1541666666662
C000001A,18-4-006,223+0.919,224+0.071,N-1,0,0.157,2062.5,323.8125,,GLACIER,,US-2,NI-NHS,0.0,,
C000001A,18-4-006,224+0.216,235+0.552,N-1,10,11.041,2062.5,22772.0625,,GLACIER,,US-2,NI-NHS,2.0,1031.25,11386.03125
C000001A,18-4-006,224+0.071,224+0.216,N-1,1,0.145,2062.5,299.0625,,GLACIER,,US-2,NI-NHS,0.2,10312.5,1495.3125
C000001A,18-4-017,221+1.869,221+1.976,N-1,1,0.108,5752.0,621.216,,GLACIER,,US-2,NI-NHS,0.2,28760.0,3106.08
C000001A,18-4-017,221+1.121,221+1.869,N-1,10,0.748,5752.0,4302.496,,GLACIER,,US-2,NI-NHS,2.0,2876.0,2151.248
C000001A,18-4-018,221+0.969,221+1.121,N-1,0,0.152,6154.0,935.408,,GLACIER,,US-2,NI-NHS,0.0,,
C000001A,18-4-019,221+0.547,221+0.969,N-1,9,0.422,5505.0,2323.11,,GLACIER,,US-2,NI-NHS,1.8,3058.3333333333335,1290.6166666666668
C000001A,18-4-019,221+0.479,221+0.547,N-1,0,0.067,5505.0,368.835,,GLACIER,,US-2,NI-NHS,0.0,,
C000001A,18-5-001,235+0.552,243+0.365,N-1,7,7.81,2061.0,16096.41,,GLACIER,,US-2,NI-NHS,1.4,1472.142857142857,11497.435714285715
C000001A,18-5-002,243+0.365,249+0.272,N-1,8,6.002,2051.0,12310.102,,GLACIER,,US-2,NI-NHS,1.6,1281.875,7693.813749999999
C000001A,18-5-003,249+0.272,252+0.510,N-1,5,3.265,2231.25,7285.03125,,GLACIER,,US-2,NI-NHS,1.0,2231.25,7285.03125
C000001A,18-5-003,252+0.510,253+0.495,N-1,2,0.982,2231.25,2191.0875,,GLACIER,,US-2,NI-NHS,0.4,5578.125,5477.71875
C000001A,18-5-008,254+0.182,254+0.630,N-1,4,0.448,3336.0,1494.528,,GLACIER,,US-2,NI-NHS,0.8,4170.0,1868.16
C000001A,18-5-008,253+0.495,254+0.182,N-1,6,0.681,3336.0,2271.8160000000003,,GLACIER,,US-2,NI-NHS,1.2,2780.0,1893.1800000000003
C000001A,18-5-009,254+0.630,254+0.754,N-1,0,0.124,3206.75,397.637,,GLACIER,,US-2,NI-NHS,0.0,,
C000001A,18-5-009,254+0.754,255+0.152,N-1,4,0.345,3206.75,1106.32875,,GLACIER,,US-2,NI-NHS,0.8,4008.4375,1382.9109374999998
C000001A,18-5-010,255+0.152,255+0.426,N-1,2,0.274,3320.5,909.817,,GLACIER,,US-2,NI-NHS,0.4,8301.25,2274.5425
C000001A,18-5-011,255+0.426,255+0.856,N-1,0,0.431,2904.25,1251.73175,,GLACIER,,US-2,NI-NHS,0.0,,
C000001A,18-5-012,255+0.856,258+0.269,N-1,8,2.437,2320.25,5654.44925,,GLACIER,,US-2,NI-NHS,1.6,1450.15625,3534.0307812499996
C000001A,18-5-020,258+0.269,261+0.304,N-1,15,3.028,1635.75,4953.051,,GLACIER,,US-2,NI-NHS,3.0,545.25,1651.017
C000001A,21-3-001,341+0.875,346+0.950,N-1,0,5.068,1210.5,6134.813999999999,,HILL,,US-2,NI-NHS,0.0,,
C000001A,21-3-001,341+0.544,341+0.875,N-1,2,0.331,1210.5,400.6755,,HILL,,US-2,NI-NHS,0.4,3026.25,1001.68875
C000001A,21-3-001,335+0.620,341+0.544,N-1,5,5.943,1210.5,7194.001499999999,,HILL,,US-2,NI-NHS,1.0,1210.5,7194.001499999999
C000001A,21-3-002,346+0.950,353+0.526,N-1,3,6.573,1248.0,8203.104000000001,,HILL,,US-2,NI-NHS,0.6,2080.0,13671.840000000002
C000001A,21-3-003,353+0.526,363+0.496,N-1,14,9.928,1286.5,12772.372,,HILL,,US-2,NI-NHS,2.8,459.4642857142857,4561.561428571429
C000001A,21-4-001,363+0.496,370+0.155,N-1,12,6.624,1323.75,8768.52,,HILL,,US-2,NI-NHS,2.4,551.5625,3653.55
C000001A,21-4A-002,376+0.731,379+0.220,N-1,32,2.487,3432.75,8537.24925,,HILL,,US-2,NI-NHS,6.4,536.3671875,1333.9451953125
C000001A,21-4A-003,379+0.220,379+0.816,N-1,10,0.597,5438.0,3246.486,,HILL,,US-2,NI-NHS,2.0,2719.0,1623.243
C000001A,21-4A-005,379+0.816,380+0.106,N-1,6,0.305,9391.5,2864.4075,,HILL,,US-2,NI-NHS,1.2,7826.25,2387.00625
C000001A,21-4A-006,380+0.106,381+0.220,N-1,25,1.314,8939.25,11746.1745,,HILL,,US-2,NI-NHS,5.0,1787.85,2349.2349000000004
C000001A,21-4A-007,381+0.220,381+0.619,N-1,18,0.399,9610.0,3834.39,,HILL,,US-2,NI-NHS,3.6,2669.4444444444443,1065.1083333333331
C000001A,21-4A-008,382+0.201,382+0.340,N-1,16,0.139,12816.75,1781.52825,,HILL,,US-2,NI-NHS,3.2,4005.234375,556.727578125
C000001A,21-4A-008,381+0.619,382+0.201,N-1,32,0.414,12816.75,5306.1345,,HILL,,US-2,NI-NHS,6.4,2002.6171875,829.083515625
C000001A,21-4A-010,382+0.488,382+0.631,N-1,15,0.142,11567.25,1642.5495,,HILL,,US-2,NI-NHS,3.0,3855.75,547.5165
C000001A,21-4A-010,382+0.340,382+0.488,N-1,24,0.148,11567.25,1711.953,,HILL,,US-2,NI-NHS,4.8,2409.84375,356.656875
C000001A,21-4A-011,382+0.631,383+0.248,N-1,25,0.441,9208.75,4061.05875,,HILL,,US-2,NI-NHS,5.0,1841.75,812.21175
C000001A,21-4A-013,383+0.248,384+0.409,N-1,12,1.36,7027.0,9556.72,,HILL,,US-2,NI-NHS,2.4,2927.916666666667,3981.966666666667
C000001A,21-4A-015,384+0.409,384+0.934,N-1,6,0.525,3678.0,1930.95,,HILL,,US-2,NI-NHS,1.2,3065.0,1609.125
C000001A,21-4A-015,384+0.934,385+0.504,N-1,5,0.562,3678.0,2067.036,,HILL,,US-2,NI-NHS,1.0,3678.0,2067.036
C000001A,21-4A-015,385+0.504,387+0.415,N-1,10,1.929,3678.0,7094.862,,HILL,,US-2,NI-NHS,2.0,1839.0,3547.431
C000001A,21-4A-015,387+0.415,387+0.736,N-1,2,0.321,3579.5,1149.0195,,HILL,,US-2,NI-NHS,0.4,8948.75,2872.54875
C000001A,21-4A-015,391+0.009,391+0.191,N-1,0,0.182,3579.5,651.4689999999999,,BLAINE,,US-2,NI-NHS,0.0,,
C000001A,21-4A-015,387+0.736,389+0.841,N-1,12,2.091,3579.5,7484.7345,,HILL,,US-2,NI-NHS,2.4,1491.4583333333337,3118.639375
C000001A,21-4A-015,390+0.975,391+0.009,N-1,2,0.034,3579.5,121.703,,HILL,,US-2,NI-NHS,0.4,8948.75,304.2575
C000001A,21-4A-015,389+0.841,390+0.975,N-1,6,1.14,3579.5,4080.63,,HILL,,US-2,NI-NHS,1.2,2982.916666666667,3400.5249999999996
C000001A,26-2-002,309+0.029,319+0.793,N-1,2,10.756,1634.25,17577.993,,LIBERTY,,US-2,NI-NHS,0.4,4085.625,43944.98249999999
C000001A,26-2-002,319+0.793,321+0.502,N-1,0,1.698,1634.25,2774.9565,,LIBERTY,,US-2,NI-NHS,0.0,,
C000001A,26-2-003,327+0.215,331+0.857,N-1,1,4.623,1150.0,5316.45,,LIBERTY,,US-2,NI-NHS,0.2,5750.0,26582.249999999996
C000001A,26-2-003,332+0.608,335+0.620,N-1,1,3.011,1150.0,3462.65,,HILL,,US-2,NI-NHS,0.2,5750.0,17313.25
C000001A,26-2-003,331+0.857,332+0.608,N-1,0,0.743,1150.0,854.45,,LIBERTY,,US-2,NI-NHS,0.0,,
C000001A,26-2-008,321+0.502,321+0.749,N-1,1,0.247,1379.75,340.79825,,LIBERTY,,US-2,NI-NHS,0.2,6898.75,1703.9912499999998
C000001A,26-2-009,321+0.749,322+0.106,N-1,1,0.383,2049.5,784.9585,,LIBERTY,,US-2,NI-NHS,0.2,10247.5,3924.7925
C000001A,26-2-010,322+0.106,322+0.402,N-1,1,0.296,2433.25,720.242,,LIBERTY,,US-2,NI-NHS,0.2,12166.25,3601.2099999999996
C000001A,26-2-011,322+0.402,327+0.215,N-1,2,4.759,1716.25,8167.633750000001,,LIBERTY,,US-2,NI-NHS,0.4,4290.625,20419.084375
C000001A,27-3-001,001+0.891,003+0.795,N-1,13,1.864,1855.5,3458.652,,LINCOLN,,US-2,NI-NHS,2.6,713.6538461538461,1330.2507692307693
C000001A,27-3-002,003+0.795,010+0.008,N-1,31,6.245,2149.0,13420.505,,LINCOLN,,US-2,NI-NHS,6.2,346.61290322580646,2164.5975806451615
C000001A,27-3-004,010+0.008,012+0.098,N-1,15,2.121,2240.5,4752.1005,,LINCOLN,,US-2,NI-NHS,3.0,746.8333333333334,1584.0334999999998
C000001A,27-3-005,016+0.519,016+0.925,N-1,3,0.406,3355.0,1362.13,,LINCOLN,,US-2,NI-NHS,0.6,5591.666666666667,2270.216666666667
C000001A,27-3-005,016+0.465,016+0.519,N-1,1,0.054,3355.0,181.17,,LINCOLN,,US-2,NI-NHS,0.2,16775.0,905.85
C000001A,27-3-016,012+0.098,014+0.011,N-1,8,1.846,3502.25,6465.1535,,LINCOLN,,US-2,NI-NHS,1.6,2188.90625,4040.7209375
C000001A,27-3-017,014+0.011,015+0.110,N-1,2,1.129,4428.75,5000.05875,,LINCOLN,,US-2,NI-NHS,0.4,11071.875,12500.146875
C000001A,27-3-018,015+0.110,015+0.414,N-1,1,0.304,3276.25,995.98,,LINCOLN,,US-2,NI-NHS,0.2,16381.25,4979.9
C000001A,27-3-018,015+0.414,016+0.465,N-1,7,1.057,3276.25,3462.9962499999997,,LINCOLN,,US-2,NI-NHS,1.4,2340.1785714285716,2473.56875
C000001A,27-3-024,000+0.000,001+0.891,N-1,10,1.896,1499.25,2842.578,,LINCOLN,,US-2,NI-NHS,2.0,749.625,1421.289
C000001A,27-3A-001,027+0.794,029+1.019,N-1,11,2.192,3498.75,7669.26,,LINCOLN,,US-2,NI-NHS,2.2,1590.340909090909,3486.0272727272727
C000001A,27-3A-001,029+1.019,031+0.178,N-1,8,1.228,3498.75,4296.465,,LINCOLN,,US-2,NI-NHS,1.6,2186.71875,2685.290625
C000001A,27-3A-002,035+0.734,036+0.617,N-1,11,0.877,5554.5,4871.2965,,LINCOLN,,US-2,NI-NHS,2.2,2524.772727272727,2214.225681818182
C000001A,27-3A-002,034+0.508,035+0.734,N-1,12,1.151,5554.5,6393.2295,,LINCOLN,,US-2,NI-NHS,2.4,2314.375,2663.8456250000004
C000001A,27-3A-003,037+0.172,039+0.326,N-1,13,2.113,2549.5,5387.0935,,LINCOLN,,US-2,NI-NHS,2.6,980.5769230769232,2071.9590384615385
C000001A,27-3A-003,036+0.617,037+0.172,N-1,1,0.574,2549.5,1463.4129999999998,,LINCOLN,,US-2,NI-NHS,0.2,12747.5,7317.064999999999
C000001A,27-3A-010,031+0.178,031+0.882,N-1,11,0.704,7007.5,4933.28,,LINCOLN,,US-2,NI-NHS,2.2,3185.2272727272725,2242.3999999999996
C000001A,27-3A-011,031+0.882,032+0.256,N-1,26,0.443,9155.5,4055.8865,,LINCOLN,,US-2,NI-NHS,5.2,1760.673076923077,779.9781730769231
C000001A,27-3A-012,032+0.256,032+0.452,N-1,12,0.195,9422.0,1837.29,,LINCOLN,,US-2,NI-NHS,2.4,3925.8333333333335,765.5375
C000001A,27-3A-013,032+0.452,032+0.898,N-1,15,0.447,8006.0,3578.682,,LINCOLN,,US-2,NI-NHS,3.0,2668.6666666666665,1192.894
C000001A,27-3A-014,032+0.898,034+0.508,N-1,26,1.604,7730.5,12399.722000000002,,LINCOLN,,US-2,NI-NHS,5.2,1486.6346153846152,2384.561923076923
C000001A,27-5-002,039+0.326,041+0.948,N-1,13,2.604,1935.5,5040.042,,LINCOLN,,US-2,NI-NHS,2.6,744.4230769230769,1938.4776923076925
C000001A,27-6-001,041+0.948,053+0.729,N-1,38,11.816,1752.0,20701.632,,LINCOLN,,US-2,NI-NHS,7.6,230.5263157894737,2723.8989473684214
C000001A,27-6-001,053+0.729,054+0.590,N-1,3,0.849,1752.0,1487.448,,LINCOLN,,US-2,NI-NHS,0.6,2920.0,2479.08
C000001A,27-6-001,054+0.590,055+0.622,N-1,6,1.026,1752.0,1797.552,,LINCOLN,,US-2,NI-NHS,1.2,1460.0,1497.9600000000005
C000001A,27-6-002,068+0.808,068+1.014,N-1,0,0.206,1479.6666666666667,304.8113333333333,,LINCOLN,,US-2,NI-NHS,0.0,,
C000001A,27-6-002,067+0.666,068+0.808,N-1,3,1.163,1446.0,1681.698,,LINCOLN,,US-2,NI-NHS,0.6,2410.0,2802.8300000000004
C000001A,27-6-002,055+0.622,067+0.666,N-1,66,12.059,1446.0,17437.314,,LINCOLN,,US-2,NI-NHS,13.2,109.54545454545456,1321.0086363636362
C000001A,27-6-003,068+1.014,075+0.476,N-1,31,6.462,1409.3333333333333,9107.112,,LINCOLN,,US-2,NI-NHS,6.2,227.3118279569892,1468.8890322580644
C000001A,36-3-001,450+0.804,453+0.207,N-1,5,2.399,1143.75,2743.85625,,PHILLIPS,,US-2,NI-NHS,1.0,1143.75,2743.85625
C000001A,36-3-002,453+0.876,462+0.400,N-1,9,8.306,1181.5,9813.539,,PHILLIPS,,US-2,NI-NHS,1.8,656.3888888888889,5451.96611111111
C000001A,36-3-003,462+0.400,471+0.609,N-1,16,9.151,1371.25,12548.30875,,PHILLIPS,,US-2,NI-NHS,3.2,428.515625,3921.346484375
C000001A,36-3-010,453+0.207,453+0.876,N-1,0,0.669,1241.5,830.5635000000001,,PHILLIPS,,US-2,NI-NHS,0.0,,
C000001A,36-3-014,471+0.609,471+0.814,N-1,4,0.205,3666.5,751.6324999999999,,PHILLIPS,,US-2,NI-NHS,0.8,4583.125,939.540625
C000001A,36-3-015,471+0.814,473+0.327,N-1,6,1.541,2717.75,4188.05275,,PHILLIPS,,US-2,NI-NHS,1.2,2264.791666666667,3490.043958333333
C000001A,36-4-001,473+0.327,482+0.871,N-1,15,9.508,1272.25,12096.552999999998,,PHILLIPS,,US-2,NI-NHS,3.0,424.0833333333333,4032.1843333333327
C000001A,36-4-002,482+0.871,489+0.617,N-1,5,6.746,1259.0,8493.214,,PHILLIPS,,US-2,NI-NHS,1.0,1259.0,8493.214
C000001A,36-4-003,489+0.617,499+0.387,N-1,12,9.589,1256.25,12046.18125,,PHILLIPS,,US-2,NI-NHS,2.4,523.4375,5019.2421875
C000001A,36-4-004,501+0.490,505+0.534,N-1,5,3.996,1199.25,4792.203,,VALLEY,,US-2,NI-NHS,1.0,1199.25,4792.203
C000001A,36-4-004,499+0.952,501+0.490,N-1,3,1.674,1226.0,2052.324,,PHILLIPS,,US-2,NI-NHS,0.6,2043.3333333333337,3420.5400000000004
