CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000486A,15-4A-015,002+0.142,009+0.645,S-486,30,7.53,1351.0,10173.03,,FLATHEAD,NUCLEUS AVE,S-486,Urban,6.0,225.16666666666663,1695.505
C000486A,15-4A-035,001+0.958,002+0.142,S-486,2,0.189,2421.0,457.569,,FLATHEAD,NUCLEUS AVE,S-486,Urban,0.4,6052.5,1143.9225
