CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000269A,41-1-007,013+0.232,015+0.141,S-269,29,1.902,2635.75,5013.1965,,RAVALLI,MARCUS ST,S-269,Urban,5.8,454.4396551724138,864.3442241379311
C000269A,41-1-012,015+0.141,019+0.560,S-269,84,4.393,4980.25,21878.23825,,RAVALLI,MARCUS ST,S-269,Urban,16.8,296.44345238095235,1302.2760863095236
C000269A,41-1-013,019+0.560,019+0.871,S-269,4,0.311,5787.25,1799.83475,,RAVALLI,MARCUS ST,S-269,Urban,0.8,7234.0625,2249.7934375
C000269A,41-1-014,019+0.871,020+0.055,S-269,6,0.183,6542.75,1197.32325,,RAVALLI,MARCUS ST,S-269,Urban,1.2,5452.291666666667,997.769375
C000269A,41-1-015,020+0.055,021+0.354,S-269,42,1.3,8094.0,10522.2,,RAVALLI,MARCUS ST,S-269,Urban,8.4,963.5714285714286,1252.642857142857
C000269A,41-2A-008,004+0.654,005+0.672,S-269,21,1.013,3906.0,3956.778,,RAVALLI,MARCUS ST,S-269,Urban,4.2,930.0,942.09
C000269A,41-2A-009,005+0.672,013+0.232,S-269,82,7.492,3849.25,28838.581,,RAVALLI,MARCUS ST,S-269,Urban,16.4,234.71036585365857,1758.45006097561
C000269A,41-2A-025,001+0.509,004+0.654,S-269,58,3.281,4935.75,16194.19575,,RAVALLI,MARCUS ST,S-269,Urban,11.6,425.4956896551725,1396.0513577586207
