CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C228642,A,000+0.000,GREAT FALLS,CASCADE,FEBRUARY,2019,TUE,461999.73930,361510.53350,47.4888769064108,-111.332443066345,0.0
C228642,A,000+0.000,GREAT FALLS,CASCADE,NOVEMBER,2019,MON,461999.73930,361510.53350,47.4888769064108,-111.332443066345,0.0
C228642,A,000+0.061,GREAT FALLS,CASCADE,MAY,2019,SAT,461907.38276,361477.14290,,,0.061
C228642,A,000+0.265,GREAT FALLS,CASCADE,OCTOBER,2019,WED,461589.46700,361452.17600,47.4882725834973,-111.338121610453,0.265
C228642,A,000+0.276,GREAT FALLS,CASCADE,OCTOBER,2020,FRI,461570.59400,361453.42200,47.4882725834973,-111.338121610453,0.276
C228642,A,000+0.276,GREAT FALLS,CASCADE,SEPTEMBER,2020,MON,461570.59400,361453.42200,47.4882725834973,-111.338121610453,0.276
C228642,A,000+0.095,GREAT FALLS,CASCADE,OCTOBER,2021,WED,461855.34400,361461.82800,0,0,0.095
C228642,A,000+0.276,GREAT FALLS,CASCADE,FEBRUARY,2022,THU,461570.59400,361453.42200,47.4882725834973,-111.338121610453,0.276
C228642,A,000+0.276,GREAT FALLS,CASCADE,FEBRUARY,2022,TUE,461570.59400,361453.42200,47.4882725834973,-111.338121610453,0.276
C228642,A,000+0.276,GREAT FALLS,CASCADE,JANUARY,2022,FRI,461570.59400,361453.42200,47.4882725834973,-111.338121610453,0.276
C228642,A,000+0.000,GREAT FALLS,CASCADE,MAY,2023,TUE,461999.29600,361510.48000,47.4888769064108,-111.332443066345,0.0
C228642,A,000+0.140,GREAT FALLS,CASCADE,AUGUST,2023,TUE,461787.43900,361437.59000,0,0,0.14
C228642,A,000+0.167,GREAT FALLS,CASCADE,JULY,2023,SUN,461744.80200,361429.72700,0,0,0.167
