CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C005226,A,001+0.232,GREAT FALLS,CASCADE,JULY,2019,SUN,467285.42800,362356.49500,,,1.232
C005226,A,000+0.987,GREAT FALLS,CASCADE,JANUARY,2019,TUE,467275.33500,361962.26100,47.4940195711819,-111.262550339648,0.987
C005226,A,001+0.824,GREAT FALLS,CASCADE,MARCH,2019,TUE,467310.96500,363308.33400,47.5062208964676,-111.262480297151,1.8239999999999998
C005226,A,000+0.986,GREAT FALLS,CASCADE,JULY,2019,FRI,467275.29100,361960.99900,47.4940195711819,-111.262550339648,0.986
C005226,A,001+0.829,GREAT FALLS,CASCADE,AUGUST,2019,TUE,467311.05153,363316.34504,47.5062208964676,-111.262480297151,1.829
C005226,A,001+0.739,GREAT FALLS,CASCADE,SEPTEMBER,2019,FRI,467306.89400,363172.13700,,,1.7389999999999999
C005226,A,001+0.739,GREAT FALLS,CASCADE,DECEMBER,2019,TUE,467306.92600,363171.74500,,,1.7389999999999999
C005226,A,001+0.675,GREAT FALLS,CASCADE,NOVEMBER,2019,FRI,467304.89200,363069.06100,47.5039916649355,-111.262483781956,1.675
C005226,A,001+0.829,GREAT FALLS,CASCADE,NOVEMBER,2019,MON,467311.09800,363316.49500,47.5062208964676,-111.262480297151,1.829
C005226,A,000+0.881,GREAT FALLS,CASCADE,JUNE,2019,TUE,467273.33400,361792.26900,,,0.881
C005226,A,000+0.812,GREAT FALLS,CASCADE,OCTOBER,2019,MON,467268.52800,361680.97500,47.4914051477432,-111.262551324544,0.812
C005226,A,001+0.898,GREAT FALLS,CASCADE,JANUARY,2019,WED,467314.31200,363427.98300,47.5073450738714,-111.262470105931,1.8980000000000001
C005226,A,000+0.995,GREAT FALLS,CASCADE,OCTOBER,2019,WED,467271.66600,361975.81800,47.4940195711819,-111.262550339648,0.995
C005226,A,000+0.995,GREAT FALLS,CASCADE,SEPTEMBER,2019,FRI,467271.89500,361975.27800,47.4940195711819,-111.262550339648,0.995
C005226,A,000+0.996,GREAT FALLS,CASCADE,FEBRUARY,2019,SUN,467273.67100,361976.63700,47.4940195711819,-111.262550339648,0.996
C005226,A,001+0.053,GREAT FALLS,CASCADE,OCTOBER,2019,WED,467276.43900,362067.77500,,,1.053
C005226,A,001+0.898,GREAT FALLS,CASCADE,SEPTEMBER,2019,THU,467314.13000,363428.29900,47.5073450738714,-111.262470105931,1.8980000000000001
C005226,A,000+0.347,GREAT FALLS,CASCADE,FEBRUARY,2019,WED,467212.20810,360936.87910,47.4847922278336,-111.263081455089,0.347
C005226,A,001+0.087,GREAT FALLS,CASCADE,AUGUST,2019,FRI,467278.66100,362123.76600,,,1.087
C005226,A,000+0.513,GREAT FALLS,CASCADE,NOVEMBER,2019,WED,467254.08300,361198.91400,,,0.513
C005226,A,001+0.311,GREAT FALLS,CASCADE,JANUARY,2019,TUE,467288.24500,362483.30000,,,1.311
C005226,A,000+0.688,GREAT FALLS,CASCADE,DECEMBER,2020,THU,467263.68130,361481.67940,47.4897043703288,-111.262561002029,0.688
C005226,A,000+0.992,GREAT FALLS,CASCADE,FEBRUARY,2020,WED,467275.33456,361970.46343,47.4940195711819,-111.262550339648,0.992
C005226,A,001+0.829,GREAT FALLS,CASCADE,JULY,2020,FRI,467311.05153,363316.34504,47.5062208964676,-111.262480297151,1.829
