CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C008121,A,000+0.056,MISSOULA,MISSOULA,APRIL,2019,WED,258010.49600,298677.60200,46.8497391624819,-113.989157345059,0.056
C008121,A,001+0.041,MISSOULA,MISSOULA,MARCH,2019,MON,258095.00600,300260.00500,46.8640043178579,-113.989233489507,1.041
C008121,A,000+0.134,MISSOULA,MISSOULA,AUGUST,2019,FRI,258015.61600,298802.93800,46.8506589478851,-113.989172382912,0.134
C008121,A,000+0.927,MISSOULA,MISSOULA,JANUARY,2019,SAT,258083.49600,300077.86300,,,0.927
C008121,A,000+0.487,MISSOULA,MISSOULA,DECEMBER,2019,SUN,258046.29800,299370.87100,,,0.487
C008121,A,000+0.567,MISSOULA,MISSOULA,FEBRUARY,2019,MON,258054.33300,299499.16800,46.8571259672611,-113.989207064983,0.567
C008121,A,000+0.567,MISSOULA,MISSOULA,JULY,2019,SUN,258053.60500,299498.97000,46.8571259672611,-113.989207064983,0.567
C008121,A,000+0.863,MISSOULA,MISSOULA,SEPTEMBER,2019,THU,258077.80500,299974.91700,,,0.863
C008121,A,000+0.850,MISSOULA,MISSOULA,OCTOBER,2019,SAT,258076.84100,299953.84700,46.8610493972572,-113.989238487715,0.85
C008121,A,000+0.691,MISSOULA,MISSOULA,MARCH,2019,THU,258063.83700,299697.47800,,,0.691
C008121,A,000+0.845,MISSOULA,MISSOULA,JULY,2020,MON,258076.51982,299945.24200,,,0.845
C008121,A,000+0.842,MISSOULA,MISSOULA,NOVEMBER,2020,WED,258076.31640,299941.03510,46.8610493972572,-113.989238487715,0.842
C008121,A,000+0.654,MISSOULA,MISSOULA,SEPTEMBER,2020,SAT,258060.83000,299638.14300,,,0.654
C008121,A,000+0.842,MISSOULA,MISSOULA,FEBRUARY,2020,TUE,258076.31640,299941.03510,46.8610493972572,-113.989238487715,0.842
C008121,A,000+0.597,MISSOULA,MISSOULA,OCTOBER,2020,FRI,258055.85300,299547.83200,,,0.597
C008121,A,001+0.045,MISSOULA,MISSOULA,DECEMBER,2021,THU,258095.75200,300266.97600,46.8640043178579,-113.989233489507,1.045
C008121,A,000+0.864,MISSOULA,MISSOULA,OCTOBER,2021,SUN,258078.02300,299976.18400,0,0,0.864
C008121,A,000+0.908,MISSOULA,MISSOULA,OCTOBER,2021,FRI,258081.89100,300046.69200,46.8620254941544,-113.989242548186,0.908
C008121,A,000+0.572,MISSOULA,MISSOULA,DECEMBER,2021,SAT,258053.48600,299506.16700,46.8571259672611,-113.989207064983,0.572
C008121,A,000+0.914,MISSOULA,MISSOULA,NOVEMBER,2021,MON,258083.34500,300056.99000,46.8620254941544,-113.989242548186,0.914
C008121,A,001+0.035,MISSOULA,MISSOULA,MARCH,2021,SUN,258093.61700,300251.57400,46.8640043178579,-113.989233489507,1.035
C008121,A,000+0.804,MISSOULA,MISSOULA,SEPTEMBER,2022,FRI,258068.07625,299879.25609,46.860489999999999,-113.9893,0.804
C008121,A,000+0.842,MISSOULA,MISSOULA,SEPTEMBER,2022,TUE,258076.31640,299941.03510,46.8610493972572,-113.989238487715,0.842
C008121,A,000+0.568,MISSOULA,MISSOULA,DECEMBER,2022,SAT,258053.98261,299500.58734,46.857080000000003,-113.9892,0.568
C008121,A,001+0.038,MISSOULA,MISSOULA,NOVEMBER,2022,THU,258097.32276,300255.94274,46.863889999999998,-113.9892,1.038
C008121,A,000+0.068,MISSOULA,MISSOULA,DECEMBER,2022,FRI,258007.90590,298697.53768,46.84984,-113.9892,0.068
C008121,A,000+0.902,MISSOULA,MISSOULA,SEPTEMBER,2022,SAT,258084.78530,300037.43310,46.861919999999998,-113.9892,0.902
C008121,A,000+0.906,MISSOULA,MISSOULA,NOVEMBER,2022,MON,258085.16715,300044.08822,46.861980000000003,-113.9892,0.906
C008121,A,001+0.036,MISSOULA,MISSOULA,DECEMBER,2023,SUN,258097.06819,300251.50599,46.863849999999999,-113.9892,1.036
C008121,A,000+0.194,MISSOULA,MISSOULA,AUGUST,2023,TUE,258019.48872,298899.40921,46.851660000000003,-113.9892,0.194
C008121,A,001+0.026,MISSOULA,MISSOULA,OCTOBER,2023,THU,258088.56940,300236.41391,46.863709999999998,-113.9893,1.026
C008121,A,000+0.580,MISSOULA,MISSOULA,APRIL,2023,MON,258047.45581,299519.88005,46.857250000000001,-113.9893,0.58
C008121,A,000+0.571,MISSOULA,MISSOULA,DECEMBER,2023,FRI,258054.23718,299505.02408,46.857120000000002,-113.9892,0.571
C008121,A,001+0.042,MISSOULA,MISSOULA,NOVEMBER,2023,TUE,258090.09685,300263.03437,46.863950000000003,-113.9893,1.042
C008121,A,000+0.788,MISSOULA,MISSOULA,JULY,2023,THU,258066.61245,299853.74482,46.860259999999997,-113.9893,0.788
C008121,A,000+0.766,MISSOULA,MISSOULA,OCTOBER,2023,WED,258072.24784,299818.92352,46.859949999999998,-113.9892,0.766
C008121,A,000+0.579,MISSOULA,MISSOULA,DECEMBER,2023,THU,258047.39217,299518.77087,46.857239999999997,-113.9893,0.579
C008121,A,000+0.570,MISSOULA,MISSOULA,FEBRUARY,2023,THU,258054.17354,299503.91489,46.857109999999999,-113.9892,0.57
C008121,A,000+0.872,MISSOULA,MISSOULA,MAY,2023,MON,258074.37694,299989.06546,46.86148,-113.9893,0.872
