CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C251113,A,000+0.336,HELENA,LEWIS AND CLARK,MARCH,2019,WED,407873.17500,266030.63200,46.6165963437667,-112.010129486246,0.336
C251113,A,000+0.340,HELENA,LEWIS AND CLARK,MARCH,2019,FRI,407872.84400,266035.92400,46.6165963437667,-112.010129486246,0.34
C251113,A,000+0.343,HELENA,LEWIS AND CLARK,MARCH,2019,TUE,407873.17500,266042.20800,46.6165963437667,-112.010129486246,0.343
C251113,A,000+0.351,HELENA,LEWIS AND CLARK,AUGUST,2019,SAT,407877.71500,266054.56200,46.6165963437667,-112.010129486246,0.351
C251113,A,000+0.338,HELENA,LEWIS AND CLARK,OCTOBER,2020,TUE,407872.57100,266033.97000,46.6165963437667,-112.010129486246,0.338
C251113,A,000+0.297,HELENA,LEWIS AND CLARK,MARCH,2021,TUE,407864.96730,265967.20606,46.615760000000002,-112.0102,0.297
C251113,A,000+0.335,HELENA,LEWIS AND CLARK,OCTOBER,2022,SUN,407874.57671,266028.03355,46.616309999999999,-112.01009999999999,0.335
C251113,A,000+0.351,HELENA,LEWIS AND CLARK,DECEMBER,2022,SUN,407875.39545,266053.57308,46.616540000000001,-112.01009999999999,0.351
C251113,A,000+0.337,HELENA,LEWIS AND CLARK,AUGUST,2023,WED,407874.71910,266032.47521,46.616349999999997,-112.01009999999999,0.337
C251113,A,000+0.343,HELENA,LEWIS AND CLARK,JUNE,2023,WED,407890.34239,266041.97838,46.616439999999997,-112.0099,0.343
C251113,A,000+0.351,HELENA,LEWIS AND CLARK,JULY,2023,SUN,407875.39545,266053.57308,46.616540000000001,-112.01009999999999,0.351
