CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C032758,A,005+0.813,MISSOULA,MISSOULA,NOVEMBER,2019,MON,254515.92700,304371.55500,46.8989890115722,-114.039210988516,5.813
C032758,A,000+0.352,NOT IN CITY LIMITS,MISSOULA,OCTOBER,2019,THU,248089.52090,309732.62378,,,0.352
C032758,D,005+0.175,MISSOULA,MISSOULA,SEPTEMBER,2019,WED,253960.76600,304839.33400,,,5.175
C032758,D,005+0.113,MISSOULA,MISSOULA,JUNE,2019,MON,253885.59700,304903.58100,,,5.113
C032758,D,004+0.892,MISSOULA,MISSOULA,AUGUST,2019,THU,253621.34200,305143.67600,,,4.892
C032758,A,005+0.810,MISSOULA,MISSOULA,OCTOBER,2019,MON,254513.34000,304374.46700,46.8989890115722,-114.039210988516,5.8100000000000005
C032758,D,003+0.525,MISSOULA,MISSOULA,DECEMBER,2019,THU,251928.47900,306546.23900,46.9171834361952,-114.074947316735,3.525
C032758,D,003+0.522,MISSOULA,MISSOULA,NOVEMBER,2019,MON,251924.98000,306549.47000,46.9171834361952,-114.074947316735,3.5220000000000002
C032758,D,003+0.522,MISSOULA,MISSOULA,FEBRUARY,2019,WED,251924.80600,306549.95700,46.9171834361952,-114.074947316735,3.5220000000000002
C032758,A,001+0.373,NOT IN CITY LIMITS,MISSOULA,JULY,2019,WED,248887.66084,308715.24134,,,1.373
C032758,D,005+0.285,MISSOULA,MISSOULA,OCTOBER,2019,THU,254097.70800,304727.10500,,,5.285
C032758,A,001+0.486,NOT IN CITY LIMITS,MISSOULA,OCTOBER,2019,TUE,249057.73330,308650.94508,,,1.486
C032758,D,003+0.505,MISSOULA,MISSOULA,JANUARY,2019,FRI,251904.58300,306568.18400,46.9171834361952,-114.074947316735,3.505
C032758,D,001+0.567,NOT IN CITY LIMITS,MISSOULA,OCTOBER,2019,SUN,249488.61500,308494.86200,46.9333576371884,-114.108367904746,1.567
C032758,D,001+0.452,NOT IN CITY LIMITS,MISSOULA,JUNE,2019,THU,249320.32539,308571.91184,,,1.452
C032758,A,003+0.712,MISSOULA,MISSOULA,OCTOBER,2019,THU,251902.13400,306559.82000,46.9171834361952,-114.074947316735,3.7119999999999997
C032758,A,005+0.783,MISSOULA,MISSOULA,AUGUST,2019,FRI,254477.78800,304401.35100,45.6624608996034,-111.026172234001,5.783
C032758,D,000+0.559,NOT IN CITY LIMITS,MISSOULA,APRIL,2019,MON,248265.03024,309444.66484,,,0.559
C032758,A,001+0.954,NOT IN CITY LIMITS,MISSOULA,FEBRUARY,2019,FRI,249761.92734,308381.32494,46.9325007632625,-114.104566770607,1.954
C032758,A,000+0.071,NOT IN CITY LIMITS,MISSOULA,APRIL,2019,SUN,247868.26782,310127.86830,,,0.071
C032758,A,002+0.930,MISSOULA,MISSOULA,NOVEMBER,2020,THU,250965.73200,307433.98600,46.9245455233561,-114.087969880714,2.93
C032758,A,003+0.346,MISSOULA,MISSOULA,FEBRUARY,2020,WED,251466.29700,306956.10000,46.9206908071411,-114.081233741412,3.346
C032758,A,003+0.356,MISSOULA,MISSOULA,OCTOBER,2020,FRI,251480.59500,306948.03700,,,3.356
C032758,A,005+0.638,MISSOULA,MISSOULA,AUGUST,2020,WED,254300.08679,304552.52284,,,5.638
C032758,A,001+0.224,NOT IN CITY LIMITS,MISSOULA,OCTOBER,2020,FRI,248678.85300,308834.69400,,,1.224
C032758,A,001+0.016,NOT IN CITY LIMITS,MISSOULA,SEPTEMBER,2020,MON,248447.71875,309074.10917,,,1.016
C032758,A,001+0.002,NOT IN CITY LIMITS,MISSOULA,AUGUST,2020,WED,248434.89453,309093.62277,,,1.002
C032758,A,005+0.784,MISSOULA,MISSOULA,OCTOBER,2020,THU,254479.69100,304401.03200,46.8992652422206,-114.039783222015,5.784
C032758,A,005+0.809,MISSOULA,MISSOULA,FEBRUARY,2020,THU,254511.51800,304375.92300,46.8989890115722,-114.039210988516,5.809
C032758,D,000+0.003,NOT IN CITY LIMITS,MISSOULA,FEBRUARY,2020,TUE,247863.86400,310239.95700,46.9482679344635,-114.131149624177,0.003
C032758,D,000+0.385,NOT IN CITY LIMITS,MISSOULA,MARCH,2020,WED,248128.11300,309689.77700,46.9433222075656,-114.127130482324,0.385
C032758,D,000+0.737,NOT IN CITY LIMITS,MISSOULA,DECEMBER,2020,MON,248397.95297,309190.75361,,,0.737
C032758,D,002+0.999,MISSOULA,MISSOULA,AUGUST,2020,SAT,251303.13987,307118.32756,,,2.999
C032758,A,002+0.457,MISSOULA,MISSOULA,SEPTEMBER,2021,THU,250416.20580,307948.84090,46.9290083976227,-114.095744802891,2.457
C032758,A,003+0.721,MISSOULA,MISSOULA,NOVEMBER,2021,THU,251919.70850,306544.69160,46.9171834361952,-114.074947316735,3.721
C032758,A,004+0.120,MISSOULA,MISSOULA,APRIL,2021,SAT,252405.47300,306125.61200,0,0,4.12
C032758,A,002+0.457,MISSOULA,MISSOULA,MARCH,2021,TUE,250416.20580,307948.84090,46.9290083976227,-114.095744802891,2.457
C032758,D,005+0.128,MISSOULA,MISSOULA,JULY,2021,TUE,253904.89300,304889.36600,0,0,5.128
C032758,A,000+0.772,NOT IN CITY LIMITS,MISSOULA,OCTOBER,2021,THU,248409.91506,309137.44752,46.938626125522397,-114.12298034385999,0.772
C032758,A,000+0.640,NOT IN CITY LIMITS,MISSOULA,SEPTEMBER,2021,WED,248308.71943,309325.26098,46.940259900354903,-114.124453487121,0.64
C032758,A,005+0.274,MISSOULA,MISSOULA,DECEMBER,2021,FRI,253854.49000,304917.59800,46.9034497353111,-114.048052627296,5.274
C032758,A,005+0.283,MISSOULA,MISSOULA,JULY,2021,THU,253866.01400,304908.60500,46.9034497353111,-114.048052627296,5.283
C032758,A,000+0.173,NOT IN CITY LIMITS,MISSOULA,DECEMBER,2021,MON,247945.54516,309981.72786,46.945965271060899,-114.129727454899,0.173
C032758,A,005+0.595,MISSOULA,MISSOULA,JANUARY,2021,THU,254478.88730,304406.80550,46.8993128936683,-114.039759881957,5.595
C032758,A,000+0.111,NOT IN CITY LIMITS,MISSOULA,APRIL,2021,WED,247915.04136,310072.71689,46.9467665865587,-114.130198315925,0.111
C032758,A,000+0.101,NOT IN CITY LIMITS,MISSOULA,AUGUST,2021,MON,247890.73225,310084.36333,46.946858302530899,-114.13052629987,0.101
C032758,A,000+0.098,NOT IN CITY LIMITS,MISSOULA,OCTOBER,2021,THU,247817.53378,310065.92849,46.946653734978,-114.131472359326,0.098
C032758,A,005+0.777,MISSOULA,MISSOULA,JANUARY,2021,THU,254476.80610,304401.62320,46.8992652421685,-114.039783223326,5.777
C032758,A,003+0.721,MISSOULA,MISSOULA,AUGUST,2021,SAT,251919.70850,306544.69160,46.9171834361952,-114.074947316735,3.721
C032758,A,001+0.673,NOT IN CITY LIMITS,MISSOULA,FEBRUARY,2021,MON,249637.54461,308428.15926,46.9329037131709,-114.106327932856,1.673
C032758,A,003+0.354,MISSOULA,MISSOULA,JULY,2022,WED,251481.32451,306940.56305,46.9206908071411,-114.081233741412,3.354
C032758,A,000+0.007,NOT IN CITY LIMITS,MISSOULA,JULY,2022,SUN,247847.37240,310231.71213,46.948159168331102,-114.131209630668,0.007
C032758,A,003+0.403,MISSOULA,MISSOULA,FEBRUARY,2022,MON,251531.07778,306878.66521,46.919980000000002,-114.08029999999999,3.403
C032758,D,000+0.756,NOT IN CITY LIMITS,MISSOULA,APRIL,2022,FRI,248409.10464,309162.77107,46.938853228519697,-114.123010605381,0.756
C032758,A,000+0.065,NOT IN CITY LIMITS,MISSOULA,OCTOBER,2022,TUE,247813.69602,310120.64872,46.947143353640399,-114.131565213825,0.065
C032758,A,003+0.721,MISSOULA,MISSOULA,JANUARY,2022,THU,251919.70850,306544.69160,46.9171834361952,-114.074947316735,3.721
C032758,A,003+0.721,MISSOULA,MISSOULA,MAY,2022,THU,251919.70850,306544.69160,46.9171834361952,-114.074947316735,3.721
C032758,A,003+0.721,MISSOULA,MISSOULA,MAY,2022,FRI,251919.70850,306544.69160,46.9171834361952,-114.074947316735,3.721
C032758,A,003+0.746,MISSOULA,MISSOULA,SEPTEMBER,2022,THU,251944.26556,306511.71159,46.916899999999998,-114.0746,3.746
C032758,A,005+0.533,MISSOULA,MISSOULA,DECEMBER,2022,MON,254177.08400,304653.73900,46.901679999999999,0,5.533
