CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000039,A,050+1.000,NOT IN CITY LIMITS,ROSEBUD,OCTOBER,2019,TUE,806826.16652,225428.99463,,,51.0
C000039,A,050+0.017,FORSYTH,ROSEBUD,NOVEMBER,2019,MON,806857.22500,223864.60000,0,0,50.017
C000039,A,019+0.721,NOT IN CITY LIMITS,ROSEBUD,JANUARY,2019,TUE,826131.88108,182651.54356,,,19.721
C000039,A,039+0.777,NOT IN CITY LIMITS,ROSEBUD,SEPTEMBER,2019,WED,811787.10462,209389.44595,,,39.777
C000039,A,017+0.067,NOT IN CITY LIMITS,ROSEBUD,MARCH,2019,WED,827469.57851,178711.53697,,,17.067
C000039,A,015+0.504,NOT IN CITY LIMITS,ROSEBUD,JULY,2019,MON,827967.38095,176248.56870,,,15.504
C000039,A,040+0.551,NOT IN CITY LIMITS,ROSEBUD,SEPTEMBER,2019,MON,811332.03911,210549.91033,,,40.551
C000039,A,011+0.811,NOT IN CITY LIMITS,ROSEBUD,JUNE,2019,FRI,825518.04069,171713.35629,,,11.811
C000039,A,010+0.247,NOT IN CITY LIMITS,ROSEBUD,MARCH,2019,WED,823385.82115,170401.59550,,,10.247
C000039,A,009+0.202,NOT IN CITY LIMITS,ROSEBUD,OCTOBER,2019,TUE,822004.48107,169455.32871,,,9.202
C000039,A,008+0.696,NOT IN CITY LIMITS,ROSEBUD,SEPTEMBER,2019,FRI,821415.94512,168894.83806,,,8.696
C000039,A,008+0.554,NOT IN CITY LIMITS,ROSEBUD,SEPTEMBER,2019,SUN,821254.38259,168733.57553,,,8.554
C000039,A,008+0.459,NOT IN CITY LIMITS,ROSEBUD,OCTOBER,2019,MON,821136.94472,168636.36055,,,8.459
C000039,A,043+0.681,NOT IN CITY LIMITS,ROSEBUD,MAY,2019,SAT,808954.27967,214753.25264,,,43.681
C000039,A,030+0.562,NOT IN CITY LIMITS,ROSEBUD,AUGUST,2019,TUE,820232.17675,197622.91157,,,30.562
C000039,A,007+0.398,NOT IN CITY LIMITS,ROSEBUD,FEBRUARY,2019,FRI,820295.66129,167194.82401,,,7.398
C000039,A,004+0.480,NOT IN CITY LIMITS,ROSEBUD,APRIL,2019,SAT,818948.19341,162747.14617,,,4.48
C000039,A,045+0.823,NOT IN CITY LIMITS,ROSEBUD,OCTOBER,2019,FRI,806762.64165,217207.86456,,,45.823
C000039,A,006+0.628,NOT IN CITY LIMITS,ROSEBUD,MAY,2019,WED,819933.07278,166031.74303,,,6.628
C000039,A,004+0.633,NOT IN CITY LIMITS,ROSEBUD,AUGUST,2019,TUE,819077.53936,162956.05355,,,4.633
C000039,A,026+0.036,NOT IN CITY LIMITS,ROSEBUD,NOVEMBER,2020,FRI,820976.66584,190433.06862,,,26.036
C000039,A,023+0.379,NOT IN CITY LIMITS,ROSEBUD,JUNE,2020,SAT,822571.62400,186498.73500,45.8915296575721,-106.630459538216,23.379
C000039,A,034+0.484,NOT IN CITY LIMITS,ROSEBUD,SEPTEMBER,2020,SUN,817258.38499,203146.01756,,,34.484
C000039,A,029+0.291,NOT IN CITY LIMITS,ROSEBUD,AUGUST,2020,MON,820508.28450,195600.31647,,,29.291
C000039,A,036+0.709,NOT IN CITY LIMITS,ROSEBUD,SEPTEMBER,2020,SUN,815265.34379,205945.56121,,,36.709
C000039,A,019+0.681,NOT IN CITY LIMITS,ROSEBUD,OCTOBER,2020,SAT,826178.86573,182608.70654,,,19.681
C000039,A,032+0.018,NOT IN CITY LIMITS,ROSEBUD,DECEMBER,2020,SAT,819155.49813,199686.10072,,,32.018
C000039,A,044+0.851,NOT IN CITY LIMITS,ROSEBUD,NOVEMBER,2020,MON,807588.05565,215905.92414,,,44.851
C000039,A,030+0.716,NOT IN CITY LIMITS,ROSEBUD,DECEMBER,2020,TUE,820185.30530,197866.75032,,,30.716
C000039,A,013+0.363,NOT IN CITY LIMITS,ROSEBUD,JANUARY,2020,MON,827704.20829,172845.06877,,,13.363
C000039,A,012+0.364,NOT IN CITY LIMITS,ROSEBUD,DECEMBER,2020,TUE,826305.83196,172146.58012,,,12.364
