CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000225,A,023+0.410,NOT IN CITY LIMITS,CHOUTEAU,MAY,2019,FRI,461924.55244,399316.68153,47.8290114357655,-111.345655417069,23.41
C000225,A,005+0.545,NOT IN CITY LIMITS,CASCADE,SEPTEMBER,2019,TUE,465839.67456,375349.13413,,,5.545
C000225,A,015+0.476,NOT IN CITY LIMITS,CHOUTEAU,MAY,2019,SAT,466451.27853,391058.64071,,,15.475999999999999
C000225,A,002+0.749,CASCADE,CASCADE,JUNE,2020,SAT,466022.08388,371241.30285,,,2.749
C000225,A,003+0.102,NOT IN CITY LIMITS,CASCADE,DECEMBER,2020,FRI,466036.42874,371805.61248,,,3.102
C000225,A,003+0.614,NOT IN CITY LIMITS,CASCADE,FEBRUARY,2020,TUE,466054.46800,372629.32900,47.5897484780478,-111.281973759328,3.614
C000225,A,005+0.475,NOT IN CITY LIMITS,CASCADE,JUNE,2020,FRI,465763.70258,375263.68493,,,5.475
C000225,A,004+0.440,NOT IN CITY LIMITS,CASCADE,NOVEMBER,2020,SUN,466316.78262,373893.49496,,,4.44
C000225,A,005+0.210,NOT IN CITY LIMITS,CASCADE,SEPTEMBER,2021,WED,465868.66720,374879.92595,47.609964886390003,-111.28513263690699,5.21
C000225,A,005+0.182,NOT IN CITY LIMITS,CASCADE,DECEMBER,2021,FRI,465904.47520,374851.53037,47.609716758447803,-111.284647629622,5.182
C000225,A,004+0.204,NOT IN CITY LIMITS,CASCADE,SEPTEMBER,2021,WED,466112.77481,373575.33134,47.5982776354451,-111.281490131325,4.204
C000225,A,003+0.146,NOT IN CITY LIMITS,CASCADE,SEPTEMBER,2021,SAT,466038.80773,371877.36109,47.5829860047537,-111.281960075038,3.146
C000225,A,004+0.057,NOT IN CITY LIMITS,CASCADE,MARCH,2022,SAT,466070.32172,373343.50492,47.596183228287501,-111.28198464651101,4.057
C000225,A,008+0.533,NOT IN CITY LIMITS,CASCADE,FEBRUARY,2022,SAT,466406.48148,379903.54055,47.6552713415063,-111.27949612155,8.533
C000225,A,010+0.103,NOT IN CITY LIMITS,CASCADE,AUGUST,2022,SAT,466254.70556,382409.68218,47.677787210589301,-111.282276586048,10.103
C000225,A,011+0.499,NOT IN CITY LIMITS,CHOUTEAU,MARCH,2022,TUE,466301.20231,384679.48509,47.698217216960302,-111.282345358924,11.499
C000225,A,013+0.991,NOT IN CITY LIMITS,CHOUTEAU,AUGUST,2022,WED,466391.86135,388671.22973,47.734147478346699,-111.28234790229,13.991
C000225,A,004+0.264,NOT IN CITY LIMITS,CASCADE,MARCH,2022,TUE,466152.56631,373661.71120,47.599062928124198,-111.280986981859,4.264
C000225,A,001+0.620,NOT IN CITY LIMITS,CASCADE,SEPTEMBER,2022,FRI,465977.42798,369426.81766,47.560925971751203,-111.282034760983,1.62
C000225,A,011+0.666,NOT IN CITY LIMITS,CHOUTEAU,MAY,2023,SAT,466307.04005,384948.52986,47.700638887145303,-111.282349164585,11.666
