CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C002801,A,000+0.369,DILLON,BEAVERHEAD,SEPTEMBER,2019,TUE,353520.75000,112202.00300,45.2150478356314,-112.639027261328,0.369
C002801,A,000+0.416,DILLON,BEAVERHEAD,JULY,2021,THU,353580.76977,112155.39819,45.2146533723335,-112.638247847557,0.416
C002801,A,000+0.487,DILLON,BEAVERHEAD,SEPTEMBER,2021,WED,353659.76700,112073.89100,45.2139084447484,-112.637119597102,0.487
C002801,A,000+0.551,DILLON,BEAVERHEAD,OCTOBER,2022,THU,353735.80000,112005.13700,45.2133594062896,-112.63620091992,0.551
C002801,A,000+0.472,DILLON,BEAVERHEAD,AUGUST,2023,MON,353642.87600,112091.07400,45.214210000000001,112.63768,0.472
C002801,A,000+0.882,DILLON,BEAVERHEAD,DECEMBER,2023,SUN,354132.19694,111647.76363,45.2102873270956,-112.630974399576,0.882
