CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C082534,A,000+0.104,NOT IN CITY LIMITS,GALLATIN,APRIL,2019,SAT,476220.14309,165653.60051,45.7290488848818,-111.091035577899,0.104
C082534,A,000+0.066,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2020,TUE,476249.65456,165707.64068,,,0.066
C082534,A,000+0.096,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2021,WED,476208.72398,165675.39493,45.7294415433525,-111.091011331709,0.096
C082534,A,000+0.063,NOT IN CITY LIMITS,GALLATIN,AUGUST,2022,FRI,476251.83364,165710.26058,45.729763163274299,-111.09046652065,0.063
C082534,A,000+0.098,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2022,TUE,476203.23758,165674.33363,45.729430990234697,-111.091081548612,0.098
C082534,A,000+0.120,NOT IN CITY LIMITS,GALLATIN,APRIL,2022,FRI,476205.83700,165632.31900,45.7290488848818,-111.091035577899,0.12
C082534,A,000+0.120,NOT IN CITY LIMITS,GALLATIN,APRIL,2022,FRI,476205.83700,165632.31900,45.7290488848818,-111.091035577899,0.12
C082534,A,000+0.036,NOT IN CITY LIMITS,GALLATIN,AUGUST,2023,TUE,476273.26145,165749.32452,45.730118597763301,-111.090201388263,0.036
C082534,A,000+0.059,NOT IN CITY LIMITS,GALLATIN,JULY,2023,SAT,476254.88774,165716.20254,45.7298171904675,-111.09042882929801,0.059
C082534,A,000+0.118,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2023,FRI,476209.35179,165634.19313,45.729070901737302,-111.090992510354,0.118
