CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000021,A,000+0.937,NOT IN CITY LIMITS,PONDERA,JULY,2019,SUN,419822.62584,434248.31735,,,0.937
C000021,A,003+0.298,NOT IN CITY LIMITS,PONDERA,APRIL,2019,TUE,417636.96161,437099.91360,,,3.298
C000021,A,002+0.685,NOT IN CITY LIMITS,PONDERA,OCTOBER,2020,FRI,418177.30000,436208.81400,48.1606663151426,-111.951874513127,2.685
C000021,A,002+0.857,NOT IN CITY LIMITS,PONDERA,OCTOBER,2020,FRI,418035.83555,436446.66122,,,2.857
C000021,A,003+0.401,NOT IN CITY LIMITS,PONDERA,OCTOBER,2020,SAT,417636.78300,437263.49800,48.1594199083454,-111.952605627439,3.401
C000021,A,004+0.851,NOT IN CITY LIMITS,PONDERA,JANUARY,2020,WED,418538.98892,439255.89876,,,4.851
C000021,A,002+0.252,NOT IN CITY LIMITS,PONDERA,NOVEMBER,2021,WED,418544.55900,435617.82200,48.1448056742453,-111.939756111827,2.252
C000021,A,002+0.839,NOT IN CITY LIMITS,PONDERA,JANUARY,2021,WED,417956.69452,436553.05749,48.1530636792918,-111.94807439742,2.839
C000021,A,003+0.217,NOT IN CITY LIMITS,PONDERA,MARCH,2021,TUE,417702.50280,436983.46863,48.1568626805493,-111.95167158802,3.217
C000021,A,003+0.248,NOT IN CITY LIMITS,PONDERA,MARCH,2021,WED,417670.68128,437026.02144,48.1572363800879,-111.952117178169,3.248
C000021,A,000+0.760,NOT IN CITY LIMITS,PONDERA,JUNE,2022,SAT,420010.00694,434034.09595,48.130985260009801,-111.91943359375,0.76
C000021,A,001+0.420,NOT IN CITY LIMITS,PONDERA,DECEMBER,2022,MON,419343.93606,434750.16318,48.137239277373901,-111.928679584676,1.42
C000021,A,003+0.252,NOT IN CITY LIMITS,PONDERA,AUGUST,2022,THU,417672.84300,437033.38700,48.1573067665418,-111.952094097237,3.252
C000021,A,002+1.015,NOT IN CITY LIMITS,PONDERA,MAY,2023,THU,417902.43026,436663.32338,48.154040000000002,-111.94884999999999,3.0149999999999997
