CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C228211,A,000+0.035,BUTTE,SILVER BOW,NOVEMBER,2019,THU,357032.85199,200121.69483,46.0065731559878,-112.63967273868,0.035
C228211,A,000+0.170,BUTTE,SILVER BOW,FEBRUARY,2019,WED,357152.93280,200302.70737,,,0.17
C228211,A,000+0.375,NOT IN CITY LIMITS,SILVER BOW,AUGUST,2019,SAT,357417.99543,200361.23536,,,0.375
C228211,A,000+0.377,NOT IN CITY LIMITS,SILVER BOW,FEBRUARY,2019,FRI,357411.26223,200358.26842,,,0.377
C228211,A,000+0.071,NOT IN CITY LIMITS,SILVER BOW,MARCH,2020,SUN,357066.33224,200168.17008,,,0.071
C228211,A,000+0.323,NOT IN CITY LIMITS,SILVER BOW,SEPTEMBER,2020,TUE,357357.25703,200418.03392,,,0.323
C228211,A,000+0.336,NOT IN CITY LIMITS,SILVER BOW,DECEMBER,2020,SUN,357379.82793,200414.02128,,,0.336
C228211,A,000+0.360,NOT IN CITY LIMITS,SILVER BOW,JUNE,2020,FRI,357410.55592,200386.55110,,,0.36
C228211,A,000+0.393,NOT IN CITY LIMITS,SILVER BOW,JUNE,2020,TUE,357407.92416,200332.05708,,,0.393
C228211,A,000+0.385,NOT IN CITY LIMITS,SILVER BOW,JUNE,2020,THU,357407.85363,200346.95269,,,0.385
C228211,A,000+0.463,NOT IN CITY LIMITS,SILVER BOW,FEBRUARY,2020,SUN,357305.57689,200291.07856,,,0.463
C228211,A,000+0.380,NOT IN CITY LIMITS,SILVER BOW,DECEMBER,2021,TUE,357416.41297,200353.25043,46.009188292287902,-112.634376116548,0.38
C228211,A,000+0.379,NOT IN CITY LIMITS,SILVER BOW,DECEMBER,2021,TUE,357418.83679,200354.05840,46.009196431615699,-112.634345249725,0.379
C228211,A,000+0.377,NOT IN CITY LIMITS,SILVER BOW,JULY,2021,FRI,357417.54276,200358.16182,46.009232870287697,-112.63436407242899,0.377
C228211,A,000+0.363,NOT IN CITY LIMITS,SILVER BOW,MAY,2021,WED,357414.47064,200379.34774,46.0094223022461,-112.634414672852,0.363
C228211,A,000+0.361,NOT IN CITY LIMITS,SILVER BOW,NOVEMBER,2021,FRI,357406.19942,200382.58867,46.009448471434197,-112.634523105003,0.361
C228211,A,000+0.377,NOT IN CITY LIMITS,SILVER BOW,JULY,2021,FRI,357415.63270,200353.83960,46.0091933100442,-112.634386491976,0.377
C228211,A,000+0.379,NOT IN CITY LIMITS,SILVER BOW,FEBRUARY,2022,MON,357415.61368,200353.51171,46.009190354305098,-112.634386568034,0.379
C228211,A,000+0.380,NOT IN CITY LIMITS,SILVER BOW,NOVEMBER,2022,TUE,357415.81541,200352.20318,46.009178658538801,-112.634383288091,0.38
C228211,A,000+0.390,NOT IN CITY LIMITS,SILVER BOW,APRIL,2022,MON,357411.20345,200336.33514,46.009034286584999,-112.634434614277,0.39
C228211,A,000+0.392,NOT IN CITY LIMITS,SILVER BOW,JUNE,2022,MON,357404.48742,200336.37324,46.009032210740799,-112.63452131760501,0.392
C228211,A,000+0.394,NOT IN CITY LIMITS,SILVER BOW,MAY,2022,THU,357421.59031,200320.95335,46.008899688720703,-112.63429260253901,0.394
C228211,A,000+0.405,NOT IN CITY LIMITS,SILVER BOW,JANUARY,2022,WED,357394.66856,200317.97820,46.008863236817803,-112.634638542601,0.405
C228211,A,000+0.408,NOT IN CITY LIMITS,SILVER BOW,AUGUST,2022,WED,357388.65258,200315.64945,46.008840126389202,-112.634714986983,0.408
C228211,A,000+0.376,NOT IN CITY LIMITS,SILVER BOW,MARCH,2023,SAT,357416.96508,200360.15509,46.009250588929604,-112.63437255854301,0.376
C228211,A,000+0.384,NOT IN CITY LIMITS,SILVER BOW,MAY,2023,SAT,357413.89442,200345.69283,46.009119415162203,-112.634404717818,0.384
C228211,A,000+0.464,NOT IN CITY LIMITS,SILVER BOW,MAY,2023,THU,357303.62004,200295.29726,46.008626458522897,-112.635801973474,0.464
