CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000090,D,110+0.282,NOT IN CITY LIMITS,MISSOULA,FEBRUARY,2019,MON,266003.54918,300612.32183,,,110.282
C000090,D,145+0.033,NOT IN CITY LIMITS,GRANITE,NOVEMBER,2019,FRI,309257.74737,281082.96544,,,145.033
C000090,D,145+0.033,NOT IN CITY LIMITS,GRANITE,NOVEMBER,2019,FRI,309259.65570,281087.85705,,,145.033
C000090,D,145+0.032,NOT IN CITY LIMITS,GRANITE,NOVEMBER,2019,FRI,309258.36619,281088.15835,,,145.032
C000090,D,145+0.022,NOT IN CITY LIMITS,GRANITE,NOVEMBER,2019,FRI,309241.56339,281087.78312,,,145.022
C000090,D,145+0.019,NOT IN CITY LIMITS,GRANITE,FEBRUARY,2019,MON,309237.76186,281092.05449,,,145.019
C000090,D,145+0.017,NOT IN CITY LIMITS,GRANITE,NOVEMBER,2019,FRI,309233.02385,281085.21422,,,145.017
C000090,A,228+0.295,BUTTE,SILVER BOW,OCTOBER,2019,WED,369618.58514,195011.16499,45.965423456806398,-112.47425007103099,228.295
C000090,D,284+0.537,NOT IN CITY LIMITS,GALLATIN,JULY,2019,MON,451609.66972,182749.59077,,,284.537
C000090,D,445+0.323,NOT IN CITY LIMITS,YELLOWSTONE,APRIL,2019,WED,672118.30882,166846.58075,,,445.323
C000090,D,284+0.745,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2019,MON,451921.91704,182633.27772,,,284.745
C000090,D,285+0.001,NOT IN CITY LIMITS,GALLATIN,JANUARY,2019,WED,452311.31207,182492.53146,,,285.001
C000090,A,230+0.377,NOT IN CITY LIMITS,SILVER BOW,NOVEMBER,2019,WED,370884.78365,191964.70954,,,230.377
C000090,A,230+0.742,NOT IN CITY LIMITS,SILVER BOW,FEBRUARY,2019,THU,371159.30658,191451.74879,,,230.742
C000090,D,144+0.994,NOT IN CITY LIMITS,GRANITE,FEBRUARY,2019,THU,309196.11975,281105.00507,,,144.994
C000090,D,144+0.986,NOT IN CITY LIMITS,GRANITE,NOVEMBER,2019,FRI,309182.01121,281101.41274,,,144.986
C000090,D,144+0.889,NOT IN CITY LIMITS,GRANITE,DECEMBER,2019,SUN,309054.28143,281189.08610,,,144.889
C000090,D,445+0.322,NOT IN CITY LIMITS,YELLOWSTONE,FEBRUARY,2019,MON,672114.07353,166848.19738,,,445.322
C000090,D,143+0.398,NOT IN CITY LIMITS,GRANITE,JULY,2019,SAT,307096.07298,280393.71819,,,143.398
C000090,A,232+0.020,NOT IN CITY LIMITS,SILVER BOW,MAY,2019,SAT,372453.67172,189888.59443,,,232.02
C000090,D,143+0.751,NOT IN CITY LIMITS,GRANITE,AUGUST,2019,FRI,307503.80985,280780.75406,,,143.751
