CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C001821,A,000+0.089,BUTTE,SILVER BOW,JUNE,2019,FRI,366933.46577,197126.88544,,,0.089
C001821,A,001+0.008,BUTTE,SILVER BOW,SEPTEMBER,2019,SUN,365456.26841,197158.95134,45.9833274008693,-112.52905390523,1.008
C001821,A,000+0.978,BUTTE,SILVER BOW,MAY,2019,FRI,365503.75974,197165.78475,,,0.978
C001821,A,000+0.479,BUTTE,SILVER BOW,MAY,2019,MON,366306.98637,197143.70390,,,0.479
C001821,D,000+0.021,BUTTE,SILVER BOW,MAY,2019,THU,367043.25992,197116.31150,,,0.021
C001821,A,000+0.470,BUTTE,SILVER BOW,FEBRUARY,2019,FRI,366320.54615,197146.80245,,,0.47
C001821,D,000+0.031,BUTTE,SILVER BOW,JULY,2019,THU,367026.88057,197117.98245,45.9834621848835,-112.508221963729,0.031
C001821,A,000+0.418,BUTTE,SILVER BOW,JANUARY,2019,MON,366403.76999,197139.47159,,,0.418
C001821,A,000+0.304,BUTTE,SILVER BOW,MARCH,2019,TUE,366587.41061,197139.78288,,,0.304
C001821,A,000+0.083,BUTTE,SILVER BOW,JANUARY,2020,TUE,366943.71771,197129.11658,,,0.083
C001821,A,000+0.009,BUTTE,SILVER BOW,SEPTEMBER,2020,SAT,367063.18700,197124.80200,45.9834621848835,-112.508221963729,0.009
C001821,D,000+0.407,BUTTE,SILVER BOW,DECEMBER,2020,THU,366422.22900,197134.92100,45.9834211592304,-112.516510935343,0.407
C001821,A,001+0.134,BUTTE,SILVER BOW,OCTOBER,2020,FRI,365253.06900,197164.13800,45.9832976552967,-112.531580447618,1.134
C001821,D,000+0.021,BUTTE,SILVER BOW,SEPTEMBER,2020,MON,367043.49800,197114.89300,45.9834621848835,-112.508221963729,0.021
C001821,D,000+0.073,BUTTE,SILVER BOW,JULY,2020,MON,366959.82500,197117.52100,45.9834582877115,-112.509431225484,0.073
C001821,A,001+0.128,BUTTE,SILVER BOW,APRIL,2021,SUN,365256.41438,197164.75117,45.9832882640619,-112.531586075256,1.1280000000000001
C001821,A,000+0.000,BUTTE,SILVER BOW,MARCH,2021,TUE,367063.16834,197119.69039,45.9835098302623,-112.508253516525,0.0
C001821,A,001+0.128,BUTTE,SILVER BOW,APRIL,2021,THU,365257.73575,197164.92879,45.9832903218226,-112.531569116287,1.1280000000000001
C001821,A,001+0.126,BUTTE,SILVER BOW,JANUARY,2021,SAT,365260.92080,197163.80221,45.9832976552967,-112.531580447618,1.126
C001821,A,000+0.100,BUTTE,SILVER BOW,AUGUST,2021,WED,366915.87301,197127.90501,45.983532791368603,-112.510157959379,0.1
C001821,A,000+0.137,BUTTE,SILVER BOW,JULY,2021,FRI,366855.95850,197130.69591,45.9835371704912,-112.510932346536,0.137
C001821,D,000+0.068,BUTTE,SILVER BOW,SEPTEMBER,2021,THU,366967.08300,197117.86200,45.9834582877115,-112.509431225484,0.068
C001821,D,000+0.067,BUTTE,SILVER BOW,DECEMBER,2021,TUE,366968.43300,197118.69200,45.9834582877115,-112.509431225484,0.067
C001821,A,001+0.003,BUTTE,SILVER BOW,MARCH,2021,THU,365458.68504,197157.69914,45.9832952554868,-112.528972943951,1.003
C001821,A,001+0.132,BUTTE,SILVER BOW,JUNE,2022,TUE,365257.10400,197165.91700,45.9832976552967,-112.531580447618,1.1320000000000001
C001821,A,001+0.010,BUTTE,SILVER BOW,NOVEMBER,2022,FRI,365453.39400,197161.28000,45.9833274008693,-112.52905390523,1.01
C001821,A,001+0.009,BUTTE,SILVER BOW,JANUARY,2022,MON,365454.40267,197161.49028,45.9833274008693,-112.52905390523,1.009
C001821,A,001+0.008,BUTTE,SILVER BOW,SEPTEMBER,2022,TUE,365455.83750,197158.33683,45.9833,-112.52901,1.008
C001821,D,000+0.012,BUTTE,SILVER BOW,SEPTEMBER,2022,MON,367057.90171,197110.68343,45.983426999999999,-112.50831700000001,0.012
C001821,D,000+0.009,BUTTE,SILVER BOW,JULY,2022,SAT,367062.63924,197112.94742,45.9834621848835,-112.508221963729,0.009
C001821,D,000+0.015,BUTTE,SILVER BOW,JULY,2022,TUE,367052.55114,197116.67057,45.9834621848835,-112.508221963729,0.015
C001821,D,000+0.393,BUTTE,SILVER BOW,OCTOBER,2022,WED,366444.22500,197133.86100,45.983409999999999,112.51555999999999,0.393
C001821,A,000+0.092,BUTTE,SILVER BOW,OCTOBER,2022,FRI,366929.20023,197125.85922,45.983519000000001,-112.509985,0.092
C001821,D,000+0.521,BUTTE,SILVER BOW,JANUARY,2022,THU,366238.83331,197140.37784,45.983402951311,-112.518917208468,0.521
C001821,D,000+0.011,BUTTE,SILVER BOW,JULY,2023,FRI,367059.31553,197113.18632,45.983449999999998,-112.50830000000001,0.011
C001821,A,000+0.448,BUTTE,SILVER BOW,NOVEMBER,2023,WED,366356.35200,197143.51568,45.983479466835703,-112.517384500879,0.448
C001821,A,001+0.133,BUTTE,SILVER BOW,APRIL,2023,TUE,365255.38714,197166.09580,45.9832976552967,-112.531580447618,1.133
C001821,A,000+0.073,BUTTE,SILVER BOW,SEPTEMBER,2023,TUE,366959.08672,197127.04507,45.983539999999998,-112.50960000000001,0.073
C001821,D,000+0.179,BUTTE,SILVER BOW,AUGUST,2023,FRI,366788.47743,197124.71153,45.983460000000001,-112.51179999999999,0.179
C001821,D,000+0.521,BUTTE,SILVER BOW,MAY,2023,WED,366238.76381,197140.32538,45.983409999999999,-112.5189,0.521
C001821,A,000+0.670,BUTTE,SILVER BOW,JUNE,2023,FRI,365999.82751,197175.11624,45.983640000000001,-112.52200000000001,0.67
C001821,D,000+0.520,BUTTE,SILVER BOW,DECEMBER,2023,THU,366240.70384,197139.45247,45.983402821861603,-112.51887453607701,0.52
