CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C229289,A,000+0.134,NOT IN CITY LIMITS,YELLOWSTONE,NOVEMBER,2019,SUN,657093.39434,157370.32831,,,0.134
C229289,A,000+0.313,NOT IN CITY LIMITS,YELLOWSTONE,NOVEMBER,2019,THU,656824.13872,157400.51391,,,0.313
C229289,A,000+0.302,NOT IN CITY LIMITS,YELLOWSTONE,MARCH,2020,SAT,656840.44500,157410.62300,45.663784625674,-108.770806013326,0.302
C229289,A,000+0.310,NOT IN CITY LIMITS,YELLOWSTONE,AUGUST,2020,FRI,656828.93200,157404.78100,45.663784625674,-108.770806013326,0.31
C229289,A,000+0.311,NOT IN CITY LIMITS,YELLOWSTONE,SEPTEMBER,2020,FRI,656826.11400,157404.29300,45.663784625674,-108.770806013326,0.311
C229289,A,000+0.125,NOT IN CITY LIMITS,YELLOWSTONE,SEPTEMBER,2021,SAT,657109.81833,157379.32033,45.663684844970703,-108.76692199707,0.125
C229289,A,000+0.317,NOT IN CITY LIMITS,YELLOWSTONE,FEBRUARY,2021,FRI,656814.20361,157395.98856,45.663784625674,-108.770806013326,0.317
C229289,A,000+0.327,LAUREL,YELLOWSTONE,JULY,2021,TUE,656807.14290,157387.58180,45.663784625674,-108.770806013326,0.327
C229289,A,000+0.327,LAUREL,YELLOWSTONE,OCTOBER,2021,THU,656807.14290,157387.58180,45.663784625674,-108.770806013326,0.327
C229289,A,000+0.311,NOT IN CITY LIMITS,YELLOWSTONE,FEBRUARY,2022,MON,656828.01557,157401.81272,45.663784625674,-108.770806013326,0.311
C229289,A,000+0.042,NOT IN CITY LIMITS,YELLOWSTONE,APRIL,2023,FRI,657254.61269,157365.40718,45.663547416032799,-108.76506515971499,0.042
C229289,A,000+0.123,NOT IN CITY LIMITS,YELLOWSTONE,APRIL,2023,SAT,657113.37646,157380.20135,45.663692474365199,-108.766876220703,0.123
C229289,A,000+0.318,NOT IN CITY LIMITS,YELLOWSTONE,NOVEMBER,2023,FRI,656817.14519,157397.81332,45.663875870023197,-108.770676405454,0.318
C229289,A,000+0.323,LAUREL,YELLOWSTONE,AUGUST,2023,SAT,656811.49569,157393.39630,45.663836590801402,-108.77074944794001,0.323
