CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C056505,A,001+0.938,NOT IN CITY LIMITS,YELLOWSTONE,SEPTEMBER,2019,SAT,665469.04945,164401.77390,45.7261099151077,-108.658699572402,1.938
C056505,A,000+0.934,NOT IN CITY LIMITS,YELLOWSTONE,SEPTEMBER,2019,FRI,667084.86354,164420.44604,45.7261376824526,-108.637999033332,0.934
C056505,A,001+0.938,NOT IN CITY LIMITS,YELLOWSTONE,MAY,2019,SAT,665469.04945,164401.77390,45.7261099151077,-108.658699572402,1.938
C056505,A,002+0.449,NOT IN CITY LIMITS,YELLOWSTONE,SEPTEMBER,2019,SAT,664647.15342,164391.65629,,,2.449
C056505,A,001+0.940,NOT IN CITY LIMITS,YELLOWSTONE,AUGUST,2019,MON,665466.39000,164399.68500,45.7261099151077,-108.658699572402,1.94
C056505,A,003+0.673,NOT IN CITY LIMITS,YELLOWSTONE,AUGUST,2019,THU,662676.81700,164373.53400,45.7261201610047,-108.694516288369,3.673
C056505,A,000+0.386,NOT IN CITY LIMITS,YELLOWSTONE,JANUARY,2019,SAT,667966.54717,164422.81863,45.726073345998302,-108.62656435791899,0.386
C056505,A,002+0.922,NOT IN CITY LIMITS,YELLOWSTONE,JANUARY,2019,MON,663885.28883,164387.60697,45.7260903196058,-108.679349792877,2.922
C056505,A,000+0.294,NOT IN CITY LIMITS,YELLOWSTONE,MAY,2019,SUN,668115.27527,164423.64813,,,0.294
C056505,A,000+0.261,NOT IN CITY LIMITS,YELLOWSTONE,FEBRUARY,2019,SUN,668166.52035,164434.25506,45.726156172377799,-108.62399308010799,0.261
C056505,A,000+0.376,NOT IN CITY LIMITS,YELLOWSTONE,JANUARY,2020,THU,667981.75670,164434.60756,,,0.376
C056505,A,001+0.208,NOT IN CITY LIMITS,YELLOWSTONE,APRIL,2020,THU,666643.86458,164418.40277,,,1.208
C056505,A,000+0.927,NOT IN CITY LIMITS,YELLOWSTONE,NOVEMBER,2020,SAT,667095.04300,164420.71500,45.7261376824526,-108.637999033332,0.927
C056505,A,002+0.940,NOT IN CITY LIMITS,YELLOWSTONE,JUNE,2020,SAT,663855.98500,164382.59900,45.7260903196058,-108.679349792877,2.94
C056505,A,003+0.869,NOT IN CITY LIMITS,YELLOWSTONE,OCTOBER,2020,FRI,662361.74893,164369.77145,,,3.8689999999999998
C056505,A,000+0.305,NOT IN CITY LIMITS,YELLOWSTONE,FEBRUARY,2020,FRI,668097.01446,164439.89296,45.726213905399298,-108.624885415412,0.305
C056505,A,003+0.911,NOT IN CITY LIMITS,YELLOWSTONE,OCTOBER,2020,FRI,662293.52500,164372.98100,45.7261389989235,-108.699412750555,3.911
C056505,A,001+0.937,NOT IN CITY LIMITS,YELLOWSTONE,MAY,2021,THU,665469.04945,164401.77390,45.72613,-108.65866,1.937
C056505,A,001+0.938,NOT IN CITY LIMITS,YELLOWSTONE,AUGUST,2021,TUE,665469.04945,164401.77390,45.726129999999998,-108.65866,1.938
C056505,A,001+0.993,NOT IN CITY LIMITS,YELLOWSTONE,MAY,2021,SUN,665383.96677,164392.53473,45.726055068681298,-108.65975458359,1.9929999999999999
C056505,A,001+0.938,NOT IN CITY LIMITS,YELLOWSTONE,SEPTEMBER,2021,SAT,665469.25191,164402.50372,45.726136548682398,-108.658657297684,1.938
C056505,A,001+0.288,NOT IN CITY LIMITS,YELLOWSTONE,MARCH,2021,THU,666517.85010,164424.73448,45.7262344360352,-108.645179748535,1.288
C056505,A,001+0.937,NOT IN CITY LIMITS,YELLOWSTONE,FEBRUARY,2021,MON,665469.08325,164401.47955,45.7261099151077,-108.658699572402,1.937
C056505,A,002+0.939,NOT IN CITY LIMITS,YELLOWSTONE,JULY,2021,THU,663859.13567,164382.47072,45.72611,-108.67935,2.939
C056505,A,002+0.939,NOT IN CITY LIMITS,YELLOWSTONE,OCTOBER,2021,THU,663858.65400,164380.41700,45.7260903196058,-108.679349792877,2.939
C056505,A,000+0.881,NOT IN CITY LIMITS,YELLOWSTONE,AUGUST,2021,TUE,667169.17955,164420.58549,45.726132805717,-108.636810782154,0.881
C056505,A,002+0.941,NOT IN CITY LIMITS,YELLOWSTONE,FEBRUARY,2021,TUE,663852.18762,164376.32021,45.7260903196058,-108.679349792877,2.941
C056505,A,000+0.538,NOT IN CITY LIMITS,YELLOWSTONE,JANUARY,2021,SAT,667720.72680,164426.53717,45.726131439208999,-108.629722595215,0.538
C056505,A,000+0.283,NOT IN CITY LIMITS,YELLOWSTONE,APRIL,2021,SUN,668128.41598,164428.69816,45.7261099957194,-108.624483516181,0.283
