CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000015,D,252+0.272,NOT IN CITY LIMITS,CASCADE,JANUARY,2019,SAT,430057.98376,334108.75015,,,252.272
C000015,D,183+0.733,NOT IN CITY LIMITS,JEFFERSON,JUNE,2019,FRI,410696.97188,251834.87262,,,183.733
C000015,A,229+0.352,NOT IN CITY LIMITS,LEWIS AND CLARK,JUNE,2019,WED,407412.36331,311940.57407,,,229.352
C000015,D,366+0.834,NOT IN CITY LIMITS,TOOLE,JULY,2019,WED,425796.40897,481599.94838,,,366.834
C000015,D,365+0.909,NOT IN CITY LIMITS,TOOLE,JULY,2019,THU,425845.55678,480156.04733,,,365.909
C000015,D,184+0.005,NOT IN CITY LIMITS,JEFFERSON,OCTOBER,2019,SAT,410969.57955,252176.61608,,,184.005
C000015,D,358+0.003,,TOOLE,FEBRUARY,2019,FRI,423673.21600,468219.29000,,,358.003
C000015,D,184+0.395,NOT IN CITY LIMITS,JEFFERSON,NOVEMBER,2019,THU,411453.82505,252575.70462,,,184.395
C000015,D,184+0.435,NOT IN CITY LIMITS,JEFFERSON,JUNE,2019,TUE,411497.28155,252622.84039,,,184.435
C000015,D,184+0.553,NOT IN CITY LIMITS,JEFFERSON,NOVEMBER,2019,SAT,411641.63887,252747.93055,,,184.553
C000015,D,184+0.579,NOT IN CITY LIMITS,JEFFERSON,NOVEMBER,2019,WED,411678.33891,252769.21964,,,184.579
C000015,D,357+0.907,NOT IN CITY LIMITS,TOOLE,JULY,2019,WED,423670.71083,468038.58481,,,357.907
C000015,D,184+0.657,NOT IN CITY LIMITS,JEFFERSON,JANUARY,2019,MON,411768.93816,252854.01590,,,184.657
C000015,D,184+0.663,NOT IN CITY LIMITS,JEFFERSON,APRIL,2019,FRI,411769.50116,252865.79753,,,184.663
C000015,A,229+0.889,NOT IN CITY LIMITS,LEWIS AND CLARK,JUNE,2019,TUE,408064.83152,312509.07527,,,229.889
C000015,A,291+0.507,NOT IN CITY LIMITS,CASCADE,MAY,2019,FRI,446248.55316,371226.41585,,,291.507
C000015,A,291+0.502,NOT IN CITY LIMITS,CASCADE,JULY,2019,WED,446261.85344,371224.95932,,,291.502
C000015,A,289+0.759,NOT IN CITY LIMITS,CASCADE,DECEMBER,2019,SUN,448181.94656,369372.63852,,,289.759
C000015,D,357+0.183,NOT IN CITY LIMITS,TOOLE,OCTOBER,2019,THU,423195.47499,467031.76004,,,357.183
C000015,D,357+0.135,NOT IN CITY LIMITS,TOOLE,SEPTEMBER,2019,FRI,423153.20503,466966.26502,,,357.135
C000015,D,357+0.120,NOT IN CITY LIMITS,TOOLE,NOVEMBER,2019,MON,423133.19011,466956.47526,,,357.12
C000015,D,185+0.002,NOT IN CITY LIMITS,JEFFERSON,JANUARY,2019,MON,411988.94941,253375.08150,,,185.002
C000015,A,230+0.147,NOT IN CITY LIMITS,LEWIS AND CLARK,JANUARY,2019,FRI,408423.81542,312700.61624,,,230.147
C000015,D,357+0.039,NOT IN CITY LIMITS,TOOLE,MARCH,2019,THU,423054.18496,466853.89214,,,357.039
C000015,D,183+0.691,NOT IN CITY LIMITS,JEFFERSON,AUGUST,2019,WED,410654.94414,251781.70352,,,183.691
C000015,D,357+0.014,NOT IN CITY LIMITS,TOOLE,SEPTEMBER,2019,SUN,423020.18239,466828.90206,,,357.014
C000015,D,378+0.730,NOT IN CITY LIMITS,TOOLE,DECEMBER,2019,TUE,426301.53766,500750.38174,,,378.73
C000015,D,183+0.114,NOT IN CITY LIMITS,JEFFERSON,MARCH,2019,THU,410145.53480,251006.00016,,,183.114
C000015,D,179+0.209,NOT IN CITY LIMITS,JEFFERSON,APRIL,2019,FRI,408190.85920,245056.81995,,,179.209
C000015,D,179+0.246,NOT IN CITY LIMITS,JEFFERSON,NOVEMBER,2019,TUE,408204.45993,245115.51338,,,179.246
C000015,D,179+0.417,NOT IN CITY LIMITS,JEFFERSON,JUNE,2019,FRI,408260.53273,245384.48596,,,179.417
C000015,D,179+0.572,NOT IN CITY LIMITS,JEFFERSON,DECEMBER,2019,TUE,408338.84240,245621.22919,,,179.572
C000015,A,226+0.167,NOT IN CITY LIMITS,LEWIS AND CLARK,FEBRUARY,2019,WED,403827.43568,309250.15901,,,226.167
C000015,A,006+0.607,NOT IN CITY LIMITS,BEAVERHEAD,APRIL,2019,TUE,367111.66339,42345.51689,,,6.607
C000015,A,227+0.201,NOT IN CITY LIMITS,LEWIS AND CLARK,NOVEMBER,2019,SAT,405335.19375,309318.03199,,,227.201
C000015,A,005+0.719,NOT IN CITY LIMITS,BEAVERHEAD,JUNE,2019,WED,368405.23057,41734.78695,,,5.719
C000015,A,227+0.293,NOT IN CITY LIMITS,LEWIS AND CLARK,APRIL,2019,SAT,405454.58718,309407.78818,,,227.293
C000015,A,000+0.223,NOT IN CITY LIMITS,BEAVERHEAD,DECEMBER,2019,TUE,376492.18020,38182.96758,,,0.223
C000015,A,296+0.003,NOT IN CITY LIMITS,CASCADE,JUNE,2019,WED,443464.09138,377840.26288,,,296.003
C000015,D,180+0.744,NOT IN CITY LIMITS,JEFFERSON,APRIL,2019,WED,409014.56961,247379.80747,,,180.744
C000015,A,000+0.116,NOT IN CITY LIMITS,BEAVERHEAD,NOVEMBER,2019,THU,376646.28511,38101.24299,,,0.116
C000015,A,293+0.924,NOT IN CITY LIMITS,CASCADE,MAY,2019,FRI,444406.14453,374637.59270,,,293.924
C000015,D,394+0.565,NOT IN CITY LIMITS,TOOLE,NOVEMBER,2019,TUE,421663.55087,525061.51365,,,394.565
C000015,D,393+0.939,NOT IN CITY LIMITS,TOOLE,APRIL,2019,SUN,421910.33065,524099.47924,,,393.939
C000015,D,390+0.136,NOT IN CITY LIMITS,TOOLE,JANUARY,2019,FRI,423487.04483,518208.65961,,,390.136
C000015,D,182+0.135,NOT IN CITY LIMITS,JEFFERSON,JANUARY,2019,TUE,409524.83846,249568.79564,,,182.135
C000015,A,293+0.304,NOT IN CITY LIMITS,CASCADE,APRIL,2019,SUN,444788.03433,373719.54415,,,293.304
C000015,A,229+0.000,NOT IN CITY LIMITS,LEWIS AND CLARK,APRIL,2019,MON,406983.54795,311571.71809,,,229.0
C000015,D,182+0.987,NOT IN CITY LIMITS,JEFFERSON,JANUARY,2019,MON,410022.29622,250839.68329,,,182.987
