CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C228395,A,000+0.260,HELENA,LEWIS AND CLARK,JULY,2019,MON,408472.93200,263246.01500,46.5913026230299,-111.995447893302,0.26
C228395,A,000+0.265,HELENA,LEWIS AND CLARK,FEBRUARY,2019,TUE,408470.37900,263238.47900,46.59142,-112.0013,0.265
C228395,A,000+0.267,HELENA,LEWIS AND CLARK,JULY,2019,MON,408469.32100,263235.30400,46.59127,-112.0014,0.267
C228395,A,000+0.267,HELENA,LEWIS AND CLARK,OCTOBER,2019,SUN,408469.85000,263234.24600,46.59135,-112.0014,0.267
C228395,A,000+0.201,HELENA,LEWIS AND CLARK,AUGUST,2019,FRI,408525.49400,263323.16100,46.5912152429387,-112.001127281585,0.201
C228395,A,000+0.254,HELENA,LEWIS AND CLARK,NOVEMBER,2020,WED,408478.31700,263252.76700,46.35302,-112.0003,0.254
C228395,A,000+0.262,HELENA,LEWIS AND CLARK,MARCH,2020,SAT,408459.75802,263247.09810,,,0.262
C228395,A,000+0.265,HELENA,LEWIS AND CLARK,JULY,2020,WED,408470.37900,263237.42100,46.59134,-112.0034,0.265
C228395,A,000+0.152,HELENA,LEWIS AND CLARK,APRIL,2020,FRI,408533.39900,263401.35600,,,0.152
C228395,A,000+0.254,HELENA,LEWIS AND CLARK,JULY,2021,MON,408478.31700,263252.76700,46.352820000000001,-111.5955,0.254
C228395,A,000+0.264,HELENA,LEWIS AND CLARK,DECEMBER,2021,FRI,408469.85000,263240.06700,46.5912152429387,-112.001127281585,0.264
C228395,A,000+0.264,HELENA,LEWIS AND CLARK,DECEMBER,2022,THU,408459.68708,263244.87726,46.591439999999999,-112.0013,0.264
C228395,A,000+0.251,HELENA,LEWIS AND CLARK,APRIL,2023,FRI,408475.56465,263262.15487,46.5916,-112.00109999999999,0.251
C228395,A,000+0.255,HELENA,LEWIS AND CLARK,APRIL,2023,FRI,408475.31636,263254.38195,46.591529999999999,-112.00109999999999,0.255
C228395,A,000+0.182,HELENA,LEWIS AND CLARK,DECEMBER,2023,MON,408532.12832,263353.71851,46.592440000000003,-112.0004,0.182
C228395,A,000+0.172,HELENA,LEWIS AND CLARK,JULY,2023,MON,408532.62476,263369.26435,46.592579999999998,-112.0004,0.172
C228395,A,000+0.266,HELENA,LEWIS AND CLARK,MAY,2023,THU,408459.54519,263240.43559,46.5914,-112.0013,0.266
