CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C047005,A,000+0.476,BUTTE,SILVER BOW,OCTOBER,2019,FRI,365129.94599,197366.19701,45.9851864033234,-112.533449148985,0.476
C047005,A,000+0.005,BUTTE,SILVER BOW,NOVEMBER,2019,MON,364720.48173,198002.75052,45.9906923876754,-112.53911067159,0.005
C047005,A,000+0.021,BUTTE,SILVER BOW,SEPTEMBER,2019,MON,364733.79674,197979.02989,,,0.021
C047005,A,001+0.045,BUTTE,SILVER BOW,AUGUST,2019,THU,365597.13024,196577.46441,,,1.045
C047005,A,000+0.035,BUTTE,SILVER BOW,SEPTEMBER,2019,WED,364748.34204,197962.41882,45.9906923876754,-112.53911067159,0.035
C047005,A,000+0.118,BUTTE,SILVER BOW,AUGUST,2019,MON,364831.28329,197857.88738,45.9894653029223,-112.537559599168,0.118
C047005,A,000+0.474,BUTTE,SILVER BOW,FEBRUARY,2019,FRI,365128.49641,197369.00876,45.9851864033234,-112.533449148985,0.474
C047005,A,000+0.367,BUTTE,SILVER BOW,OCTOBER,2019,FRI,365035.49922,197513.75501,45.9865740004118,-112.534851178962,0.367
C047005,A,000+0.621,BUTTE,SILVER BOW,JANUARY,2020,TUE,365254.72200,197168.70600,45.9832976552967,-112.531580447618,0.621
C047005,A,000+0.461,BUTTE,SILVER BOW,JANUARY,2020,SAT,365116.48238,197384.92654,,,0.461
C047005,A,000+0.623,BUTTE,SILVER BOW,SEPTEMBER,2020,WED,365257.19799,197166.53153,45.9832976552967,-112.531580447618,0.623
C047005,A,000+0.004,BUTTE,SILVER BOW,OCTOBER,2020,MON,364720.13400,198004.20700,45.9906923876754,-112.53911067159,0.004
C047005,A,000+0.215,BUTTE,SILVER BOW,FEBRUARY,2020,FRI,364913.44800,197724.46300,45.9882053546451,-112.53629686924,0.215
C047005,A,000+0.016,BUTTE,SILVER BOW,JUNE,2020,FRI,364731.78800,197987.48100,45.9906923876754,-112.53911067159,0.016
C047005,A,000+0.007,BUTTE,SILVER BOW,MAY,2020,TUE,364723.39800,198000.12600,45.9906923876754,-112.53911067159,0.007
C047005,A,000+0.624,BUTTE,SILVER BOW,JULY,2020,SUN,365256.98400,197164.56800,45.9832976552967,-112.531580447618,0.624
C047005,A,000+0.209,BUTTE,SILVER BOW,MARCH,2020,MON,364908.20800,197733.88600,45.9882053546451,-112.53629686924,0.209
C047005,A,000+0.465,BUTTE,SILVER BOW,NOVEMBER,2021,TUE,365120.40700,197380.16400,45.9851864033234,-112.533449148985,0.465
C047005,A,001+0.284,BUTTE,SILVER BOW,DECEMBER,2021,FRI,365797.22500,196250.28800,45.9752109922377,-112.524066559896,1.284
C047005,A,000+0.354,BUTTE,SILVER BOW,MARCH,2021,SAT,365021.37045,197533.38748,45.9865218926426,-112.534802871114,0.354
C047005,A,001+0.285,BUTTE,SILVER BOW,SEPTEMBER,2021,MON,365795.71800,196246.35800,45.9752109922377,-112.524066559896,1.285
C047005,A,000+0.622,BUTTE,SILVER BOW,NOVEMBER,2022,MON,365256.20407,197167.17601,45.983310000000003,-112.53158999999999,0.622
C047005,A,000+0.623,BUTTE,SILVER BOW,JUNE,2022,THU,365257.23100,197165.25200,45.9832976552967,-112.531580447618,0.623
C047005,A,000+0.624,BUTTE,SILVER BOW,JULY,2022,TUE,365257.96500,197164.75100,45.9832976552967,-112.531580447618,0.624
C047005,A,000+0.624,BUTTE,SILVER BOW,SEPTEMBER,2022,FRI,365256.09230,197164.28954,45.983283999999998,-112.53158999999999,0.624
C047005,A,000+0.626,BUTTE,SILVER BOW,MARCH,2022,WED,365260.64547,197162.72958,45.9832976552967,-112.531580447618,0.626
C047005,A,000+0.029,BUTTE,SILVER BOW,JULY,2022,TUE,364739.82171,197967.71205,45.9906923876754,-112.53911067159,0.029
C047005,A,000+0.460,BUTTE,SILVER BOW,AUGUST,2023,TUE,365116.68424,197387.16668,45.985239999999997,-112.5335,0.46
C047005,A,000+0.626,BUTTE,SILVER BOW,OCTOBER,2023,THU,365259.49969,197161.32641,45.983258536143701,-112.531544558985,0.626
C047005,A,000+0.621,BUTTE,SILVER BOW,AUGUST,2023,TUE,365255.59700,197168.58000,45.9832976552967,-112.531580447618,0.621
