CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C229173,A,000+0.004,NOT IN CITY LIMITS,MISSOULA,OCTOBER,2020,SAT,247867.50200,310692.74100,46.9523287163912,-114.131359360056,0.004
C229173,A,000+0.005,NOT IN CITY LIMITS,MISSOULA,JULY,2020,TUE,247866.67500,310693.89700,46.9523287163912,-114.131359360056,0.005
C229173,A,000+0.005,NOT IN CITY LIMITS,MISSOULA,NOVEMBER,2021,WED,247866.68700,310692.76500,46.9523287163912,-114.131359360056,0.005
C229173,A,000+0.005,NOT IN CITY LIMITS,MISSOULA,OCTOBER,2021,MON,247866.88000,310693.00400,46.9523287163912,-114.131359360056,0.005
C229173,A,000+0.131,NOT IN CITY LIMITS,MISSOULA,JUNE,2021,TUE,247752.27809,310905.76376,46.9541649125839,-114.13298104226,0.131
C229173,A,000+0.142,NOT IN CITY LIMITS,MISSOULA,MAY,2021,MON,247740.38317,310925.39878,46.9543350032554,-114.133152385406,0.142
C229173,A,000+0.003,NOT IN CITY LIMITS,MISSOULA,NOVEMBER,2022,THU,247868.39500,310691.94200,46.9523287163912,-114.131359360056,0.003
C229173,A,000+0.004,NOT IN CITY LIMITS,MISSOULA,JUNE,2022,THU,247867.52600,310691.41700,46.9523287163912,-114.131359360056,0.004
C229173,A,000+0.021,NOT IN CITY LIMITS,MISSOULA,JUNE,2022,THU,247842.40712,310704.37022,46.952403347932801,-114.131641919256,0.021
C229173,A,000+0.001,NOT IN CITY LIMITS,MISSOULA,SEPTEMBER,2023,FRI,247871.24541,310688.89731,46.952279663497301,-114.131251497528,0.001
C229173,A,000+0.001,NOT IN CITY LIMITS,MISSOULA,SEPTEMBER,2023,SAT,247871.30604,310689.16268,46.952282080096701,-114.131250908059,0.001
C229173,A,000+0.002,NOT IN CITY LIMITS,MISSOULA,SEPTEMBER,2023,THU,247868.81282,310688.36895,46.952273622331397,-114.131283006373,0.002
