CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C039208,A,003+0.655,NOT IN CITY LIMITS,LEWIS AND CLARK,DECEMBER,2019,MON,392017.70155,269771.58479,,,3.6550000000000002
C039208,A,005+0.100,NOT IN CITY LIMITS,LEWIS AND CLARK,JANUARY,2019,THU,389868.45387,269152.76829,,,5.1
C039208,A,005+0.397,NOT IN CITY LIMITS,LEWIS AND CLARK,JULY,2019,WED,389462.79927,269321.27017,,,5.397
C039208,A,006+0.957,NOT IN CITY LIMITS,LEWIS AND CLARK,JULY,2019,FRI,387121.19150,269846.42588,,,6.957
C039208,A,000+0.816,NOT IN CITY LIMITS,LEWIS AND CLARK,NOVEMBER,2020,TUE,395918.02565,271746.84399,,,0.816
C039208,A,002+0.919,NOT IN CITY LIMITS,LEWIS AND CLARK,JANUARY,2021,WED,393077.74218,270209.52743,46.649493629077902,-112.205157149353,2.919
C039208,A,001+0.437,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2022,SUN,394978.40131,271428.00325,46.661042738431497,-112.180873754562,1.437
C039208,A,003+0.336,NOT IN CITY LIMITS,LEWIS AND CLARK,JULY,2022,MON,392470.17840,269950.28867,46.646972506951599,-112.21297633028399,3.336
C039208,A,005+0.404,NOT IN CITY LIMITS,LEWIS AND CLARK,FEBRUARY,2022,FRI,389446.71300,269319.34265,46.6403475747314,-112.252179208611,5.404
C039208,A,005+0.087,NOT IN CITY LIMITS,LEWIS AND CLARK,AUGUST,2023,SAT,389862.38103,269177.60159,46.639203854264601,-112.246685452558,5.087
