CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C005250,D,000+0.004,GREAT FALLS,CASCADE,SEPTEMBER,2019,THU,470848.27800,363335.86000,47.5070158129739,-111.215618745762,0.004
C005250,D,000+0.102,NOT IN CITY LIMITS,CASCADE,OCTOBER,2019,SUN,471005.82511,363334.24819,,,0.102
C005250,D,000+0.020,GREAT FALLS,CASCADE,APRIL,2019,SUN,470872.67100,363332.98600,47.5070158129739,-111.215618745762,0.02
C005250,A,000+0.370,NOT IN CITY LIMITS,CASCADE,DECEMBER,2019,TUE,471435.06007,363305.76520,47.506947799285598,-111.207716503383,0.37
C005250,A,000+0.010,GREAT FALLS,CASCADE,FEBRUARY,2020,SAT,470857.06000,363326.11600,47.5070158129739,-111.215618745762,0.01
C005250,A,000+0.256,NOT IN CITY LIMITS,CASCADE,AUGUST,2020,SAT,471252.88107,363313.66108,,,0.256
C005250,A,000+0.000,GREAT FALLS,CASCADE,DECEMBER,2021,SAT,470840.40250,363326.32170,47.5070158129739,-111.215618745762,0.0
C005250,A,000+0.000,GREAT FALLS,CASCADE,OCTOBER,2021,FRI,470840.40250,363326.32170,47.5070158129739,-111.215618745762,0.0
C005250,A,000+0.000,GREAT FALLS,CASCADE,MARCH,2022,THU,470840.40250,363326.32170,47.5070158129739,-111.215618745762,0.0
C005250,A,000+0.007,GREAT FALLS,CASCADE,JULY,2022,THU,470854.09700,363421.97900,0,0,0.007
C005250,D,000+0.005,GREAT FALLS,CASCADE,AUGUST,2023,SUN,470849.38300,363333.90300,47.5070158129739,-111.215618745762,0.005
C005250,D,000+0.005,GREAT FALLS,CASCADE,AUGUST,2023,MON,470849.38300,363333.90300,47.5070158129739,-111.215618745762,0.005
C005250,D,000+0.234,NOT IN CITY LIMITS,CASCADE,MARCH,2023,THU,471217.23450,363325.07236,47.5070787395031,-111.21061454165201,0.234
C005250,A,000+0.296,NOT IN CITY LIMITS,CASCADE,DECEMBER,2023,SUN,471315.90223,363303.91587,47.506907770899502,-111.20929822797299,0.296
C005250,A,000+0.122,NOT IN CITY LIMITS,CASCADE,AUGUST,2023,MON,471035.58688,363306.12438,47.506872533568099,-111.21302108479701,0.122
C005250,A,000+0.223,NOT IN CITY LIMITS,CASCADE,OCTOBER,2023,THU,471199.03230,363306.52478,47.506908282938099,-111.21085086317601,0.223
C005250,A,000+0.236,NOT IN CITY LIMITS,CASCADE,OCTOBER,2023,FRI,471219.37947,363309.21831,47.506936516649802,-111.21058146078801,0.236
C005250,A,000+0.244,NOT IN CITY LIMITS,CASCADE,OCTOBER,2023,FRI,471233.00455,363312.70138,47.506970532576801,-111.210401547724,0.244
C005250,A,000+0.292,NOT IN CITY LIMITS,CASCADE,AUGUST,2023,SUN,471309.72155,363314.64984,47.507003134433198,-111.209383410469,0.292
C005250,D,000+0.005,GREAT FALLS,CASCADE,MAY,2023,WED,470849.48200,363334.16300,47.5070158129739,-111.215618745762,0.005
