CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000115,D,000+0.044,NOT IN CITY LIMITS,SILVER BOW,MAY,2019,WED,362156.44851,199707.68037,,,0.044
C000115,A,000+0.734,BUTTE,SILVER BOW,MARCH,2019,TUE,363181.32030,199322.29046,,,0.734
C000115,D,000+0.540,BUTTE,SILVER BOW,JUNE,2019,SUN,362911.94615,199456.33796,,,0.54
C000115,A,001+0.375,BUTTE,SILVER BOW,JULY,2019,WED,363904.15113,199466.08190,,,1.375
C000115,D,000+0.655,BUTTE,SILVER BOW,MARCH,2020,MON,363094.62869,199434.87551,,,0.655
C000115,A,000+0.046,NOT IN CITY LIMITS,SILVER BOW,JANUARY,2020,THU,362174.48449,199597.17882,,,0.046
C000115,A,000+0.802,NOT IN CITY LIMITS,SILVER BOW,JUNE,2020,WED,363286.23910,199351.79601,,,0.802
C000115,A,000+0.618,NOT IN CITY LIMITS,SILVER BOW,SEPTEMBER,2020,THU,363004.30255,199261.23583,46.001355776835801,-112.56169921034601,0.618
C000115,A,000+0.633,BUTTE,SILVER BOW,NOVEMBER,2020,WED,363027.62301,199269.20476,,,0.633
C000115,A,000+0.048,NOT IN CITY LIMITS,SILVER BOW,MAY,2020,FRI,362179.45770,199597.22092,,,0.048
C000115,A,000+0.029,NOT IN CITY LIMITS,SILVER BOW,APRIL,2021,TUE,362153.60966,199613.30287,46.0042224681551,-112.572856231523,0.029
C000115,A,000+0.573,NOT IN CITY LIMITS,SILVER BOW,NOVEMBER,2021,TUE,362930.47640,199256.65146,46.001288573273001,-112.56264966907401,0.573
C000115,A,000+0.116,BUTTE,SILVER BOW,DECEMBER,2022,SUN,362272.61800,199542.51800,46,112.566666666667,0.116
C000115,A,000+0.340,NOT IN CITY LIMITS,SILVER BOW,NOVEMBER,2022,SUN,362623.18494,199460.76044,46.003016122073802,-112.566718635782,0.34
C000115,D,000+0.198,BUTTE,SILVER BOW,JULY,2022,MON,362394.22417,199641.69604,46.004562734167898,-112.56976516571901,0.198
C000115,D,000+0.777,BUTTE,SILVER BOW,APRIL,2023,FRI,363288.93983,199408.46386,46.002780000000001,-112.5581,0.777
C000115,A,000+0.008,NOT IN CITY LIMITS,SILVER BOW,MAY,2023,FRI,362122.38328,199627.63189,46.004340317400903,-112.573266506691,0.008
C000115,A,000+0.230,NOT IN CITY LIMITS,SILVER BOW,MARCH,2023,WED,362447.84938,199504.07964,46.0033439338861,-112.569003431344,0.23
C000115,A,000+0.647,NOT IN CITY LIMITS,SILVER BOW,FEBRUARY,2023,WED,363049.84522,199275.84297,46.001503170616303,-112.561118824058,0.647
C000115,D,000+0.435,BUTTE,SILVER BOW,OCTOBER,2023,MON,362751.68142,199509.77071,46.003502176967501,-112.56508502363501,0.435
