CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C020011,A,000+0.032,NOT IN CITY LIMITS,GRANITE,FEBRUARY,2019,TUE,320688.59680,275701.38001,,,0.032
C020011,A,000+0.499,NOT IN CITY LIMITS,GRANITE,AUGUST,2019,SAT,320033.41580,275874.01521,46.673720840705201,-113.162338820871,0.499
C020011,A,005+0.235,NOT IN CITY LIMITS,GRANITE,FEBRUARY,2019,FRI,314681.00923,280023.05116,,,5.235
C020011,A,000+0.075,NOT IN CITY LIMITS,GRANITE,DECEMBER,2020,WED,320668.45347,275768.56420,,,0.075
C020011,A,006+0.968,NOT IN CITY LIMITS,GRANITE,OCTOBER,2020,SAT,312571.61898,280874.20933,,,6.968
C020011,A,010+0.690,NOT IN CITY LIMITS,GRANITE,JUNE,2021,TUE,307322.02492,280844.76354,46.712940000000003,-113.33154,10.69
C020011,A,010+0.784,NOT IN CITY LIMITS,GRANITE,DECEMBER,2021,MON,307322.02492,280844.76354,46.712940000000003,-113.33154,10.784
C020011,A,000+0.477,NOT IN CITY LIMITS,GRANITE,DECEMBER,2022,TUE,320064.44799,275857.84172,46.673588477199203,-113.161923585254,0.477
C020011,A,002+0.952,NOT IN CITY LIMITS,GRANITE,AUGUST,2022,FRI,317037.09251,278241.13867,46.6937361642754,-113.202939526379,2.952
C020011,A,003+0.260,NOT IN CITY LIMITS,GRANITE,FEBRUARY,2022,WED,316710.59612,278585.63477,46.696694530136703,-113.207419011065,3.26
C020011,A,004+0.815,NOT IN CITY LIMITS,GRANITE,MARCH,2022,MON,314641.06915,279412.77608,46.703246549715999,-113.23497789511001,4.8149999999999995
C020011,A,005+0.292,NOT IN CITY LIMITS,GRANITE,DECEMBER,2022,MON,314666.17192,280115.52041,46.709575508344201,-113.235088118514,5.292
C020011,A,003+0.301,NOT IN CITY LIMITS,GRANITE,SEPTEMBER,2023,FRI,316660.13813,278630.41760,46.697075676327401,-113.208106095723,3.301
C020011,A,005+0.258,DRUMMOND,GRANITE,AUGUST,2023,FRI,314677.02606,280060.75495,46.709087783738802,-113.23491209203,5.258
C020011,A,010+0.462,DRUMMOND,GRANITE,JULY,2023,SUN,307776.47558,281089.12319,46.715336712175201,-113.325756234827,10.462
