CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000029,A,005+0.457,NOT IN CITY LIMITS,MADISON,MAY,2019,MON,418776.18861,121348.31191,,,5.457
C000029,A,004+0.979,NOT IN CITY LIMITS,MADISON,MAY,2019,THU,419542.44907,121282.40033,,,4.979
C000029,A,075+0.904,NOT IN CITY LIMITS,SILVER BOW,JUNE,2019,TUE,371670.94812,183279.75963,,,75.904
C000029,A,026+0.237,NOT IN CITY LIMITS,MADISON,JULY,2019,MON,394550.31771,127435.90033,,,26.237
C000029,A,068+0.845,NOT IN CITY LIMITS,JEFFERSON,JANUARY,2019,MON,380972.90151,180120.05147,,,68.845
C000029,A,025+0.065,NOT IN CITY LIMITS,MADISON,NOVEMBER,2019,SAT,395060.83832,125620.28007,,,25.065
C000029,A,033+0.681,SHERIDAN,MADISON,APRIL,2019,SUN,389137.86352,138027.20628,,,33.681
C000029,A,011+0.501,NOT IN CITY LIMITS,MADISON,NOVEMBER,2019,MON,411410.62100,117365.45300,,,11.501
C000029,A,074+0.377,NOT IN CITY LIMITS,JEFFERSON,NOVEMBER,2019,WED,372847.10790,181374.69243,,,74.377
C000029,A,079+0.247,NOT IN CITY LIMITS,SILVER BOW,SEPTEMBER,2019,WED,370021.69072,186814.68777,,,79.247
C000029,A,073+0.379,NOT IN CITY LIMITS,JEFFERSON,JULY,2019,FRI,374074.49739,180422.92449,,,73.379
C000029,A,014+0.286,VIRGINIA CITY,MADISON,JULY,2019,WED,408106.28965,118945.27257,,,14.286
C000029,A,041+0.267,NOT IN CITY LIMITS,MADISON,OCTOBER,2019,TUE,380079.91613,145484.33034,,,41.267
C000029,A,037+0.236,NOT IN CITY LIMITS,MADISON,FEBRUARY,2019,WED,385113.15015,141766.57856,,,37.236
C000029,A,033+0.919,NOT IN CITY LIMITS,MADISON,DECEMBER,2019,TUE,388954.47066,138363.78108,,,33.919
C000029,A,034+0.650,SHERIDAN,MADISON,JULY,2019,FRI,388358.73092,139382.17114,,,34.65
C000029,A,072+0.839,NOT IN CITY LIMITS,JEFFERSON,AUGUST,2019,MON,374838.51152,179956.61597,,,72.839
C000029,A,018+0.252,NOT IN CITY LIMITS,MADISON,FEBRUARY,2019,THU,403325.71816,122781.98856,,,18.252
C000029,A,036+0.146,NOT IN CITY LIMITS,MADISON,DECEMBER,2019,FRI,386675.26069,140975.87666,,,36.146
C000029,A,014+0.197,VIRGINIA CITY,MADISON,AUGUST,2019,TUE,408245.89600,118974.16100,,,14.197
C000029,A,003+0.104,NOT IN CITY LIMITS,MADISON,OCTOBER,2019,SAT,422517.27073,121511.51044,,,3.104
C000029,A,072+0.207,WHITEHALL,JEFFERSON,APRIL,2019,SUN,375805.10676,179717.44846,,,72.207
C000029,A,000+0.957,ENNIS,MADISON,JULY,2019,FRI,424410.23270,123737.21086,45.3406496713865,-111.741050487121,0.957
C000029,A,080+0.336,NOT IN CITY LIMITS,SILVER BOW,SEPTEMBER,2019,FRI,369908.73444,188534.09106,,,80.336
C000029,A,065+0.321,NOT IN CITY LIMITS,JEFFERSON,APRIL,2019,SUN,385504.89008,181197.36030,45.846408543150197,-112.26304441003499,65.321
C000029,A,000+0.142,ENNIS,MADISON,SEPTEMBER,2019,FRI,424942.19300,124651.87700,45.3490854748268,-111.734540067871,0.142
C000029,A,001+0.823,NOT IN CITY LIMITS,MADISON,OCTOBER,2019,SAT,424330.50986,122374.48320,,,1.823
C000029,A,079+0.931,NOT IN CITY LIMITS,SILVER BOW,JULY,2019,SUN,369959.73237,187890.40171,,,79.931
C000029,A,028+0.970,NOT IN CITY LIMITS,MADISON,DECEMBER,2019,FRI,392439.00800,131257.08500,,,28.97
C000029,A,002+0.298,NOT IN CITY LIMITS,MADISON,NOVEMBER,2019,SUN,423731.72551,121956.51577,,,2.298
C000029,A,082+0.637,NOT IN CITY LIMITS,SILVER BOW,SEPTEMBER,2019,THU,367747.71956,191345.21450,,,82.637
C000029,A,042+0.798,TWIN BRIDGES,MADISON,JUNE,2019,TUE,379010.47327,147757.93502,,,42.798
C000029,A,036+0.661,NOT IN CITY LIMITS,MADISON,NOVEMBER,2019,FRI,385934.21914,141347.81919,,,36.661
C000029,A,079+0.814,BUTTE,SILVER BOW,AUGUST,2019,MON,369968.87417,187706.46691,,,79.814
C000029,A,079+0.871,BUTTE,SILVER BOW,MARCH,2019,FRI,369942.35409,187794.57762,,,79.871
C000029,A,029+0.146,NOT IN CITY LIMITS,MADISON,OCTOBER,2019,THU,392275.11069,131542.43016,,,29.146
C000029,A,070+0.628,NOT IN CITY LIMITS,JEFFERSON,DECEMBER,2020,MON,378132.41857,180070.35079,,,70.628
C000029,A,023+0.769,NOT IN CITY LIMITS,MADISON,OCTOBER,2020,SUN,395431.01657,123629.15936,,,23.769
C000029,A,059+0.339,NOT IN CITY LIMITS,SILVER BOW,JULY,2020,SUN,387398.05693,171726.68447,,,59.339
C000029,A,041+0.836,NOT IN CITY LIMITS,MADISON,FEBRUARY,2020,TUE,379482.43543,146180.55365,45.529513748523499,-112.324298858643,41.836
C000029,A,028+0.331,NOT IN CITY LIMITS,MADISON,MAY,2020,THU,392942.25717,130361.61254,,,28.331
C000029,A,064+1.060,NOT IN CITY LIMITS,JEFFERSON,MAY,2020,WED,385792.43805,180531.63484,,,65.06
C000029,A,024+0.449,NOT IN CITY LIMITS,MADISON,SEPTEMBER,2020,FRI,395204.98470,124611.54935,,,24.449
C000029,A,029+0.032,NOT IN CITY LIMITS,MADISON,OCTOBER,2020,WED,392372.25457,131386.05751,,,29.032
C000029,A,068+0.095,NOT IN CITY LIMITS,JEFFERSON,JUNE,2020,TUE,382052.60379,180589.04019,,,68.095
C000029,A,033+0.507,SHERIDAN,MADISON,JUNE,2020,WED,389083.61117,137749.38694,,,33.507
C000029,A,027+0.375,NOT IN CITY LIMITS,MADISON,DECEMBER,2020,TUE,393677.11923,129050.13932,,,27.375
C000029,A,072+0.003,NOT IN CITY LIMITS,JEFFERSON,JANUARY,2020,MON,376108.83416,179603.43477,,,72.003
C000029,A,066+0.001,NOT IN CITY LIMITS,JEFFERSON,NOVEMBER,2020,THU,385217.99178,181357.73738,,,66.001
C000029,A,059+0.862,NOT IN CITY LIMITS,SILVER BOW,AUGUST,2020,TUE,387410.39899,172567.46449,,,59.862
C000029,A,036+0.413,NOT IN CITY LIMITS,MADISON,JULY,2020,WED,386288.59441,141163.91354,,,36.413
C000029,A,015+0.908,NOT IN CITY LIMITS,MADISON,JUNE,2020,TUE,406342.46023,120664.16463,,,15.908
C000029,A,017+0.514,NOT IN CITY LIMITS,MADISON,JANUARY,2020,MON,404381.88916,122259.10519,,,17.514
C000029,A,000+0.048,ENNIS,MADISON,JULY,2020,WED,425090.89400,124674.06400,45.3493968575387,-111.731711497277,0.048
C000029,A,035+0.729,NOT IN CITY LIMITS,MADISON,MAY,2020,TUE,387268.80500,140669.16800,45.4823982172562,-112.222135115883,35.729
C000029,A,000+0.215,ENNIS,MADISON,DECEMBER,2020,WED,424825.05663,124669.78873,,,0.215
C000029,A,082+0.018,NOT IN CITY LIMITS,SILVER BOW,FEBRUARY,2020,FRI,368401.27300,190596.12400,45.9250849187801,-112.487490788548,82.018
C000029,A,000+0.719,NOT IN CITY LIMITS,MADISON,OCTOBER,2020,THU,424420.86359,124118.85286,,,0.719
C000029,A,000+0.961,ENNIS,MADISON,FEBRUARY,2020,MON,424407.13900,123730.42600,45.3406496713865,-111.741050487121,0.961
C000029,A,002+0.174,NOT IN CITY LIMITS,MADISON,OCTOBER,2020,THU,423916.13898,122032.24318,45.325240999999998,-111.74669400000001,2.174
C000029,A,002+0.856,NOT IN CITY LIMITS,MADISON,JULY,2020,MON,422909.84387,121600.01136,,,2.856
C000029,A,079+0.809,BUTTE,SILVER BOW,MAY,2020,WED,369977.00381,187699.82604,,,79.809
C000029,A,018+0.606,NOT IN CITY LIMITS,MADISON,JANUARY,2020,THU,402760.31559,122821.05387,,,18.606
C000029,A,077+0.192,NOT IN CITY LIMITS,SILVER BOW,OCTOBER,2020,SAT,370958.15252,184221.87457,,,77.192
C000029,A,078+0.777,NOT IN CITY LIMITS,SILVER BOW,SEPTEMBER,2020,WED,370197.83636,186100.91733,,,78.777
C000029,A,077+0.056,NOT IN CITY LIMITS,SILVER BOW,MARCH,2020,MON,370963.94242,184009.22807,,,77.056
C000029,A,009+0.677,NOT IN CITY LIMITS,MADISON,DECEMBER,2020,SUN,413699.05137,119059.14648,,,9.677
C000029,A,075+0.613,NOT IN CITY LIMITS,SILVER BOW,MAY,2020,FRI,371879.88691,182867.11444,,,75.613
C000029,A,010+0.095,NOT IN CITY LIMITS,MADISON,MARCH,2020,WED,413202.26441,118595.72726,,,10.095
C000029,A,010+0.174,NOT IN CITY LIMITS,MADISON,MARCH,2020,WED,413116.90670,118499.37772,,,10.174
