CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C229018,A,000+0.089,NOT IN CITY LIMITS,GALLATIN,APRIL,2019,WED,467879.05670,170902.68063,,,0.089
C229018,A,000+0.273,NOT IN CITY LIMITS,GALLATIN,JULY,2019,TUE,467997.50700,170651.51732,45.7726351778623,-111.197878658852,0.273
C229018,A,000+0.222,BELGRADE,GALLATIN,DECEMBER,2019,THU,468014.60483,170730.50036,,,0.222
C229018,A,000+0.222,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2019,FRI,468049.88337,170724.85660,,,0.222
C229018,A,000+0.272,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2019,FRI,467996.41722,170652.90846,45.7726351778623,-111.197878658852,0.272
C229018,A,000+0.269,NOT IN CITY LIMITS,GALLATIN,AUGUST,2020,WED,468000.23600,170657.84500,45.7726351778623,-111.197878658852,0.269
C229018,A,000+0.273,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2020,MON,468000.54500,170650.35000,45.7726351778623,-111.197878658852,0.273
C229018,A,000+0.262,NOT IN CITY LIMITS,GALLATIN,JULY,2021,THU,467988.92728,170671.82985,45.7728486011152,-111.198015073357,0.262
C229018,A,000+0.261,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2021,SAT,468005.56714,170669.81744,45.772833739002898,-111.197800546331,0.261
C229018,A,000+0.254,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2021,MON,468003.66928,170680.57872,45.772930202793901,-111.197827950169,0.254
C229018,A,000+0.252,NOT IN CITY LIMITS,GALLATIN,JANUARY,2022,WED,468013.97982,170681.27314,45.772938462768103,-111.19769556401199,0.252
C229018,A,000+0.269,NOT IN CITY LIMITS,GALLATIN,JANUARY,2022,TUE,467996.86655,170657.59934,45.7726351778623,-111.197878658852,0.269
C229018,A,000+0.271,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2022,TUE,468003.30699,170652.67968,45.772679086185803,-111.197824831269,0.271
C229018,A,000+0.254,NOT IN CITY LIMITS,GALLATIN,AUGUST,2023,WED,468003.42459,170680.74730,45.772931672014998,-111.19783114365001,0.254
C229018,A,000+0.253,NOT IN CITY LIMITS,GALLATIN,JULY,2023,MON,468008.13247,170681.55362,45.772939846020201,-111.197770831306,0.253
C229018,A,000+0.269,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2023,WED,467998.87055,170656.78413,45.772715154108802,-111.197883021961,0.269
C229018,A,000+0.246,NOT IN CITY LIMITS,GALLATIN,JUNE,2023,SAT,468007.92117,170693.19810,45.773044586181598,-111.19777679443401,0.246
C229018,A,000+0.133,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2023,WED,467989.96243,170868.70963,45.774620400830699,-111.19805665491501,0.133
C229018,A,000+0.275,BELGRADE,GALLATIN,SEPTEMBER,2023,TUE,467998.93600,170648.24800,45.7726351778623,-111.197878658852,0.275
