CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C041367,A,001+0.455,NOT IN CITY LIMITS,RAVALLI,DECEMBER,2022,SAT,248431.53610,264087.07364,46.533843283071498,-114.08803862328099,1.455
C041367,A,001+0.456,NOT IN CITY LIMITS,RAVALLI,DECEMBER,2022,WED,248426.89884,264084.09611,46.533814084526298,-114.08809672859699,1.456
C041367,A,001+0.460,NOT IN CITY LIMITS,RAVALLI,NOVEMBER,2022,WED,248422.85068,264090.46581,46.5338691869717,-114.088154300824,1.46
C041367,A,004+0.539,NOT IN CITY LIMITS,RAVALLI,JULY,2022,SUN,250161.75406,265979.47617,46.5517627695406,-114.066930838036,4.539
