CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C003564,A,000+0.004,GREAT FALLS,CASCADE,AUGUST,2022,WED,464388.47700,362053.95200,47.4941854167962,-111.300901048806,0.004
C003564,A,000+0.004,GREAT FALLS,CASCADE,DECEMBER,2022,SAT,464388.41900,362053.17100,47.4941854167962,-111.300901048806,0.004
C003564,A,000+0.004,GREAT FALLS,CASCADE,NOVEMBER,2022,MON,464388.59300,362053.40000,47.4941854167962,-111.300901048806,0.004
C003564,A,000+0.368,GREAT FALLS,CASCADE,FEBRUARY,2022,MON,464373.75710,361469.33090,47.4890016955009,-111.300918186302,0.368
