CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000373,A,000+0.000,NOT IN CITY LIMITS,RAVALLI,JUNE,2022,THU,241788.07400,239903.49900,46.3130142551581,-114.156042535386,0.0
C000373,A,000+0.074,NOT IN CITY LIMITS,RAVALLI,DECEMBER,2022,THU,241905.34134,239889.22170,46.3129520697468,-114.154265012792,0.074
C000373,A,000+0.106,NOT IN CITY LIMITS,RAVALLI,OCTOBER,2022,THU,241956.30261,239878.05082,46.312878936532499,-114.153595595203,0.106
C000373,A,000+0.234,NOT IN CITY LIMITS,RAVALLI,NOVEMBER,2022,WED,242158.15621,239837.28441,46.312620496408201,-114.15094678565799,0.234
C000373,A,000+0.250,NOT IN CITY LIMITS,RAVALLI,APRIL,2022,SAT,242183.24224,239834.69462,46.312610626220703,-114.15061950683599,0.25
C000373,A,000+0.908,NOT IN CITY LIMITS,RAVALLI,NOVEMBER,2022,SUN,243241.07938,239775.60072,46.312643835969602,-114.136857308074,0.908
C000373,A,001+0.025,NOT IN CITY LIMITS,RAVALLI,OCTOBER,2022,THU,243412.09700,239768.45800,46.3126709158753,-114.134640086635,1.025
C000373,A,001+0.348,NOT IN CITY LIMITS,RAVALLI,NOVEMBER,2022,TUE,243932.20985,239744.41261,46.312731303826403,-114.127871555045,1.3479999999999999
C000373,A,001+0.485,NOT IN CITY LIMITS,RAVALLI,NOVEMBER,2022,WED,244151.37258,239720.67074,46.312634427206703,-114.125011479845,1.4849999999999999
C000373,A,001+0.999,NOT IN CITY LIMITS,RAVALLI,JANUARY,2022,FRI,244974.11071,239714.65557,46.313016902971697,-114.11433839653,1.999
C000373,A,002+0.023,NOT IN CITY LIMITS,RAVALLI,JULY,2022,SUN,245011.44180,239704.05177,46.312941406291898,-114.113846209911,2.023
C000373,A,002+0.106,NOT IN CITY LIMITS,RAVALLI,MARCH,2022,TUE,245145.99357,239705.89491,46.3130031029625,-114.113641123192,2.106
C000373,A,004+0.353,NOT IN CITY LIMITS,RAVALLI,FEBRUARY,2022,SUN,248690.41083,239446.93602,46.312570468310803,-114.065944265095,4.353
C000373,A,004+0.421,NOT IN CITY LIMITS,RAVALLI,NOVEMBER,2022,SUN,248800.60846,239452.02010,46.312673932534601,-114.064519122116,4.421
C000373,A,004+0.570,NOT IN CITY LIMITS,RAVALLI,JANUARY,2022,MON,249038.88527,239428.24108,46.3126112568537,-114.061321429143,4.57
