CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C001035,A,000+0.003,BILLINGS,YELLOWSTONE,NOVEMBER,2022,THU,675528.96987,169376.05312,45.769849999999998,-108.5286,0.003
C001035,A,000+0.091,BILLINGS,YELLOWSTONE,APRIL,2022,THU,675387.96290,169374.52850,45.7698520034426,-108.530413588898,0.091
C001035,A,000+0.091,BILLINGS,YELLOWSTONE,APRIL,2022,TUE,675387.96290,169374.52850,45.7698520034426,-108.530413588898,0.091
C001035,A,000+0.091,BILLINGS,YELLOWSTONE,MAY,2022,TUE,675387.96290,169374.52850,45.7698520034426,-108.530413588898,0.091
C001035,A,000+0.092,BILLINGS,YELLOWSTONE,SEPTEMBER,2022,FRI,675386.94700,169374.62000,45.7698520034426,-108.530413588898,0.092
