CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C027001,A,020+0.760,NOT IN CITY LIMITS,LINCOLN,AUGUST,2022,TUE,163176.08472,537201.38345,48.934212695442199,-115.46800233246501,20.76
C027001,A,026+0.054,NOT IN CITY LIMITS,LINCOLN,JUNE,2022,THU,165069.92658,533577.28061,48.903009901543903,-115.43848069474301,26.054
C027001,A,034+0.979,NOT IN CITY LIMITS,LINCOLN,AUGUST,2022,FRI,175707.39344,529671.43216,48.875139097992701,-115.289838550434,34.979
C027001,A,038+0.629,NOT IN CITY LIMITS,LINCOLN,FEBRUARY,2022,MON,178173.39108,528861.91595,48.869511899999999,-115.255499,38.629
C027001,A,071+0.204,NOT IN CITY LIMITS,LINCOLN,JUNE,2022,THU,173894.56243,493095.97523,48.545875097715701,-115.277736811292,71.204
C027001,A,083+0.165,NOT IN CITY LIMITS,LINCOLN,OCTOBER,2022,SAT,169887.63272,479414.84186,48.420480449374502,-115.318114922666,83.165
