CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C003842,A,000+0.028,GREAT FALLS,CASCADE,FEBRUARY,2023,MON,463703.41200,361677.29000,0,0,0.028
C003842,A,000+0.779,NOT IN CITY LIMITS,CASCADE,FEBRUARY,2023,THU,463843.83941,360686.09391,47.481844929045003,-111.307712236342,0.779
C003842,A,000+0.789,GREAT FALLS,CASCADE,DECEMBER,2023,FRI,463862.29943,360695.12312,47.481929999999998,-111.30747,0.789
C003842,A,000+0.855,NOT IN CITY LIMITS,CASCADE,DECEMBER,2023,MON,463961.07812,360656.51979,47.481603183777601,-111.306147185757,0.855
