CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000050,D,080+0.793,NOT IN CITY LIMITS,GALLATIN,MAY,2023,FRI,468348.26800,157322.54242,45.652798049684698,-111.189690838217,80.793
C000050,D,081+0.275,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2023,THU,468650.35950,158034.84260,45.659266034751802,-111.18601158590999,81.275
C000050,D,081+0.282,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2023,THU,468644.88332,158046.83723,45.659372903723899,-111.186085170567,81.282
C000050,D,081+0.361,NOT IN CITY LIMITS,GALLATIN,APRIL,2023,TUE,468657.01939,158172.56412,45.660506568623099,-111.185964171598,81.361
C000050,D,081+0.499,NOT IN CITY LIMITS,GALLATIN,MAY,2023,MON,468667.49461,158394.90185,45.662509234561398,-111.185891169649,81.499
C000050,D,081+0.964,NOT IN CITY LIMITS,GALLATIN,AUGUST,2023,FRI,468672.01605,159143.56953,45.669246770000001,-111.18603999,81.964
C000050,D,082+0.107,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2023,WED,468714.77368,159354.18928,45.671150251989602,-111.185549400928,82.107
C000050,D,082+0.142,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2023,MON,468770.65484,159365.11190,45.671259356120103,-111.184835189279,82.142
C000050,D,082+0.154,NOT IN CITY LIMITS,GALLATIN,JULY,2023,WED,468790.66456,159383.75836,45.671431014301803,-111.184583514561,82.154
C000050,D,082+0.157,NOT IN CITY LIMITS,GALLATIN,MAY,2023,WED,468794.67153,159349.31209,45.671121834972098,-111.18452257546301,82.157
C000050,D,082+0.219,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2023,THU,468894.94190,159353.41445,45.671178148872499,-111.18323674974501,82.219
C000050,D,082+0.252,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2023,WED,468947.44433,159353.13083,45.671185748846803,-111.18256280867099,82.252
C000050,D,083+0.138,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2023,MON,470372.69223,159317.03942,45.671135027812703,-111.164259971869,83.138
C000050,D,083+0.291,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,MON,470617.90264,159309.05302,45.671110009490903,-111.16111053326399,83.291
C000050,D,083+0.366,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,THU,470739.96592,159307.32695,45.6711177639746,-111.159543387257,83.366
C000050,D,083+0.537,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,MON,471015.02510,159305.86707,45.6711570202866,-111.156012615454,83.537
C000050,D,083+0.656,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2023,WED,471205.63894,159300.32328,45.671143377945903,-111.15356458721,83.656
C000050,D,083+0.723,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2023,FRI,471313.90267,159295.48180,45.671120373780703,-111.152173712711,83.723
C000050,D,083+0.938,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,THU,471658.91705,159301.87973,45.671243351965003,-111.14774718199099,83.938
C000050,D,084+0.038,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,WED,471820.64272,159327.08199,45.671500729231099,-111.14567822508199,84.038
C000050,D,084+0.402,BOZEMAN,GALLATIN,MAY,2023,THU,472406.06866,159284.28010,45.671226028210299,-111.138152722223,84.402
C000050,D,084+0.840,NOT IN CITY LIMITS,GALLATIN,APRIL,2023,THU,473111.00216,159251.53437,45.671063689351897,-111.129096097627,84.84
C000050,D,084+0.946,BOZEMAN,GALLATIN,MAY,2023,THU,473280.47570,159248.60106,45.671068995770298,-111.12692011318801,84.946
C000050,D,084+0.962,NOT IN CITY LIMITS,GALLATIN,AUGUST,2023,MON,473306.73590,159250.87767,45.671094389947598,-111.126583668978,84.962
C000050,D,085+0.002,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2023,THU,473371.01077,159251.47037,45.671111732802999,-111.12575885473601,85.002
C000050,D,085+0.040,BOZEMAN,GALLATIN,DECEMBER,2023,MON,473431.73210,159241.68990,45.6710350646878,-111.12497688731899,85.04
C000050,D,085+0.080,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2023,SAT,473496.89295,159251.13937,45.671132257437897,-111.12414305931701,85.08
C000050,D,085+0.175,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2023,FRI,473649.79802,159241.28743,45.6710721230506,-111.122177890126,85.175
C000050,D,086+0.983,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,SUN,476558.35019,159199.29598,45.671230147541998,-111.084835138019,86.983
C000050,D,087+0.004,BOZEMAN,GALLATIN,MARCH,2023,SUN,476592.34562,159191.33650,45.671164714229803,-111.084396731898,87.004
C000050,A,000+0.241,WEST YELLOWSTONE,GALLATIN,SEPTEMBER,2023,SUN,473111.62100,46924.08700,44.6604635206845,-111.099638448534,0.241
C000050,A,000+0.285,WEST YELLOWSTONE,GALLATIN,OCTOBER,2023,TUE,473115.19952,46995.82336,44.661110999999998,-111.09961300000001,0.285
C000050,A,000+0.303,WEST YELLOWSTONE,GALLATIN,SEPTEMBER,2023,MON,473113.61600,47024.73000,44.6613676242694,-111.099639603031,0.303
C000050,A,000+0.383,WEST YELLOWSTONE,GALLATIN,JUNE,2023,SAT,473119.36526,47153.15892,44.662526999999997,-111.09960100000001,0.383
C000050,A,000+0.419,WEST YELLOWSTONE,GALLATIN,JUNE,2023,MON,473117.80500,47211.58200,44.6630495084503,-111.099637870507,0.419
C000050,A,000+0.476,WEST YELLOWSTONE,GALLATIN,JUNE,2023,THU,473117.59400,47303.39000,44.663866904933,-111.099655676576,0.476
C000050,A,001+0.753,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,MON,473049.42098,49944.01792,44.687618111656498,-111.1012017254,1.7530000000000001
C000050,A,003+0.522,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2023,TUE,472987.20862,52785.23280,44.713163910988499,-111.102719351459,3.5220000000000002
C000050,A,003+0.706,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,WED,472983.14494,53081.70041,44.715829961763802,-111.102847159277,3.706
C000050,A,004+0.546,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2023,TUE,472660.13893,54381.44090,44.727461933504301,-111.10725860079501,4.546
C000050,A,004+0.988,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,MON,472404.23880,55045.71627,44.73339,-111.11066,4.9879999999999995
C000050,A,005+0.681,NOT IN CITY LIMITS,GALLATIN,APRIL,2023,WED,472217.49639,56117.70960,44.7429983590945,-111.11329529123,5.681
C000050,A,005+0.994,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2023,THU,472233.83199,56621.14848,44.747529999999998,-111.11322,5.994
C000050,A,009+0.813,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2023,THU,472927.36808,62434.06896,44.799948320294199,-111.105970307009,9.813
C000050,A,010+0.000,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,MON,472696.64298,62605.73926,44.801450000000003,-111.10893,10.0
C000050,A,010+0.000,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2023,SUN,472696.64298,62605.73926,44.801450000000003,-111.10893,10.0
C000050,A,012+0.407,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,MON,474726.14813,65364.29009,44.826637268066399,-111.083992004395,12.407
C000050,A,031+0.276,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,THU,469516.90613,90853.90725,45.054976492620597,-111.15665552737001,31.276
C000050,A,031+0.547,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,THU,469207.13973,91162.56489,45.057694313529304,-111.160670319088,31.547
C000050,A,031+0.701,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,WED,469030.86799,91336.10712,45.0592219385642,-111.162954535323,31.701
C000050,A,032+0.000,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,MON,468647.63231,91635.26529,45.061839999999997,-111.1679,32.0
C000050,A,032+0.343,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2023,SAT,468101.54650,91711.87735,45.0624243909946,-111.174852835629,32.343
C000050,A,033+0.501,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,WED,466485.90966,92615.49942,45.070241039879498,-111.195610256641,33.501
C000050,A,033+0.581,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,WED,466380.16928,92690.22870,45.0708927351154,-111.19697328322199,33.581
C000050,A,033+0.988,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2023,FRI,465919.40163,93156.39005,45.074996563546797,-111.202951893633,33.988
C000050,A,036+0.529,NOT IN CITY LIMITS,GALLATIN,MAY,2023,THU,464410.62593,96892.87776,45.108315008588001,-111.223152517836,36.529
C000050,A,037+0.014,NOT IN CITY LIMITS,GALLATIN,AUGUST,2023,WED,464267.56644,97625.14810,45.114874583746101,-111.225174957619,37.014
C000050,A,037+0.164,NOT IN CITY LIMITS,GALLATIN,JUNE,2023,THU,464206.88515,97857.75209,45.116955192129097,-111.22601111214701,37.164
C000050,A,037+0.240,NOT IN CITY LIMITS,GALLATIN,JUNE,2023,FRI,464157.61588,97969.82917,45.117953730451902,-111.22666855002301,37.24
C000050,A,038+0.956,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,SUN,463144.58395,100540.08836,45.1408755750995,-111.240266553561,38.956
C000050,A,039+0.128,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,WED,462974.42322,100731.85681,45.142566801815299,-111.242483860668,39.128
C000050,A,039+0.192,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2023,WED,462922.21850,100821.21555,45.143360276044,-111.243172787391,39.192
C000050,A,039+0.783,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,MON,462723.51586,101704.72232,45.151269034750101,-111.245949188528,39.783
C000050,A,042+0.561,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,SUN,463431.91695,105936.36398,45.189481670620999,-111.238136490356,42.561
C000050,A,042+0.895,NOT IN CITY LIMITS,GALLATIN,JUNE,2023,FRI,463489.30121,106471.51206,45.1943077450968,-111.237557453441,42.895
C000050,A,044+0.787,NOT IN CITY LIMITS,GALLATIN,JULY,2023,TUE,462557.17215,109300.63009,45.219574092253403,-111.250222518276,44.787
C000050,A,046+0.640,NOT IN CITY LIMITS,GALLATIN,MAY,2023,TUE,462553.70554,112247.49132,45.246085998930802,-111.25110546082099,46.64
C000050,A,046+0.968,NOT IN CITY LIMITS,GALLATIN,JANUARY,2023,WED,462411.33413,112755.59273,45.250628700199698,-111.253063568523,46.968
C000050,A,046+0.983,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2023,WED,462394.21272,112775.88066,45.2508077811314,-111.25328743068199,46.983
C000050,A,047+0.018,NOT IN CITY LIMITS,GALLATIN,MARCH,2023,WED,462384.32604,112820.72028,45.251209209344701,-111.253426146077,47.018
C000050,A,047+0.022,NOT IN CITY LIMITS,GALLATIN,JUNE,2023,SAT,462384.50426,112828.20174,45.251276555581498,-111.25342600963,47.022
