CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000574,A,000+0.004,NOT IN CITY LIMITS,MISSOULA,APRIL,2023,WED,247913.34805,312093.23738,46.964919999999999,-114.13179,0.004
C000574,A,000+0.004,NOT IN CITY LIMITS,MISSOULA,JULY,2023,MON,247913.34805,312093.23738,46.964919999999999,-114.13179,0.004
C000574,A,000+0.005,NOT IN CITY LIMITS,MISSOULA,OCTOBER,2023,WED,247911.50278,312091.33900,46.964901961543703,-114.131812743312,0.005
C000574,A,001+0.053,NOT IN CITY LIMITS,MISSOULA,JANUARY,2023,TUE,246248.22631,312165.34110,46.964680000000001,-114.1537,1.053
C000574,A,005+0.841,NOT IN CITY LIMITS,MISSOULA,NOVEMBER,2023,THU,241261.27291,317908.65862,47.0135956675419,-114.22369807506,5.841
C000574,A,005+0.920,NOT IN CITY LIMITS,MISSOULA,FEBRUARY,2023,MON,241177.47302,318005.10801,47.014416726694201,-114.224875354494,5.92
C000574,A,006+0.943,NOT IN CITY LIMITS,MISSOULA,MAY,2023,MON,239820.35200,318653.59100,47.021399417168901,-114.243560850788,6.943
C000574,A,007+0.341,NOT IN CITY LIMITS,MISSOULA,DECEMBER,2023,SUN,239210.61706,318823.74050,47.020701199996203,-114.25136415934,7.341
C000574,A,008+0.106,NOT IN CITY LIMITS,MISSOULA,NOVEMBER,2023,THU,238246.02000,319251.80959,47.024019914433403,-114.26437850128001,8.106
C000574,A,009+0.520,NOT IN CITY LIMITS,MISSOULA,MARCH,2023,TUE,236056.61202,319830.27726,47.028015179637201,-114.29360743364499,9.52
