SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000056_029+0.378_034+0.754_P-56,C000056A,27-3-008,029+0.378,034+0.754,P-56,23,5.349,1654.3333333333333,8849.029,,LINCOLN,,MT-56,Primary,4.6,359.6376811594203,1923.7019565217397
C000056_016+0.706_029+0.378_P-56,C000056A,27-3-009,016+0.706,029+0.378,P-56,19,12.583,1029.25,12951.05275,,LINCOLN,,MT-56,Primary,3.8,270.85526315789474,3408.17177631579
