SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000041_013+0.558_027+0.622_P-41,C000041A,39-2-004,013+0.558,027+0.622,P-41,55,13.935,1321.0,18408.135,,POWELL,,MT-141,Primary,11.0,120.0909090909091,1673.4668181818183
C000041_027+0.622_032+0.770_P-41,C000041A,39-2-005,027+0.622,032+0.770,P-41,17,4.993,1496.6666666666667,7472.8566666666675,,POWELL,,MT-141,Primary,3.4,440.1960784313726,2197.8990196078435
C000041_000+0.000_013+0.558_P-41,C000041A,39-3-009,000+0.000,013+0.558,P-41,24,13.531,1423.0,19254.613,,POWELL,,MT-141,Primary,4.8,296.45833333333337,4011.377708333334
